track,chain_idx,step,token_count,correct,tags
implicit,13,1,513,1,added_rules;added_facts
implicit,13,2,817,1,removed_rules;added_rules;added_facts
implicit,13,3,1137,1,removed_rules;added_rules
implicit,13,4,1472,1,removed_rules;added_rules;added_facts
implicit,13,5,1820,1,removed_rules;added_rules
implicit,13,6,2145,1,removed_rules;added_rules
implicit,13,7,2508,1,added_facts
implicit,12,1,533,1,removed_facts;added_rules
implicit,12,2,791,1,removed_rules;added_rules
implicit,12,3,1083,1,removed_rules;added_rules;added_facts
implicit,12,4,1387,1,removed_rules;added_rules;added_facts
implicit,12,5,1679,1,added_rules;added_facts
implicit,12,6,1978,1,added_rules
implicit,12,7,2304,1,added_rules;added_facts
implicit,36,1,458,0,added_rules;added_facts
implicit,36,2,714,1,removed_rules;added_rules;added_facts
implicit,36,3,1028,1,added_rules;added_facts
implicit,36,4,1358,1,removed_rules;added_rules
implicit,36,5,1688,1,removed_rules;added_rules;added_facts
implicit,36,6,2041,1,removed_facts;removed_rules;added_rules
implicit,36,7,2342,1,added_rules;added_facts
implicit,145,1,590,1,removed_rules;added_rules;added_facts
implicit,145,2,855,1,removed_rules;added_rules;added_facts
implicit,145,3,1169,1,removed_rules;added_rules;added_facts
implicit,145,4,1503,1,removed_facts;removed_rules;added_rules;added_facts
implicit,145,5,1627,1,added_rules
implicit,145,6,1805,1,removed_facts;added_facts
implicit,145,7,1974,1,removed_facts;added_facts
implicit,25,1,406,1,removed_rules;added_rules;added_facts
implicit,25,2,726,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,3,966,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,4,1218,1,removed_rules;added_rules
implicit,25,5,1458,1,removed_rules;added_rules
implicit,25,6,1707,1,removed_rules;added_rules
implicit,25,7,1963,1,added_rules;added_facts
implicit,55,1,645,1,removed_rules;added_rules;added_facts
implicit,55,2,1001,1,removed_rules;added_rules
implicit,55,3,1383,1,removed_rules;added_rules;added_facts
implicit,55,4,1762,1,removed_rules;added_rules
implicit,55,5,2105,1,removed_rules;added_rules
implicit,55,6,2439,1,added_rules;added_facts
implicit,55,7,2835,1,added_rules;added_facts
implicit,24,1,553,1,removed_facts;added_rules
implicit,24,2,847,1,added_facts
implicit,24,3,1209,1,removed_rules;added_rules;added_facts
implicit,24,4,1615,1,added_rules;added_facts
implicit,24,5,2083,1,removed_facts;removed_rules;added_rules
implicit,24,6,2542,1,added_rules
implicit,24,7,3100,1,removed_facts;added_rules
implicit,78,1,494,1,added_rules;added_facts
implicit,78,2,767,1,removed_rules;added_rules
implicit,78,3,1010,1,removed_rules;added_rules
implicit,78,4,1258,1,added_rules
implicit,78,5,1540,1,removed_rules;added_rules
implicit,78,6,1783,1,added_rules;added_facts
implicit,78,7,2057,1,removed_facts;added_rules
implicit,35,1,564,1,removed_rules;added_rules;added_facts
implicit,35,2,874,1,added_facts
implicit,35,3,1171,1,added_rules
implicit,35,4,1503,1,removed_rules;added_rules
implicit,35,5,1841,1,removed_rules;added_rules;added_facts
implicit,35,6,2194,1,removed_rules;added_rules
implicit,35,7,2560,1,removed_rules;added_rules
implicit,95,1,565,1,added_facts
implicit,95,2,879,1,removed_facts;removed_rules;added_rules
implicit,95,3,1213,1,added_rules;added_facts
implicit,95,4,1607,1,removed_rules;added_rules
implicit,95,5,1972,1,removed_rules;added_rules;added_facts
implicit,95,6,2408,1,removed_facts;added_rules
implicit,95,7,2834,1,removed_rules;added_rules
implicit,139,1,378,1,removed_rules;added_rules;added_facts
implicit,139,2,584,1,removed_rules;added_rules;added_facts
implicit,139,3,860,1,added_facts
implicit,139,4,1160,0,removed_rules;added_rules
implicit,139,5,1495,1,added_rules;added_facts
implicit,139,6,1808,1,added_facts
implicit,139,7,2176,1,removed_facts;removed_rules;added_rules
implicit,201,1,414,1,added_rules;added_facts
implicit,201,2,677,1,removed_facts;added_rules;added_facts
implicit,201,3,920,1,added_facts
implicit,201,4,1179,1,removed_rules;added_rules
implicit,201,5,1480,1,removed_rules;added_rules
implicit,201,6,1756,1,removed_rules;added_rules;added_facts
implicit,201,7,2089,1,removed_facts;removed_rules;added_facts
implicit,119,1,624,1,added_rules;added_facts
implicit,119,2,974,1,no_change
implicit,119,3,1309,1,removed_rules;added_rules
implicit,119,4,1609,1,removed_facts;removed_rules;added_rules;added_facts
implicit,119,5,1912,1,added_rules;added_facts
implicit,119,6,2340,1,removed_rules;added_rules
implicit,119,7,2703,1,added_rules
implicit,43,1,400,1,removed_rules;added_rules
implicit,43,2,665,1,removed_rules;added_rules
implicit,43,3,938,1,removed_rules;added_rules
implicit,43,4,1133,1,removed_rules;added_rules
implicit,43,5,1316,1,removed_rules;added_rules
implicit,43,6,1536,1,added_facts
implicit,43,7,1759,1,added_rules
implicit,86,1,526,0,added_facts
implicit,86,2,862,1,added_rules;added_facts
implicit,86,3,1194,1,no_change
implicit,86,4,1478,1,removed_rules;added_rules
implicit,86,5,1783,1,removed_rules;added_rules
implicit,86,6,2068,1,added_facts
implicit,86,7,2380,1,added_rules;added_facts
implicit,147,1,524,0,removed_rules;added_rules;added_facts
implicit,147,2,889,1,removed_rules;added_rules
implicit,147,3,1186,1,removed_rules;added_facts
implicit,147,4,1451,1,removed_rules;added_rules;added_facts
implicit,147,5,1741,1,removed_rules;added_rules;added_facts
implicit,147,6,2098,1,removed_facts;added_rules
implicit,147,7,2533,1,removed_rules;added_rules
implicit,79,1,447,1,removed_rules;added_rules
implicit,79,2,673,1,added_rules
implicit,79,3,975,1,removed_rules;added_rules
implicit,79,4,1276,1,removed_rules;added_rules;added_facts
implicit,79,5,1587,1,removed_rules;added_rules
implicit,79,6,1903,1,added_rules;added_facts
implicit,79,7,2315,1,removed_rules;added_rules;added_facts
implicit,32,1,370,1,removed_facts;added_rules;added_facts
implicit,32,2,574,1,removed_facts;added_facts
implicit,32,3,807,1,added_facts
implicit,32,4,1082,0,removed_facts;added_rules
implicit,32,5,1438,1,removed_rules;added_rules
implicit,32,6,1739,1,removed_rules;added_rules
implicit,32,7,2085,1,removed_rules;added_rules;added_facts
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,926,1,removed_facts;removed_rules;added_rules
implicit,182,3,1247,1,added_rules;added_facts
implicit,182,4,1591,1,removed_facts;added_rules;added_facts
implicit,182,5,1991,1,removed_rules;added_rules
implicit,182,6,2387,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,2774,1,removed_rules;added_rules;added_facts
implicit,40,1,434,0,added_rules
implicit,40,2,753,1,removed_facts;added_rules
implicit,40,3,1031,1,removed_rules;added_rules
implicit,40,4,1342,1,removed_rules;added_rules
implicit,40,5,1629,1,removed_rules;added_rules
implicit,40,6,1932,1,removed_rules;added_rules;added_facts
implicit,40,7,2252,1,removed_rules;added_rules
implicit,46,1,680,1,removed_facts;added_facts
implicit,46,2,940,1,removed_facts;added_rules
implicit,46,3,1246,1,removed_rules;added_rules;added_facts
implicit,46,4,1559,1,added_facts
implicit,46,5,1918,1,added_rules
implicit,46,6,2293,1,added_rules;added_facts
implicit,46,7,2749,0,removed_facts;removed_rules;added_rules
implicit,149,1,550,1,removed_facts;added_rules
implicit,149,2,832,1,removed_rules;added_rules
implicit,149,3,1105,1,removed_rules;added_rules
implicit,149,4,1436,1,removed_rules;added_rules;added_facts
implicit,149,5,1796,1,removed_rules;added_facts
implicit,149,6,2174,1,removed_rules;added_rules;added_facts
implicit,149,7,2494,0,removed_rules;added_facts
implicit,103,1,480,1,removed_rules;added_facts
implicit,103,2,716,1,removed_facts;removed_rules;added_rules;added_facts
implicit,103,3,935,1,removed_rules;added_rules
implicit,103,4,1163,1,added_rules;added_facts
implicit,103,5,1383,1,removed_facts;removed_rules;added_rules
implicit,103,6,1620,1,removed_rules;added_rules
implicit,103,7,1863,1,removed_rules;added_rules
implicit,18,1,602,0,removed_facts;added_facts
implicit,18,2,916,0,added_rules;added_facts
implicit,18,3,1284,1,added_rules
implicit,18,4,1671,1,added_facts
implicit,18,5,2098,1,removed_facts;removed_rules;added_rules;added_facts
implicit,18,6,2464,1,removed_rules;added_rules
implicit,18,7,2855,1,removed_rules;added_rules
implicit,75,1,618,1,removed_rules;added_rules;added_facts
implicit,75,2,994,1,removed_rules;added_rules
implicit,75,3,1351,1,removed_rules;added_rules;added_facts
implicit,75,4,1715,1,added_rules;added_facts
implicit,75,5,2112,1,added_rules;added_facts
implicit,75,6,2510,1,removed_rules;added_rules
implicit,75,7,2903,1,removed_facts;removed_rules;added_rules
implicit,45,1,545,1,added_rules;added_facts
implicit,45,2,896,1,removed_rules;added_rules;added_facts
implicit,45,3,1248,1,removed_rules;added_rules
implicit,45,4,1638,1,added_rules;added_facts
implicit,45,5,2027,1,added_facts
implicit,45,6,2428,1,added_rules
implicit,45,7,2866,1,removed_facts;removed_rules;added_facts
implicit,189,1,495,1,removed_rules;added_rules;added_facts
implicit,189,2,810,1,removed_rules;added_rules;added_facts
implicit,189,3,1132,1,removed_facts;removed_rules;added_rules
implicit,189,4,1447,0,removed_rules;added_rules
implicit,189,5,1784,0,removed_rules;added_rules
implicit,189,6,2100,0,removed_rules;added_rules
implicit,189,7,2498,1,removed_rules;added_rules
implicit,151,1,628,1,removed_facts;added_rules;added_facts
implicit,151,2,934,1,removed_rules;added_rules
implicit,151,3,1244,1,added_rules;added_facts
implicit,151,4,1615,1,removed_facts;removed_rules;added_rules
implicit,151,5,1961,1,removed_rules;added_rules
implicit,151,6,2307,1,added_rules;added_facts
implicit,151,7,2706,1,removed_rules;added_rules
implicit,37,1,596,1,removed_facts;added_rules
implicit,37,2,919,1,added_facts
implicit,37,3,1248,1,removed_facts;added_facts
implicit,37,4,1384,1,removed_facts;added_facts
implicit,37,5,1528,1,removed_rules;added_rules
implicit,37,6,1644,1,removed_rules;added_rules
implicit,37,7,1781,1,removed_rules;added_rules
implicit,84,1,449,1,removed_facts;removed_rules;added_rules;added_facts
implicit,84,2,711,1,added_facts
implicit,84,3,986,1,added_facts
implicit,84,4,1279,1,removed_facts;removed_rules;added_rules
implicit,84,5,1583,1,removed_rules;added_rules
implicit,84,6,1883,1,removed_rules;added_rules
implicit,84,7,2173,1,added_rules;added_facts
implicit,187,1,592,1,removed_facts;removed_rules;added_rules;added_facts
implicit,187,2,897,1,added_rules;added_facts
implicit,187,3,1241,1,added_rules;added_facts
implicit,187,4,1683,1,removed_facts;removed_rules;added_rules
implicit,187,5,2121,1,added_rules
implicit,187,6,2639,1,added_rules
implicit,187,7,3394,1,removed_rules;added_rules
implicit,113,1,402,1,removed_facts;removed_rules;added_rules;added_facts
implicit,113,2,644,1,removed_rules;added_rules
implicit,113,3,855,1,removed_rules;added_rules
implicit,113,4,1057,1,added_rules
implicit,113,5,1302,1,removed_rules;added_rules
implicit,113,6,1543,1,removed_rules;added_rules
implicit,113,7,1791,1,added_rules
implicit,122,1,545,0,removed_rules;added_rules;added_facts
implicit,122,2,848,1,added_rules;added_facts
implicit,122,3,1196,1,removed_rules;added_rules;added_facts
implicit,122,4,1538,1,removed_facts;added_rules
implicit,122,5,1902,0,removed_rules;added_rules
implicit,122,6,2272,1,removed_rules;added_rules
implicit,122,7,2616,1,added_rules;added_facts
implicit,16,1,662,1,added_rules;added_facts
implicit,16,2,1044,1,removed_facts;added_rules
implicit,16,3,1409,1,removed_rules;added_rules
implicit,16,4,1788,1,added_rules;added_facts
implicit,16,5,2212,1,removed_facts;removed_rules;added_rules
implicit,16,6,2618,1,added_rules;added_facts
implicit,16,7,3119,1,removed_rules;added_rules
implicit,101,1,478,1,removed_rules;added_rules
implicit,101,2,736,1,added_rules;added_facts
implicit,101,3,980,1,removed_facts;removed_rules;added_rules;added_facts
implicit,101,4,1204,1,removed_facts;removed_rules;added_rules
implicit,101,5,1512,1,added_rules;added_facts
implicit,101,6,1807,1,removed_rules;added_rules
implicit,101,7,2072,1,removed_rules;added_rules
implicit,133,1,489,1,removed_rules;added_rules;added_facts
implicit,133,2,776,1,added_rules;added_facts
implicit,133,3,1130,1,removed_rules;added_rules;added_facts
implicit,133,4,1417,1,removed_facts;removed_rules;added_rules
implicit,133,5,1737,1,removed_rules;added_rules
implicit,133,6,2036,1,added_rules
implicit,133,7,2376,1,removed_rules;added_rules
implicit,14,1,534,0,added_rules;added_facts
implicit,14,2,870,1,added_facts
implicit,14,3,1182,1,added_rules;added_facts
implicit,14,4,1517,1,added_rules;added_facts
implicit,14,5,1895,1,removed_facts;removed_rules;added_rules
implicit,14,6,2243,1,removed_rules;added_rules
implicit,14,7,2599,1,removed_rules;added_rules
implicit,109,1,433,1,added_facts
implicit,109,2,674,1,added_facts
implicit,109,3,932,1,removed_rules;added_rules;added_facts
implicit,109,4,1240,1,removed_facts;removed_rules;added_rules
implicit,109,5,1629,1,removed_rules;added_rules
implicit,109,6,1937,1,removed_rules;added_rules
implicit,109,7,2259,1,removed_rules;added_rules
implicit,82,1,725,1,removed_rules;added_rules
implicit,82,2,1104,1,added_rules
implicit,82,3,1688,1,added_facts
implicit,82,4,2292,1,added_rules
implicit,82,5,2947,1,added_facts
implicit,82,6,3586,0,removed_facts;removed_rules;added_rules;added_facts
implicit,82,7,4267,1,added_rules;added_facts
implicit,29,1,520,1,removed_rules;added_rules;added_facts
implicit,29,2,837,1,removed_rules;added_rules;added_facts
implicit,29,3,1140,1,added_rules;added_facts
implicit,29,4,1526,1,removed_facts;added_rules
implicit,29,5,1970,1,added_rules;added_facts
implicit,29,6,2444,1,added_rules;added_facts
implicit,29,7,2989,1,removed_facts;removed_rules;added_rules
implicit,200,1,540,1,added_rules;added_facts
implicit,200,2,868,1,removed_rules;added_rules;added_facts
implicit,200,3,1185,1,removed_rules;added_rules;added_facts
implicit,200,4,1496,1,added_rules
implicit,200,5,1860,1,removed_facts;removed_rules;added_rules
implicit,200,6,2176,1,added_rules;added_facts
implicit,200,7,2618,1,added_rules
implicit,202,1,455,1,added_facts
implicit,202,2,798,1,removed_facts;removed_rules;added_rules
implicit,202,3,1083,1,removed_rules;added_rules
implicit,202,4,1344,1,removed_rules;added_rules
implicit,202,5,1619,1,removed_rules;added_rules
implicit,202,6,1883,1,removed_rules;added_rules;added_facts
implicit,202,7,2206,1,added_facts
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,778,1,removed_rules;added_rules
implicit,177,3,1132,1,added_rules;added_facts
implicit,177,4,1495,1,added_rules
implicit,177,5,1892,1,added_rules;added_facts
implicit,177,6,2298,1,added_rules
implicit,177,7,2747,1,added_rules
implicit,136,1,570,1,added_rules;added_facts
implicit,136,2,918,1,removed_facts;added_rules
implicit,136,3,1202,1,removed_rules;added_facts
implicit,136,4,1537,1,added_rules;added_facts
implicit,136,5,1860,1,removed_facts;added_rules;added_facts
implicit,136,6,2177,1,removed_rules;added_rules;added_facts
implicit,136,7,2570,1,added_rules
implicit,205,1,573,1,removed_rules;added_rules
implicit,205,2,824,1,removed_rules;added_rules
implicit,205,3,1067,1,removed_facts;added_facts
implicit,205,4,1305,1,removed_facts;added_rules
implicit,205,5,1568,1,removed_rules;added_rules
implicit,205,6,1840,1,removed_rules;added_rules
implicit,205,7,2112,1,removed_rules;added_rules
implicit,3,1,428,1,added_facts
implicit,3,2,673,1,removed_rules;added_rules;added_facts
implicit,3,3,952,1,added_rules;added_facts
implicit,3,4,1268,1,added_rules;added_facts
implicit,3,5,1629,1,added_rules;added_facts
implicit,3,6,2060,1,added_rules
implicit,3,7,2527,0,removed_facts;removed_rules;added_rules
implicit,168,1,597,1,removed_rules;added_rules
implicit,168,2,887,1,removed_rules;added_rules
implicit,168,3,1190,1,removed_rules;added_rules;added_facts
implicit,168,4,1471,1,added_rules
implicit,168,5,1767,1,added_rules
implicit,168,6,2223,1,removed_rules;added_rules
implicit,168,7,2591,1,removed_rules;added_rules
implicit,114,1,466,1,removed_facts;added_rules;added_facts
implicit,114,2,711,1,removed_rules;added_rules
implicit,114,3,958,1,added_rules
implicit,114,4,1257,1,added_rules;added_facts
implicit,114,5,1594,1,added_facts
implicit,114,6,1942,1,added_rules
implicit,114,7,2303,1,added_rules;added_facts
implicit,65,1,581,1,added_rules;added_facts
implicit,65,2,1049,1,added_rules
implicit,65,3,1462,1,removed_rules;added_rules
implicit,65,4,1885,1,removed_rules;added_rules
implicit,65,5,2302,1,added_rules
implicit,65,6,2923,1,removed_rules;added_rules
implicit,65,7,3570,1,added_rules
implicit,6,1,548,1,removed_rules;added_rules
implicit,6,2,810,1,removed_rules;added_rules
implicit,6,3,1053,1,added_rules;added_facts
implicit,6,4,1329,1,added_rules
implicit,6,5,1644,1,removed_facts;removed_rules;added_rules
implicit,6,6,1981,1,added_rules
implicit,6,7,2361,1,removed_rules;added_rules
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,857,1,added_facts
implicit,115,3,1188,1,removed_rules;added_rules
implicit,115,4,1496,1,added_rules;added_facts
implicit,115,5,1825,1,removed_rules;added_rules
implicit,115,6,2144,1,removed_rules;added_rules
implicit,115,7,2455,1,removed_rules;added_rules;added_facts
implicit,123,1,518,1,removed_facts;added_rules
implicit,123,2,788,1,added_rules;added_facts
implicit,123,3,1114,1,added_rules
implicit,123,4,1491,1,added_rules
implicit,123,5,1903,1,added_rules;added_facts
implicit,123,6,2371,1,removed_facts;removed_rules;added_rules
implicit,123,7,2856,1,removed_rules;added_rules
implicit,172,1,450,1,removed_rules;added_rules
implicit,172,2,667,1,added_facts
implicit,172,3,910,1,removed_rules;added_rules
implicit,172,4,1159,1,added_rules
implicit,172,5,1396,1,removed_rules;added_rules;added_facts
implicit,172,6,1665,1,removed_rules;added_rules
implicit,172,7,1943,1,added_rules
implicit,140,1,440,1,added_rules;added_facts
implicit,140,2,724,1,removed_rules;added_rules
implicit,140,3,1009,1,added_rules;added_facts
implicit,140,4,1369,1,added_rules;added_facts
implicit,140,5,1784,1,added_facts
implicit,140,6,2216,1,removed_facts;removed_rules;added_rules
implicit,140,7,2529,1,added_facts
implicit,196,1,506,0,removed_rules;added_rules;added_facts
implicit,196,2,857,1,added_rules;added_facts
implicit,196,3,1402,1,removed_facts;removed_rules;added_rules
implicit,196,4,1561,1,removed_rules;added_facts
implicit,196,5,1704,1,removed_facts;added_facts
implicit,196,6,1836,1,removed_rules;added_rules;added_facts
implicit,196,7,1984,1,removed_facts;added_rules
implicit,185,1,388,1,removed_rules;added_rules
implicit,185,2,570,0,removed_facts;added_rules
implicit,185,3,834,1,removed_rules;added_rules
implicit,185,4,1049,1,added_rules;added_facts
implicit,185,5,1309,1,removed_rules;added_rules
implicit,185,6,1545,0,removed_facts;added_rules;added_facts
implicit,185,7,1834,1,removed_facts;added_rules
implicit,125,1,526,1,added_facts
implicit,125,2,866,1,removed_rules;added_rules
implicit,125,3,1172,1,removed_rules;added_rules
implicit,125,4,1476,1,removed_rules;added_rules
implicit,125,5,1823,1,removed_rules;added_rules
implicit,125,6,2128,1,removed_rules;added_rules
implicit,125,7,2467,1,removed_rules;added_rules
implicit,77,1,616,1,removed_rules;added_rules
implicit,77,2,995,1,added_rules;added_facts
implicit,77,3,1341,1,removed_rules;added_rules
implicit,77,4,1673,1,removed_rules;added_rules
implicit,77,5,2002,1,removed_rules;added_rules
implicit,77,6,2323,1,added_rules
implicit,77,7,2698,1,added_facts
implicit,50,1,596,1,added_rules;added_facts
implicit,50,2,953,1,removed_rules;added_rules;added_facts
implicit,50,3,1286,1,removed_rules;added_rules;added_facts
implicit,50,4,1619,1,removed_rules;added_rules
implicit,50,5,1930,1,removed_rules;added_rules
implicit,50,6,2242,1,removed_rules;added_facts
implicit,50,7,2586,1,removed_rules;added_rules
implicit,72,1,616,1,removed_rules;added_rules
implicit,72,2,947,1,removed_rules;added_rules
implicit,72,3,1278,1,removed_rules;added_rules
implicit,72,4,1618,1,removed_rules;added_rules
implicit,72,5,1954,1,added_rules
implicit,72,6,2281,1,added_rules;added_facts
implicit,72,7,2620,1,removed_facts;removed_rules;added_rules
implicit,170,1,549,1,removed_facts;added_rules;added_facts
implicit,170,2,825,1,removed_rules;added_rules
implicit,170,3,1110,1,added_rules;added_facts
implicit,170,4,1419,1,removed_facts;removed_rules;added_rules
implicit,170,5,1709,1,added_rules
implicit,170,6,2054,1,added_facts
implicit,170,7,2412,1,added_rules;added_facts
implicit,59,1,623,1,removed_facts;added_facts
implicit,59,2,971,1,removed_rules;added_rules;added_facts
implicit,59,3,1330,1,removed_facts;removed_rules;added_rules
implicit,59,4,1709,1,removed_rules;added_rules;added_facts
implicit,59,5,2110,1,removed_facts;removed_rules;added_facts
implicit,59,6,2466,1,removed_facts;added_facts
implicit,59,7,2828,1,added_rules;added_facts
implicit,31,1,564,1,removed_facts;added_facts
implicit,31,2,917,1,added_rules
implicit,31,3,1253,1,added_rules;added_facts
implicit,31,4,1602,1,added_rules
implicit,31,5,2061,1,removed_facts;removed_rules;added_facts
implicit,31,6,2498,1,removed_facts;added_rules
implicit,31,7,2980,1,removed_rules;added_rules;added_facts
implicit,120,1,578,1,added_facts
implicit,120,2,915,1,removed_facts;removed_rules;added_rules
implicit,120,3,1228,1,added_rules;added_facts
implicit,120,4,1576,1,added_facts
implicit,120,5,1951,1,added_rules
implicit,120,6,2358,1,added_rules;added_facts
implicit,120,7,2783,1,added_facts
implicit,112,1,570,1,added_rules;added_facts
implicit,112,2,905,1,removed_rules;added_rules
implicit,112,3,1233,1,removed_rules;added_rules;added_facts
implicit,112,4,1584,1,added_rules
implicit,112,5,1939,1,removed_rules;added_rules;added_facts
implicit,112,6,2321,1,removed_facts;removed_rules;added_rules
implicit,112,7,2764,1,removed_rules;added_rules
implicit,8,1,524,1,added_facts
implicit,8,2,890,1,removed_facts;added_rules;added_facts
implicit,8,3,1190,1,removed_rules;added_rules;added_facts
implicit,8,4,1524,1,added_rules;added_facts
implicit,8,5,1947,0,removed_facts;removed_rules;added_rules
implicit,8,6,2411,1,removed_rules;added_rules
implicit,8,7,2796,1,added_rules
implicit,15,1,448,1,removed_rules;added_rules;added_facts
implicit,15,2,695,1,removed_rules;added_rules
implicit,15,3,1047,1,removed_rules;added_rules
implicit,15,4,1290,1,added_facts
implicit,15,5,1555,1,removed_rules;added_rules;added_facts
implicit,15,6,1839,1,removed_rules;added_rules;added_facts
implicit,15,7,2129,1,removed_facts;removed_rules;added_rules
implicit,204,1,473,1,removed_rules;added_rules
implicit,204,2,746,1,added_facts
implicit,204,3,998,1,removed_facts;added_rules
implicit,204,4,1270,0,added_facts
implicit,204,5,1593,1,removed_rules;added_rules
implicit,204,6,1916,1,removed_rules;added_rules;added_facts
implicit,204,7,2293,1,removed_rules;added_rules;added_facts
implicit,38,1,633,1,removed_facts;removed_rules;added_rules
implicit,38,2,915,1,removed_rules;added_rules
implicit,38,3,1213,1,added_rules;added_facts
implicit,38,4,1522,1,added_rules
implicit,38,5,1874,1,added_rules;added_facts
implicit,38,6,2271,1,removed_facts;removed_rules;added_rules
implicit,38,7,2633,1,added_rules;added_facts
implicit,71,1,514,1,removed_rules;added_rules
implicit,71,2,906,1,removed_rules;added_rules
implicit,71,3,1264,0,removed_rules;added_rules
implicit,71,4,1678,1,removed_rules;added_rules
implicit,71,5,1973,1,removed_rules;added_rules
implicit,71,6,2268,1,removed_rules;added_rules
implicit,71,7,2580,1,no_change
implicit,186,1,403,1,added_rules;added_facts
implicit,186,2,659,1,removed_rules;added_rules;added_facts
implicit,186,3,887,0,removed_facts;added_facts
implicit,186,4,1164,0,removed_facts;removed_rules;added_rules;added_facts
implicit,186,5,1463,1,removed_rules;added_rules
implicit,186,6,1737,1,removed_facts;added_rules;added_facts
