track,chain_idx,step,token_count,correct,tags
implicit,78,6,1872,1,added_rules;added_facts
implicit,78,7,2188,1,removed_facts;added_rules
implicit,1,1,448,0,removed_rules;added_rules
implicit,1,2,748,1,removed_rules;added_rules;added_facts
implicit,1,3,1007,1,added_rules;added_facts
implicit,1,4,1291,1,added_rules
implicit,1,5,1621,1,removed_facts;removed_rules;added_rules
implicit,1,6,1931,1,removed_rules;added_rules
implicit,1,7,2236,1,removed_rules;added_rules
implicit,3,1,428,1,added_facts
implicit,3,2,693,1,removed_rules;added_rules;added_facts
implicit,3,3,990,1,added_rules;added_facts
implicit,3,4,1367,1,added_rules;added_facts
implicit,3,5,1694,1,added_rules;added_facts
implicit,3,6,2086,1,added_rules
implicit,3,7,2518,0,removed_facts;removed_rules;added_rules
implicit,67,1,402,1,removed_rules;added_facts
implicit,67,2,568,1,added_facts
implicit,67,3,788,1,removed_facts;added_facts
implicit,67,4,1023,1,added_facts
implicit,67,5,1287,1,removed_rules;added_rules
implicit,67,6,1597,1,removed_facts;removed_rules;added_rules
implicit,67,7,1962,1,added_rules;added_facts
implicit,164,1,437,1,added_rules;added_facts
implicit,164,2,780,1,added_rules
implicit,164,3,1157,1,removed_rules;added_rules
implicit,164,4,1506,1,removed_rules;added_rules
implicit,164,5,1884,1,removed_rules;added_rules
implicit,164,6,2280,1,removed_rules;added_rules
implicit,164,7,2820,1,no_change
implicit,205,1,573,1,removed_rules;added_rules
implicit,205,2,828,1,removed_rules;added_rules
implicit,205,3,1097,1,removed_facts;added_facts
implicit,205,4,1339,1,removed_facts;added_rules
implicit,205,5,1620,1,removed_rules;added_rules
implicit,205,6,1921,1,removed_rules;added_rules
implicit,205,7,2199,1,removed_rules;added_rules
implicit,22,1,604,0,added_rules;added_facts
implicit,22,2,951,1,removed_facts;added_facts
implicit,22,3,1361,1,removed_rules;added_rules
implicit,22,4,1738,1,added_rules;added_facts
implicit,22,5,2158,1,removed_facts;removed_rules;added_facts
implicit,22,6,2564,1,added_facts
implicit,22,7,2983,1,added_rules;added_facts
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,945,1,added_facts
implicit,115,3,1312,1,removed_rules;added_rules
implicit,115,4,1650,1,added_rules;added_facts
implicit,115,5,1984,1,removed_rules;added_rules
implicit,115,6,2330,1,removed_rules;added_rules
implicit,115,7,2642,1,removed_rules;added_rules;added_facts
implicit,12,1,533,1,removed_facts;added_rules
implicit,12,2,777,1,removed_rules;added_rules
implicit,12,3,1183,1,removed_rules;added_rules;added_facts
implicit,12,4,1582,1,removed_rules;added_rules;added_facts
implicit,12,5,1880,1,added_rules;added_facts
implicit,12,6,2173,1,added_rules
implicit,12,7,2490,1,added_rules;added_facts
implicit,24,1,553,1,removed_facts;added_rules
implicit,24,2,880,1,added_facts
implicit,24,3,1258,1,removed_rules;added_rules;added_facts
implicit,24,4,1656,1,added_rules;added_facts
implicit,24,5,2092,1,removed_facts;removed_rules;added_rules
implicit,24,6,2588,1,added_rules
implicit,24,7,3162,1,removed_facts;added_rules
implicit,103,1,480,1,removed_rules;added_facts
implicit,103,2,703,1,removed_facts;removed_rules;added_rules;added_facts
implicit,103,3,933,1,removed_rules;added_rules
implicit,103,4,1186,1,added_rules;added_facts
implicit,103,5,1430,1,removed_facts;removed_rules;added_rules
implicit,103,6,1677,1,removed_rules;added_rules
implicit,103,7,1956,1,removed_rules;added_rules
implicit,13,1,513,1,added_rules;added_facts
implicit,13,2,969,1,removed_rules;added_rules;added_facts
implicit,13,3,1332,1,removed_rules;added_rules
implicit,13,4,1670,1,removed_rules;added_rules;added_facts
implicit,13,5,2034,1,removed_rules;added_rules
implicit,13,6,2387,1,removed_rules;added_rules
implicit,13,7,2758,1,added_facts
implicit,23,1,432,1,added_rules
implicit,23,2,785,1,added_facts
implicit,23,3,1062,1,removed_facts;removed_rules;added_rules
implicit,23,4,1345,1,added_facts
implicit,23,5,1607,1,removed_rules;added_rules;added_facts
implicit,23,6,1867,1,added_rules
implicit,23,7,2169,1,added_rules;added_facts
implicit,145,1,590,1,removed_rules;added_rules;added_facts
implicit,145,2,878,1,removed_rules;added_rules;added_facts
implicit,145,3,1172,1,removed_rules;added_rules;added_facts
implicit,145,4,1476,1,removed_facts;removed_rules;added_rules;added_facts
implicit,145,5,1630,1,added_rules
implicit,145,6,1809,1,removed_facts;added_facts
implicit,145,7,2018,1,removed_facts;added_facts
implicit,187,1,592,1,removed_facts;removed_rules;added_rules;added_facts
implicit,187,2,883,1,added_rules;added_facts
implicit,187,3,1228,1,added_rules;added_facts
implicit,187,4,1657,1,removed_facts;removed_rules;added_rules
implicit,187,5,2107,1,added_rules
implicit,187,6,2621,1,added_rules
implicit,187,7,3362,1,removed_rules;added_rules
implicit,149,1,550,1,removed_facts;added_rules
implicit,149,2,806,1,removed_rules;added_rules
implicit,149,3,1087,1,removed_rules;added_rules
implicit,149,4,1405,1,removed_rules;added_rules;added_facts
implicit,149,5,1831,1,removed_rules;added_facts
implicit,149,6,2262,1,removed_rules;added_rules;added_facts
implicit,149,7,2614,0,removed_rules;added_facts
implicit,114,1,466,1,removed_facts;added_rules;added_facts
implicit,114,2,724,1,removed_rules;added_rules
implicit,114,3,970,1,added_rules
implicit,114,4,1261,1,added_rules;added_facts
implicit,114,5,1590,1,added_facts
implicit,114,6,1936,1,added_rules
implicit,114,7,2278,1,added_rules;added_facts
implicit,46,1,680,1,removed_facts;added_facts
implicit,46,2,964,1,removed_facts;added_rules
implicit,46,3,1295,1,removed_rules;added_rules;added_facts
implicit,46,4,1612,1,added_facts
implicit,46,5,1994,1,added_rules
implicit,46,6,2370,1,added_rules;added_facts
implicit,46,7,2823,1,removed_facts;removed_rules;added_rules
implicit,172,1,450,1,removed_rules;added_rules
implicit,172,2,644,1,added_facts
implicit,172,3,880,1,removed_rules;added_rules
implicit,172,4,1113,1,added_rules
implicit,172,5,1365,1,removed_rules;added_rules;added_facts
implicit,172,6,1690,1,removed_rules;added_rules
implicit,172,7,1996,1,added_rules
implicit,146,1,551,1,removed_rules;added_rules;added_facts
implicit,146,2,894,1,removed_rules;added_rules
implicit,146,3,1208,1,removed_rules;added_rules
implicit,146,4,1557,1,removed_facts;added_facts
implicit,146,5,1886,1,added_rules;added_facts
implicit,146,6,2199,1,removed_rules;added_rules
implicit,146,7,2509,1,added_facts
implicit,140,1,440,1,added_rules;added_facts
implicit,140,2,756,1,removed_rules;added_rules
implicit,140,3,1086,1,added_rules;added_facts
implicit,140,4,1436,1,added_rules;added_facts
implicit,140,5,1847,1,added_facts
implicit,140,6,2300,1,removed_facts;removed_rules;added_rules
implicit,140,7,2634,1,added_facts
implicit,121,1,519,1,removed_rules;added_rules;added_facts
implicit,121,2,959,1,removed_rules;added_rules
implicit,121,3,1279,1,removed_facts;added_rules
implicit,121,4,1585,1,removed_rules;added_rules
implicit,121,5,1920,1,removed_rules;added_rules
implicit,121,6,2254,1,added_rules;added_facts
implicit,121,7,2583,1,removed_rules;added_rules
implicit,70,1,469,1,removed_rules;added_rules
implicit,70,2,750,1,added_rules
implicit,70,3,1083,1,added_rules
implicit,70,4,1525,1,removed_rules;added_rules
implicit,70,5,1929,1,added_rules
implicit,70,6,2393,1,added_rules
implicit,70,7,2859,0,removed_rules;added_rules
implicit,123,1,518,1,removed_facts;added_rules
implicit,123,2,783,1,added_rules;added_facts
implicit,123,3,1110,1,added_rules
implicit,123,4,1503,1,added_rules
implicit,123,5,1929,1,added_rules;added_facts
implicit,123,6,2405,1,removed_facts;removed_rules;added_rules
implicit,123,7,2931,1,removed_rules;added_rules
implicit,170,1,549,1,removed_facts;added_rules;added_facts
implicit,170,2,834,1,removed_rules;added_rules
implicit,170,3,1134,1,added_rules;added_facts
implicit,170,4,1444,1,removed_facts;removed_rules;added_rules
implicit,170,5,1739,1,added_rules
implicit,170,6,2119,1,added_facts
implicit,170,7,2469,1,added_rules;added_facts
implicit,37,1,596,1,removed_facts;added_rules
implicit,37,2,1016,1,added_facts
implicit,37,3,1361,1,removed_facts;added_facts
implicit,37,4,1572,1,removed_facts;added_facts
implicit,37,5,1808,1,removed_rules;added_rules
implicit,37,6,2016,1,removed_rules;added_rules
implicit,37,7,2188,1,removed_rules;added_rules
implicit,90,1,474,1,added_rules
implicit,90,2,739,1,removed_rules;added_facts
implicit,90,3,1058,1,removed_rules;added_rules;added_facts
implicit,90,4,1367,1,removed_facts;added_rules
implicit,90,5,1719,1,removed_rules;added_rules;added_facts
implicit,90,6,2092,1,removed_rules;added_rules
implicit,90,7,2552,1,removed_rules;added_rules
implicit,153,1,525,1,removed_facts;removed_rules;added_rules
implicit,153,2,736,1,removed_rules;added_rules;added_facts
implicit,153,3,977,1,added_facts
implicit,153,4,1259,1,removed_rules;added_rules
implicit,153,5,1660,1,removed_rules;added_facts
implicit,153,6,2048,1,removed_rules;added_rules;added_facts
implicit,153,7,2455,1,removed_facts;added_facts
implicit,168,1,597,1,removed_rules;added_rules
implicit,168,2,947,1,removed_rules;added_rules
implicit,168,3,1325,1,removed_rules;added_rules;added_facts
implicit,168,4,1598,1,added_rules
implicit,168,5,1930,1,added_rules
implicit,168,6,2331,1,removed_rules;added_rules
implicit,168,7,2700,1,removed_rules;added_rules
implicit,34,1,454,1,removed_rules;added_rules
implicit,34,2,881,1,removed_facts;added_rules;added_facts
implicit,34,3,1118,1,removed_rules;added_rules;added_facts
implicit,34,4,1374,1,removed_rules;added_rules
implicit,34,5,1645,1,removed_facts;removed_rules;added_rules
implicit,34,6,1926,1,removed_rules
implicit,34,7,2215,1,added_rules;added_facts
implicit,142,1,564,1,added_rules;added_facts
implicit,142,2,980,1,removed_rules;added_rules;added_facts
implicit,142,3,1336,1,added_rules;added_facts
implicit,142,4,1664,1,added_rules;added_facts
implicit,142,5,2023,1,added_facts
implicit,142,6,2422,1,removed_rules;added_rules
implicit,142,7,2824,1,added_facts
implicit,161,1,698,1,removed_facts;added_rules;added_facts
implicit,161,2,1098,1,removed_facts;added_rules;added_facts
implicit,161,3,1560,1,added_facts
implicit,161,4,2052,1,removed_facts;added_facts
implicit,161,5,2586,1,removed_rules;added_rules;added_facts
implicit,161,6,3115,1,removed_rules;added_rules;added_facts
implicit,161,7,3622,1,added_rules
implicit,5,1,631,1,removed_facts;added_facts
implicit,5,2,928,1,added_facts
implicit,5,3,1262,1,removed_facts;added_facts
implicit,5,4,1576,1,removed_facts;added_facts
implicit,5,5,1903,1,removed_facts;removed_rules;added_rules
implicit,5,6,2267,1,added_facts
implicit,5,7,2413,1,removed_facts;added_rules;added_facts
implicit,102,1,580,0,added_rules;added_facts
implicit,102,2,992,1,added_rules
implicit,102,3,1477,1,removed_rules;added_rules
implicit,102,4,1897,1,removed_rules;added_rules
implicit,102,5,2352,1,added_facts
implicit,102,6,2882,1,added_facts
implicit,102,7,3337,1,removed_facts;removed_rules;added_rules
implicit,109,1,433,1,added_facts
implicit,109,2,658,1,added_facts
implicit,109,3,903,1,removed_rules;added_rules;added_facts
implicit,109,4,1201,0,removed_facts;removed_rules;added_rules
implicit,109,5,1988,1,removed_rules;added_rules
implicit,109,6,2302,1,removed_rules;added_rules
implicit,109,7,2651,1,removed_rules;added_rules
implicit,84,1,449,1,removed_facts;removed_rules;added_rules;added_facts
implicit,84,2,724,1,added_facts
implicit,84,3,1059,1,added_facts
implicit,84,4,1415,1,removed_facts;removed_rules;added_rules
implicit,84,5,1743,1,removed_rules;added_rules
implicit,84,6,2083,1,removed_rules;added_rules
implicit,84,7,2421,1,added_rules;added_facts
implicit,104,1,511,1,removed_rules;added_rules
implicit,104,2,831,1,removed_rules;added_rules;added_facts
implicit,104,3,1119,1,added_facts
implicit,104,4,1465,1,removed_facts;removed_rules;added_rules
implicit,104,5,1964,1,added_rules;added_facts
implicit,104,6,2425,1,removed_rules;added_rules
implicit,104,7,2934,1,removed_rules;added_rules
implicit,10,1,664,0,added_rules;added_facts
implicit,10,2,1352,1,removed_rules;added_rules
implicit,10,3,1746,1,added_rules;added_facts
implicit,10,4,2186,1,removed_rules;added_rules
implicit,10,5,2767,1,removed_rules;added_rules
implicit,10,6,3202,1,removed_rules;added_rules
implicit,10,7,3650,1,added_rules;added_facts
implicit,195,1,388,1,added_rules;added_facts
implicit,195,2,902,1,removed_rules;added_rules
implicit,195,3,1157,1,added_rules;added_facts
implicit,195,4,1421,1,removed_rules;added_rules
implicit,195,5,1718,1,removed_rules;added_rules
implicit,195,6,1991,1,added_rules;added_facts
implicit,195,7,2311,1,removed_rules;added_rules;added_facts
implicit,32,1,370,1,removed_facts;added_rules;added_facts
implicit,32,2,597,1,removed_facts;added_facts
implicit,32,3,842,1,added_facts
implicit,32,4,1116,1,removed_facts;added_rules
implicit,32,5,1406,1,removed_rules;added_rules
implicit,32,6,1713,1,removed_rules;added_rules
implicit,32,7,1999,1,removed_rules;added_rules;added_facts
implicit,76,1,495,1,added_facts
implicit,76,2,770,1,removed_facts;added_facts
implicit,76,3,1050,1,removed_facts;added_rules
implicit,76,4,1316,1,removed_rules;added_facts
implicit,76,5,1600,1,added_rules;added_facts
implicit,76,6,1879,1,removed_facts;removed_rules;added_rules
implicit,76,7,2124,1,removed_rules;added_rules
implicit,79,1,447,1,removed_rules;added_rules
implicit,79,2,712,1,added_rules
implicit,79,3,1074,1,removed_rules;added_rules
implicit,79,4,1413,1,removed_rules;added_rules;added_facts
implicit,79,5,1749,1,removed_rules;added_rules
implicit,79,6,2126,1,added_rules;added_facts
implicit,79,7,2660,1,removed_rules;added_rules;added_facts
implicit,8,1,524,1,added_facts
implicit,8,2,970,1,removed_facts;added_rules;added_facts
implicit,8,3,1300,1,removed_rules;added_rules;added_facts
implicit,8,4,1686,1,added_rules;added_facts
implicit,8,5,2094,1,removed_facts;removed_rules;added_rules
implicit,8,6,2655,1,removed_rules;added_rules
implicit,8,7,3057,1,added_rules
implicit,82,1,725,1,removed_rules;added_rules
implicit,82,2,1103,1,added_rules
implicit,82,3,1735,1,added_facts
implicit,82,4,2349,1,added_rules
implicit,82,5,3022,1,added_facts
implicit,82,6,3693,1,removed_facts;removed_rules;added_rules;added_facts
implicit,82,7,4852,1,added_rules;added_facts
implicit,186,1,403,1,added_rules;added_facts
implicit,186,2,721,1,removed_rules;added_rules;added_facts
implicit,186,3,990,1,removed_facts;added_facts
implicit,186,4,1317,1,removed_facts;removed_rules;added_rules;added_facts
implicit,186,5,1650,1,removed_rules;added_rules
implicit,186,6,2064,1,removed_facts;added_rules;added_facts
implicit,186,7,2341,1,removed_rules;added_rules
implicit,41,1,452,1,added_facts
implicit,41,2,874,1,added_facts
implicit,41,3,1182,1,removed_facts;removed_rules;added_rules
implicit,41,4,1617,1,added_rules;added_facts
implicit,41,5,1966,1,added_rules;added_facts
implicit,41,6,2313,1,removed_rules;added_rules;added_facts
implicit,41,7,2697,1,added_rules
implicit,134,1,542,1,added_facts
implicit,134,2,833,1,removed_rules;added_rules;added_facts
implicit,134,3,1200,1,removed_facts;removed_rules;added_rules;added_facts
implicit,134,4,1556,1,added_facts
implicit,134,5,1888,1,added_facts
implicit,134,6,2264,1,removed_facts;removed_rules;added_rules
implicit,134,7,2625,1,removed_facts;added_facts
implicit,33,1,632,1,added_facts
implicit,33,2,1233,1,removed_rules;added_rules
implicit,33,3,1647,1,added_rules
implicit,33,4,2039,1,added_rules;added_facts
implicit,33,5,2550,1,added_facts
implicit,33,6,3009,1,removed_rules;added_rules
implicit,33,7,3445,1,added_rules;added_facts
implicit,95,1,565,1,added_facts
implicit,95,2,885,1,removed_facts;removed_rules;added_rules
implicit,95,3,1238,1,added_rules;added_facts
implicit,95,4,1630,1,removed_rules;added_rules
implicit,95,5,2038,1,removed_rules;added_rules;added_facts
implicit,95,6,2507,1,removed_facts;added_rules
implicit,95,7,2932,1,removed_rules;added_rules
implicit,43,1,400,1,removed_rules;added_rules
implicit,43,2,603,1,removed_rules;added_rules
implicit,43,3,983,1,removed_rules;added_rules
implicit,43,4,1243,1,removed_rules;added_rules
implicit,43,5,1442,1,removed_rules;added_rules
implicit,43,6,1715,1,added_facts
implicit,43,7,2006,1,added_rules
implicit,191,1,546,1,removed_rules;added_rules
implicit,191,2,1008,1,removed_rules;added_rules;added_facts
implicit,191,3,1337,1,removed_rules;added_rules
implicit,191,4,1723,1,removed_rules;added_rules
implicit,191,5,2140,1,added_facts
implicit,191,6,2423,1,added_rules;added_facts
implicit,191,7,2788,1,removed_facts;removed_rules;added_rules
implicit,29,1,520,1,removed_rules;added_rules;added_facts
implicit,29,2,862,1,removed_rules;added_rules;added_facts
implicit,29,3,1212,1,added_rules;added_facts
implicit,29,4,1643,1,removed_facts;added_rules
implicit,29,5,2107,1,added_rules;added_facts
implicit,29,6,2640,1,added_rules;added_facts
implicit,29,7,3201,1,removed_facts;removed_rules;added_rules
implicit,143,1,496,1,removed_rules;added_facts
implicit,143,2,805,1,removed_rules;added_rules;added_facts
implicit,143,3,1085,1,removed_facts;added_facts
implicit,143,4,1404,1,removed_facts;removed_rules;added_rules;added_facts
implicit,143,5,1733,1,removed_facts;added_rules;added_facts
implicit,143,6,2169,1,removed_rules;added_rules
implicit,143,7,2629,1,removed_rules;added_rules
implicit,113,1,402,1,removed_facts;removed_rules;added_rules;added_facts
implicit,113,2,706,1,removed_rules;added_rules
implicit,113,3,950,1,removed_rules;added_rules
implicit,113,4,1208,1,added_rules
implicit,113,5,1477,1,removed_rules;added_rules
implicit,113,6,1740,1,removed_rules;added_rules
implicit,113,7,2019,1,added_rules
implicit,6,1,548,1,removed_rules;added_rules
implicit,6,2,805,1,removed_rules;added_rules
implicit,6,3,1062,1,added_rules;added_facts
implicit,6,4,1351,1,added_rules
implicit,6,5,1680,1,removed_facts;removed_rules;added_rules
implicit,6,6,2026,1,added_rules
implicit,6,7,2423,1,removed_rules;added_rules
implicit,148,1,700,1,removed_rules;added_rules;added_facts
implicit,148,2,1066,1,added_rules;added_facts
implicit,148,3,1542,0,removed_facts;added_rules
implicit,148,4,2162,1,removed_rules;added_rules
implicit,148,5,2731,1,removed_rules;added_rules;added_facts
implicit,148,6,3235,1,removed_facts;removed_rules;added_rules
implicit,148,7,3754,1,added_facts
implicit,57,1,438,1,added_facts
implicit,57,2,818,1,added_rules
implicit,57,3,1261,1,removed_facts;added_rules
implicit,57,4,1567,1,removed_rules;added_rules
implicit,57,5,1889,1,removed_rules;added_rules
implicit,57,6,2298,1,removed_facts;removed_rules;added_rules
implicit,57,7,2713,1,removed_rules;added_rules;added_facts
implicit,105,1,488,1,removed_rules;added_rules;added_facts
implicit,105,2,898,1,added_rules;added_facts
implicit,105,3,1299,1,removed_rules;added_rules;added_facts
implicit,105,4,1740,1,removed_rules;added_rules
implicit,105,5,2026,0,removed_facts;removed_rules;added_facts
implicit,105,6,2337,1,removed_rules;added_rules
implicit,105,7,2637,1,removed_rules;added_rules
implicit,206,1,456,1,added_facts
implicit,206,2,778,1,added_rules
implicit,206,3,1110,1,removed_rules;added_rules
implicit,206,4,1460,1,added_rules;added_facts
implicit,206,5,1751,1,added_rules;added_facts
implicit,206,6,2070,1,added_rules;added_facts
implicit,206,7,2459,1,removed_facts;removed_rules;added_rules
implicit,60,1,480,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,2,824,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,3,1124,1,removed_rules;added_rules;added_facts
implicit,60,4,1456,1,added_facts
implicit,60,5,1815,1,removed_rules;added_rules
implicit,60,6,2143,1,removed_rules;added_rules
implicit,60,7,2501,1,removed_rules;added_rules
implicit,45,1,545,1,added_rules;added_facts
implicit,45,2,1161,1,removed_rules;added_rules;added_facts
implicit,45,3,1554,1,removed_rules;added_rules
implicit,45,4,1959,1,added_rules;added_facts
implicit,45,5,2359,1,added_facts
implicit,45,6,2766,1,added_rules
implicit,45,7,3205,1,removed_facts;removed_rules;added_facts
implicit,11,1,414,1,removed_rules;added_rules
implicit,11,2,780,1,removed_rules;added_rules
implicit,11,3,1132,1,added_facts
implicit,11,4,1590,1,removed_facts;removed_rules;added_rules
implicit,11,5,1942,1,removed_rules;added_rules
implicit,11,6,2278,1,removed_rules;added_facts
implicit,11,7,2637,1,added_facts
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,962,1,removed_facts;removed_rules;added_rules
implicit,182,3,1349,1,added_rules;added_facts
implicit,182,4,1747,1,removed_facts;added_rules;added_facts
implicit,182,5,2166,1,removed_rules;added_rules
implicit,182,6,2622,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,3058,1,removed_rules;added_rules;added_facts
implicit,89,1,533,0,removed_rules;added_rules
implicit,89,2,825,1,removed_rules;added_rules;added_facts
implicit,89,3,1146,1,removed_rules;added_rules
implicit,89,4,1465,1,removed_facts;removed_rules;added_rules
implicit,89,5,2253,1,added_rules;added_facts
implicit,89,6,2622,1,added_rules;added_facts
implicit,89,7,3011,0,removed_facts;added_rules
implicit,133,1,489,1,removed_rules;added_rules;added_facts
implicit,133,2,816,1,added_rules;added_facts
implicit,133,3,1217,1,removed_rules;added_rules;added_facts
implicit,133,4,1497,1,removed_facts;removed_rules;added_rules
implicit,133,5,1906,1,removed_rules;added_rules
implicit,133,6,2296,1,added_rules
implicit,133,7,2687,1,removed_rules;added_rules
implicit,185,1,388,1,removed_rules;added_rules
implicit,185,2,569,1,removed_facts;added_rules
implicit,185,3,766,1,removed_rules;added_rules
implicit,185,4,977,1,added_rules;added_facts
implicit,185,5,1222,1,removed_rules;added_rules
implicit,185,6,1450,1,removed_facts;added_rules;added_facts
implicit,185,7,1698,1,removed_facts;added_rules
implicit,86,1,526,1,added_facts
implicit,86,2,1005,1,added_rules;added_facts
implicit,86,3,1412,1,no_change
implicit,86,4,1747,1,removed_rules;added_rules
implicit,86,5,2093,1,removed_rules;added_rules
implicit,86,6,2380,1,added_facts
implicit,86,7,2670,1,added_rules;added_facts
implicit,181,1,546,1,added_rules;added_facts
implicit,181,2,904,1,removed_rules;added_rules
implicit,181,3,1194,1,removed_rules;added_rules
implicit,181,4,1469,1,removed_rules;added_rules
implicit,181,5,1914,1,removed_rules;added_rules;added_facts
implicit,181,6,2331,0,removed_facts;added_rules
implicit,181,7,2699,1,removed_rules;added_facts
implicit,136,1,570,1,added_rules;added_facts
implicit,136,2,1041,1,removed_facts;added_rules
implicit,136,3,1377,1,removed_rules;added_facts
implicit,136,4,1854,1,added_rules;added_facts
implicit,136,5,2227,1,removed_facts;added_rules;added_facts
implicit,136,6,2556,1,removed_rules;added_rules;added_facts
implicit,136,7,2980,1,added_rules
implicit,77,1,616,0,removed_rules;added_rules
implicit,77,2,1000,1,added_rules;added_facts
implicit,77,3,1389,1,removed_rules;added_rules
implicit,77,4,1740,1,removed_rules;added_rules
implicit,77,5,2138,1,removed_rules;added_rules
implicit,77,6,2520,1,added_rules
implicit,77,7,3022,1,added_facts
implicit,194,1,510,1,removed_rules;added_facts
implicit,194,2,990,1,removed_facts;added_rules
implicit,194,3,1243,1,removed_rules;added_rules
implicit,194,4,1500,1,removed_rules;added_rules
implicit,194,5,1758,1,removed_facts;added_rules
implicit,194,6,2019,1,removed_rules;added_rules
implicit,194,7,2266,1,removed_rules;added_rules
implicit,7,1,509,1,added_facts
implicit,7,2,875,1,added_rules
implicit,7,3,1441,1,added_rules
implicit,7,4,1994,1,removed_rules;added_rules
implicit,7,5,2550,1,removed_rules;added_rules
implicit,7,6,3111,1,added_rules
implicit,7,7,3729,1,added_rules
implicit,163,1,691,0,removed_facts;added_facts
implicit,163,2,1053,0,removed_rules;added_rules
implicit,163,3,1440,0,removed_rules;added_rules;added_facts
implicit,163,4,1791,0,removed_rules;added_rules
implicit,163,5,2277,1,removed_rules;added_rules
implicit,163,6,2637,1,added_rules
implicit,163,7,3025,1,removed_rules;added_rules
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,808,1,removed_rules;added_rules
implicit,177,3,1214,1,added_rules;added_facts
implicit,177,4,1617,1,added_rules
implicit,177,5,2042,1,added_rules;added_facts
implicit,177,6,2449,1,added_rules
implicit,177,7,2899,1,added_rules
implicit,64,1,672,1,added_rules;added_facts
implicit,64,2,1101,1,removed_rules;added_rules
implicit,64,3,1576,1,removed_facts;added_rules
implicit,64,4,2013,1,removed_rules;added_facts
implicit,64,5,2543,1,removed_rules;added_rules;added_facts
implicit,64,6,3156,1,removed_facts;removed_rules;added_rules
implicit,64,7,3737,1,removed_rules;added_rules
implicit,131,1,642,1,removed_facts;added_rules
implicit,131,2,960,1,removed_rules;added_rules;added_facts
implicit,131,3,1332,1,removed_rules;added_rules
implicit,131,4,1764,1,removed_facts;removed_rules;added_rules
implicit,131,5,2372,1,removed_rules;added_rules;added_facts
implicit,131,6,2690,1,removed_rules;added_rules
implicit,131,7,3189,1,added_facts
implicit,139,1,378,1,removed_rules;added_rules;added_facts
implicit,139,2,571,1,removed_rules;added_rules;added_facts
implicit,139,3,847,1,added_facts
implicit,139,4,1124,1,removed_rules;added_rules
implicit,139,5,1441,1,added_rules;added_facts
implicit,139,6,1757,1,added_facts
implicit,139,7,2119,0,removed_facts;removed_rules;added_rules
implicit,36,1,458,1,added_rules;added_facts
implicit,36,2,891,1,removed_rules;added_rules;added_facts
implicit,36,3,1265,1,added_rules;added_facts
implicit,36,4,1629,1,removed_rules;added_rules
implicit,36,5,2005,1,removed_rules;added_rules;added_facts
implicit,36,6,2473,1,removed_facts;removed_rules;added_rules
implicit,36,7,2785,1,added_rules;added_facts
implicit,132,1,488,1,added_facts
implicit,132,2,829,1,removed_facts;removed_rules;added_rules
implicit,132,3,1192,1,added_facts
