track,chain_idx,step,token_count,correct,tags
implicit,90,3,1106,1,removed_rules;added_rules;added_facts
implicit,90,4,1390,1,removed_facts;added_rules
implicit,90,5,1736,1,removed_rules;added_rules;added_facts
implicit,90,6,2079,1,removed_rules;added_rules
implicit,90,7,2458,1,removed_rules;added_rules
implicit,35,1,564,1,removed_rules;added_rules;added_facts
implicit,35,2,973,1,added_facts
implicit,35,3,1347,1,added_rules
implicit,35,4,1737,1,removed_rules;added_rules
implicit,35,5,2125,1,removed_rules;added_rules;added_facts
implicit,35,6,2554,1,removed_rules;added_rules
implicit,35,7,2965,1,removed_rules;added_rules
implicit,206,1,456,1,added_facts
implicit,206,2,790,1,added_rules
implicit,206,3,1171,1,removed_rules;added_rules
implicit,206,4,1518,1,added_rules;added_facts
implicit,206,5,1847,1,added_rules;added_facts
implicit,206,6,2247,1,added_rules;added_facts
implicit,206,7,2725,1,removed_facts;removed_rules;added_rules
implicit,155,1,632,0,added_rules
implicit,155,2,1115,1,removed_rules;added_rules
implicit,155,3,1531,1,removed_rules;added_rules;added_facts
implicit,155,4,1912,1,added_facts
implicit,155,5,2330,1,removed_rules;added_rules
implicit,155,6,2743,1,removed_rules;added_rules
implicit,155,7,3218,1,removed_rules;added_rules
implicit,172,1,450,1,removed_rules;added_rules
implicit,172,2,696,1,added_facts
implicit,172,3,944,1,removed_rules;added_rules
implicit,172,4,1190,1,added_rules
implicit,172,5,1500,1,removed_rules;added_rules;added_facts
implicit,172,6,1801,1,removed_rules;added_rules
implicit,172,7,2111,1,added_rules
implicit,114,1,466,1,removed_facts;added_rules;added_facts
implicit,114,2,791,1,removed_rules;added_rules
implicit,114,3,1091,1,added_rules
implicit,114,4,1460,1,added_rules;added_facts
implicit,114,5,1873,1,added_facts
implicit,114,6,2283,1,added_rules
implicit,114,7,2701,1,added_rules;added_facts
implicit,205,1,573,1,removed_rules;added_rules
implicit,205,2,832,1,removed_rules;added_rules
implicit,205,3,1107,1,removed_facts;added_facts
implicit,205,4,1359,1,removed_facts;added_rules
implicit,205,5,1638,1,removed_rules;added_rules
implicit,205,6,1947,1,removed_rules;added_rules
implicit,205,7,2233,1,removed_rules;added_rules
implicit,7,1,509,1,added_facts
implicit,7,2,884,1,added_rules
implicit,7,3,1419,1,added_rules
implicit,7,4,1933,0,removed_rules;added_rules
implicit,7,5,2491,1,removed_rules;added_rules
implicit,7,6,3025,1,added_rules
implicit,7,7,3677,1,added_rules
implicit,15,1,448,1,removed_rules;added_rules;added_facts
implicit,15,2,736,1,removed_rules;added_rules
implicit,15,3,1060,1,removed_rules;added_rules
implicit,15,4,1377,1,added_facts
implicit,15,5,1710,1,removed_rules;added_rules;added_facts
implicit,15,6,2043,1,removed_rules;added_rules;added_facts
implicit,15,7,2375,1,removed_facts;removed_rules;added_rules
implicit,191,1,546,1,removed_rules;added_rules
implicit,191,2,960,1,removed_rules;added_rules;added_facts
implicit,191,3,1269,1,removed_rules;added_rules
implicit,191,4,1607,1,removed_rules;added_rules
implicit,191,5,2001,1,added_facts
implicit,191,6,2384,1,added_rules;added_facts
implicit,191,7,2861,1,removed_facts;removed_rules;added_rules
implicit,13,1,513,1,added_rules;added_facts
implicit,13,2,986,1,removed_rules;added_rules;added_facts
implicit,13,3,1363,1,removed_rules;added_rules
implicit,13,4,1779,1,removed_rules;added_rules;added_facts
implicit,13,5,2208,1,removed_rules;added_rules
implicit,13,6,2653,1,removed_rules;added_rules
implicit,13,7,3108,1,added_facts
implicit,18,1,602,0,removed_facts;added_facts
implicit,18,2,990,1,added_rules;added_facts
implicit,18,3,1449,1,added_rules
implicit,18,4,1965,1,added_facts
implicit,18,5,2507,1,removed_facts;removed_rules;added_rules;added_facts
implicit,18,6,2945,1,removed_rules;added_rules
implicit,18,7,3419,1,removed_rules;added_rules
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,995,1,added_facts
implicit,115,3,1421,1,removed_rules;added_rules
implicit,115,4,1777,1,added_rules;added_facts
implicit,115,5,2176,1,removed_rules;added_rules
implicit,115,6,2597,1,removed_rules;added_rules
implicit,115,7,2985,1,removed_rules;added_rules;added_facts
implicit,1,1,448,1,removed_rules;added_rules
implicit,1,2,834,1,removed_rules;added_rules;added_facts
implicit,1,3,1115,1,added_rules;added_facts
implicit,1,4,1484,1,added_rules
implicit,1,5,1884,1,removed_facts;removed_rules;added_rules
implicit,1,6,2249,1,removed_rules;added_rules
implicit,1,7,2619,1,removed_rules;added_rules
implicit,72,1,616,1,removed_rules;added_rules
implicit,72,2,971,1,removed_rules;added_rules
implicit,72,3,1317,1,removed_rules;added_rules
implicit,72,4,1675,1,removed_rules;added_rules
implicit,72,5,2032,1,added_rules
implicit,72,6,2420,1,added_rules;added_facts
implicit,72,7,2764,1,removed_facts;removed_rules;added_rules
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,922,1,removed_facts;removed_rules;added_rules
implicit,182,3,1283,1,added_rules;added_facts
implicit,182,4,1763,1,removed_facts;added_rules;added_facts
implicit,182,5,2177,1,removed_rules;added_rules
implicit,182,6,2652,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,3086,1,removed_rules;added_rules;added_facts
implicit,5,1,631,1,removed_facts;added_facts
implicit,5,2,967,1,added_facts
implicit,5,3,1330,1,removed_facts;added_facts
implicit,5,4,1686,1,removed_facts;added_facts
implicit,5,5,2067,1,removed_facts;removed_rules;added_rules
implicit,5,6,2514,1,added_facts
implicit,5,7,2717,1,removed_facts;added_rules;added_facts
implicit,202,1,455,1,added_facts
implicit,202,2,812,1,removed_facts;removed_rules;added_rules
implicit,202,3,1188,1,removed_rules;added_rules
implicit,202,4,1546,1,removed_rules;added_rules
implicit,202,5,1885,1,removed_rules;added_rules
implicit,202,6,2257,1,removed_rules;added_rules;added_facts
implicit,202,7,2642,1,added_facts
implicit,12,1,533,1,removed_facts;added_rules
implicit,12,2,817,1,removed_rules;added_rules
implicit,12,3,1267,1,removed_rules;added_rules;added_facts
implicit,12,4,1674,1,removed_rules;added_rules;added_facts
implicit,12,5,1994,1,added_rules;added_facts
implicit,12,6,2314,1,added_rules
implicit,12,7,2640,1,added_rules;added_facts
implicit,78,1,494,1,added_rules;added_facts
implicit,78,2,848,1,removed_rules;added_rules
implicit,78,3,1150,1,removed_rules;added_rules
implicit,78,4,1481,1,added_rules
implicit,78,5,1866,1,removed_rules;added_rules
implicit,78,6,2200,1,added_rules;added_facts
implicit,78,7,2568,1,removed_facts;added_rules
implicit,116,1,506,0,removed_rules;added_rules
implicit,116,2,1004,1,removed_facts;added_facts
implicit,116,3,1414,1,added_rules;added_facts
implicit,116,4,1943,1,removed_facts;added_rules
implicit,116,5,2469,1,added_facts
implicit,116,6,2980,1,added_rules;added_facts
implicit,116,7,3520,1,removed_facts;removed_rules;added_facts
implicit,164,1,437,1,added_rules;added_facts
implicit,164,2,746,1,added_rules
implicit,164,3,1118,0,removed_rules;added_rules
implicit,164,4,1521,1,removed_rules;added_rules
implicit,164,5,1904,1,removed_rules;added_rules
implicit,164,6,2302,1,removed_rules;added_rules
implicit,164,7,2823,1,no_change
implicit,130,1,622,0,removed_rules;added_rules
implicit,130,2,1095,1,added_facts
implicit,130,3,1536,1,removed_rules;added_rules;added_facts
implicit,130,4,1993,1,removed_facts;removed_rules;added_facts
implicit,130,5,2397,1,removed_facts;added_rules
implicit,130,6,2888,1,removed_rules;added_facts
implicit,130,7,3344,1,added_rules;added_facts
implicit,60,1,480,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,2,812,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,3,1091,1,removed_rules;added_rules;added_facts
implicit,60,4,1462,1,added_facts
implicit,60,5,1853,1,removed_rules;added_rules
implicit,60,6,2210,1,removed_rules;added_rules
implicit,60,7,2564,1,removed_rules;added_rules
implicit,55,1,645,1,removed_rules;added_rules;added_facts
implicit,55,2,1044,1,removed_rules;added_rules
implicit,55,3,1454,1,removed_rules;added_rules;added_facts
implicit,55,4,1941,1,removed_rules;added_rules
implicit,55,5,2373,1,removed_rules;added_rules
implicit,55,6,2795,1,added_rules;added_facts
implicit,55,7,3255,1,added_rules;added_facts
implicit,88,1,544,1,added_rules
implicit,88,2,977,1,removed_rules;added_rules;added_facts
implicit,88,3,1307,1,removed_rules;added_rules
implicit,88,4,1648,1,removed_rules;added_rules
implicit,88,5,1997,1,removed_rules;added_rules
implicit,88,6,2374,1,added_rules
implicit,88,7,2833,1,removed_rules;added_rules;added_facts
implicit,168,1,597,1,removed_rules;added_rules
implicit,168,2,912,1,removed_rules;added_rules
implicit,168,3,1241,1,removed_rules;added_rules;added_facts
implicit,168,4,1550,1,added_rules
implicit,168,5,1923,1,added_rules
implicit,168,6,2406,1,removed_rules;added_rules
implicit,168,7,2812,1,removed_rules;added_rules
implicit,194,1,510,1,removed_rules;added_facts
implicit,194,2,764,1,removed_facts;added_rules
implicit,194,3,1054,1,removed_rules;added_rules
implicit,194,4,1354,1,removed_rules;added_rules
implicit,194,5,1665,1,removed_facts;added_rules
implicit,194,6,1960,1,removed_rules;added_rules
implicit,194,7,2262,1,removed_rules;added_rules
implicit,19,1,540,1,added_facts
implicit,19,2,971,1,added_facts
implicit,19,3,1424,1,added_rules;added_facts
implicit,19,4,1967,1,removed_rules;added_rules
implicit,19,5,2523,1,removed_facts;added_rules;added_facts
implicit,19,6,3118,1,added_rules
implicit,19,7,3730,1,added_rules
implicit,158,1,510,1,removed_rules;added_rules;added_facts
implicit,158,2,784,1,removed_facts;removed_rules;added_rules
implicit,158,3,1140,1,removed_facts;removed_rules;added_rules
implicit,158,4,1512,1,removed_rules;added_rules
implicit,158,5,1874,1,added_rules;added_facts
implicit,158,6,2319,1,removed_rules;added_rules
implicit,158,7,2739,1,added_rules;added_facts
implicit,187,1,592,1,removed_facts;removed_rules;added_rules;added_facts
implicit,187,2,897,1,added_rules;added_facts
implicit,187,3,1237,1,added_rules;added_facts
implicit,187,4,1724,1,removed_facts;removed_rules;added_rules
implicit,187,5,2179,1,added_rules
implicit,187,6,2742,1,added_rules
implicit,187,7,3558,1,removed_rules;added_rules
implicit,198,1,600,1,added_rules
implicit,198,2,1047,1,removed_facts;added_facts
implicit,198,3,1386,1,added_facts
implicit,198,4,1813,1,added_rules;added_facts
implicit,198,5,2244,1,added_facts
implicit,198,6,2743,1,added_facts
implicit,198,7,3237,1,removed_rules;added_rules;added_facts
implicit,26,1,597,1,added_rules;added_facts
implicit,26,2,1299,1,removed_rules;added_rules
implicit,26,3,1761,1,removed_rules;added_rules
implicit,26,4,2237,1,added_rules;added_facts
implicit,26,5,2794,1,added_rules
implicit,26,6,3461,1,removed_facts;removed_rules;added_rules
implicit,26,7,4188,1,removed_rules;added_rules
implicit,29,1,520,1,removed_rules;added_rules;added_facts
implicit,29,2,903,1,removed_rules;added_rules;added_facts
implicit,29,3,1280,1,added_rules;added_facts
implicit,29,4,1730,1,removed_facts;added_rules
implicit,29,5,2208,1,added_rules;added_facts
implicit,29,6,2748,1,added_rules;added_facts
implicit,29,7,3323,1,removed_facts;removed_rules;added_rules
implicit,31,1,564,1,removed_facts;added_facts
implicit,31,2,937,1,added_rules
implicit,31,3,1327,1,added_rules;added_facts
implicit,31,4,1721,1,added_rules
implicit,31,5,2220,1,removed_facts;removed_rules;added_facts
implicit,31,6,2718,1,removed_facts;added_rules
implicit,31,7,3232,1,removed_rules;added_rules;added_facts
implicit,151,1,628,1,removed_facts;added_rules;added_facts
implicit,151,2,1096,1,removed_rules;added_rules
implicit,151,3,1449,1,added_rules;added_facts
implicit,151,4,1902,1,removed_facts;removed_rules;added_rules
implicit,151,5,2376,1,removed_rules;added_rules
implicit,151,6,2796,1,added_rules;added_facts
implicit,151,7,3286,1,removed_rules;added_rules
implicit,123,1,518,1,removed_facts;added_rules
implicit,123,2,827,1,added_rules;added_facts
implicit,123,3,1200,1,added_rules
implicit,123,4,1646,1,added_rules
implicit,123,5,2216,1,added_rules;added_facts
implicit,123,6,2706,1,removed_facts;removed_rules;added_rules
implicit,123,7,3296,1,removed_rules;added_rules
implicit,199,1,617,1,removed_facts;added_rules
implicit,199,2,976,1,added_rules
implicit,199,3,1351,1,added_rules
implicit,199,4,1811,1,removed_facts;added_rules
implicit,199,5,2267,1,added_rules;added_facts
implicit,199,6,2742,1,added_rules;added_facts
implicit,199,7,3269,1,removed_facts;removed_rules;added_rules
implicit,23,1,432,1,added_rules
implicit,23,2,847,1,added_facts
implicit,23,3,1152,1,removed_facts;removed_rules;added_rules
implicit,23,4,1579,1,added_facts
implicit,23,5,1959,1,removed_rules;added_rules;added_facts
implicit,23,6,2359,1,added_rules
implicit,23,7,2786,1,added_rules;added_facts
implicit,45,1,545,1,added_rules;added_facts
implicit,45,2,1072,1,removed_rules;added_rules;added_facts
implicit,45,3,1516,1,removed_rules;added_rules
implicit,45,4,2002,1,added_rules;added_facts
implicit,45,5,2508,1,added_facts
implicit,45,6,3017,1,added_rules
implicit,45,7,3566,1,removed_facts;removed_rules;added_facts
implicit,200,1,540,1,added_rules;added_facts
implicit,200,2,1032,1,removed_rules;added_rules;added_facts
implicit,200,3,1527,1,removed_rules;added_rules;added_facts
implicit,200,4,2017,1,added_rules
implicit,200,5,2572,1,removed_facts;removed_rules;added_rules
implicit,200,6,3012,1,added_rules;added_facts
implicit,200,7,3600,1,added_rules
implicit,149,1,550,1,removed_facts;added_rules
implicit,149,2,852,1,removed_rules;added_rules
implicit,149,3,1150,1,removed_rules;added_rules
implicit,149,4,1523,1,removed_rules;added_rules;added_facts
implicit,149,5,1968,1,removed_rules;added_facts
implicit,149,6,2362,1,removed_rules;added_rules;added_facts
implicit,149,7,2714,1,removed_rules;added_facts
implicit,41,1,452,1,added_facts
implicit,41,2,752,1,added_facts
implicit,41,3,1085,1,removed_facts;removed_rules;added_rules
implicit,41,4,1393,1,added_rules;added_facts
implicit,41,5,1766,1,added_rules;added_facts
implicit,41,6,2174,1,removed_rules;added_rules;added_facts
implicit,41,7,2582,1,added_rules
implicit,103,1,480,1,removed_rules;added_facts
implicit,103,2,793,1,removed_facts;removed_rules;added_rules;added_facts
implicit,103,3,1050,1,removed_rules;added_rules
implicit,103,4,1319,1,added_rules;added_facts
implicit,103,5,1555,1,removed_facts;removed_rules;added_rules
implicit,103,6,1830,1,removed_rules;added_rules
implicit,103,7,2116,1,removed_rules;added_rules
implicit,131,1,642,1,removed_facts;added_rules
implicit,131,2,1133,1,removed_rules;added_rules;added_facts
implicit,131,3,1613,1,removed_rules;added_rules
implicit,131,4,2058,1,removed_facts;removed_rules;added_rules
implicit,131,5,2545,1,removed_rules;added_rules;added_facts
implicit,131,6,2876,1,removed_rules;added_rules
implicit,131,7,3307,1,added_facts
implicit,142,1,564,1,added_rules;added_facts
implicit,142,2,977,1,removed_rules;added_rules;added_facts
implicit,142,3,1420,1,added_rules;added_facts
implicit,142,4,1825,1,added_rules;added_facts
implicit,142,5,2303,1,added_facts
implicit,142,6,2779,1,removed_rules;added_rules
implicit,142,7,3290,1,added_facts
implicit,180,1,649,1,added_rules
implicit,180,2,1218,1,added_facts
implicit,180,3,1782,1,removed_rules;added_rules
implicit,180,4,2257,1,added_rules;added_facts
implicit,180,5,2839,1,added_rules;added_facts
implicit,180,6,3494,1,removed_rules
implicit,180,7,4077,1,added_rules
implicit,8,1,524,1,added_facts
implicit,8,2,879,1,removed_facts;added_rules;added_facts
implicit,8,3,1245,1,removed_rules;added_rules;added_facts
implicit,8,4,1626,1,added_rules;added_facts
implicit,8,5,2087,1,removed_facts;removed_rules;added_rules
implicit,8,6,2588,1,removed_rules;added_rules
implicit,8,7,3059,1,added_rules
implicit,146,1,551,1,removed_rules;added_rules;added_facts
implicit,146,2,956,1,removed_rules;added_rules
implicit,146,3,1382,1,removed_rules;added_rules
implicit,146,4,1916,1,removed_facts;added_facts
implicit,146,5,2360,1,added_rules;added_facts
implicit,146,6,2851,1,removed_rules;added_rules
implicit,146,7,3235,1,added_facts
implicit,92,1,456,1,removed_facts;added_rules;added_facts
implicit,92,2,860,1,added_facts
implicit,92,3,1170,1,removed_rules;added_rules;added_facts
implicit,92,4,1490,1,removed_facts;removed_rules;added_rules
implicit,92,5,1850,1,added_rules
implicit,92,6,2258,1,removed_rules;added_rules
implicit,92,7,2648,1,removed_facts;removed_rules;added_rules
implicit,57,1,438,1,added_facts
implicit,57,2,930,1,added_rules
implicit,57,3,1427,1,removed_facts;added_rules
implicit,57,4,1903,1,removed_rules;added_rules
implicit,57,5,2430,1,removed_rules;added_rules
implicit,57,6,2907,1,removed_facts;removed_rules;added_rules
implicit,57,7,3383,1,removed_rules;added_rules;added_facts
implicit,37,1,596,1,removed_facts;added_rules
implicit,37,2,999,1,added_facts
implicit,37,3,1371,0,removed_facts;added_facts
implicit,37,4,1629,0,removed_facts;added_facts
implicit,37,5,1920,1,removed_rules;added_rules
implicit,37,6,2193,1,removed_rules;added_rules
implicit,37,7,2454,1,removed_rules;added_rules
implicit,22,1,604,1,added_rules;added_facts
implicit,22,2,1072,1,removed_facts;added_facts
implicit,22,3,1538,1,removed_rules;added_rules
implicit,22,4,1925,1,added_rules;added_facts
implicit,22,5,2390,1,removed_facts;removed_rules;added_facts
implicit,22,6,2812,1,added_facts
implicit,22,7,3239,1,added_rules;added_facts
implicit,84,1,449,1,removed_facts;removed_rules;added_rules;added_facts
implicit,84,2,867,1,added_facts
implicit,84,3,1253,1,added_facts
implicit,84,4,1653,1,removed_facts;removed_rules;added_rules
implicit,84,5,2003,1,removed_rules;added_rules
implicit,84,6,2388,1,removed_rules;added_rules
implicit,84,7,2768,1,added_rules;added_facts
implicit,138,1,592,0,removed_rules;added_rules;added_facts
implicit,138,2,1029,1,removed_rules;added_rules
implicit,138,3,1396,1,removed_rules;added_rules;added_facts
implicit,138,4,1790,1,removed_facts;removed_rules;added_rules
implicit,138,5,2191,1,removed_rules;added_rules
implicit,138,6,2586,1,removed_rules;added_rules
implicit,138,7,2959,1,added_rules
implicit,61,1,532,1,removed_rules;added_rules;added_facts
implicit,61,2,1068,1,added_facts
implicit,61,3,1539,1,removed_rules;added_rules;added_facts
implicit,61,4,1940,1,removed_facts;added_rules
implicit,61,5,2393,1,added_rules;added_facts
implicit,61,6,2862,1,removed_facts;removed_rules;added_rules;added_facts
implicit,61,7,3064,1,removed_facts;added_rules
implicit,166,1,498,1,added_rules;added_facts
implicit,166,2,1058,1,added_rules;added_facts
implicit,166,3,1511,1,removed_rules;added_rules
implicit,166,4,2006,0,removed_rules;added_rules;added_facts
implicit,166,5,2634,1,added_rules;added_facts
implicit,166,6,3283,1,removed_rules;added_rules
implicit,166,7,3900,1,added_rules
implicit,201,1,414,1,added_rules;added_facts
implicit,201,2,731,1,removed_facts;added_rules;added_facts
implicit,201,3,1072,1,added_facts
implicit,201,4,1409,1,removed_rules;added_rules
implicit,201,5,1797,1,removed_rules;added_rules
implicit,201,6,2131,1,removed_rules;added_rules;added_facts
implicit,201,7,2554,1,removed_facts;removed_rules;added_facts
implicit,165,1,520,1,removed_rules;added_rules;added_facts
implicit,165,2,915,1,added_facts
implicit,165,3,1361,1,removed_rules;added_rules;added_facts
implicit,165,4,1771,1,removed_facts;added_rules
implicit,165,5,2139,1,removed_rules;added_rules;added_facts
implicit,165,6,2606,1,added_rules
implicit,165,7,3121,1,removed_facts;removed_rules;added_facts
implicit,178,1,513,1,removed_rules;added_rules;added_facts
implicit,178,2,942,1,added_rules
implicit,178,3,1316,1,removed_rules;added_rules
implicit,178,4,1675,1,added_rules;added_facts
implicit,178,5,2084,1,removed_facts;removed_rules;added_rules
implicit,178,6,2481,1,removed_rules;added_rules
implicit,178,7,2822,1,removed_rules;added_rules
implicit,30,1,456,1,removed_rules;added_rules
implicit,30,2,820,1,removed_rules;added_rules
implicit,30,3,1161,1,removed_rules;added_rules
implicit,30,4,1531,1,added_rules;added_facts
implicit,30,5,1870,1,no_change
implicit,30,6,2211,1,added_rules;added_facts
implicit,30,7,2679,1,added_facts
implicit,136,1,570,1,added_rules;added_facts
implicit,136,2,1050,1,removed_facts;added_rules
implicit,136,3,1559,1,removed_rules;added_facts
implicit,136,4,2122,1,added_rules;added_facts
implicit,136,5,2438,1,removed_facts;added_rules;added_facts
implicit,136,6,2834,1,removed_rules;added_rules;added_facts
implicit,136,7,3328,1,added_rules
implicit,190,1,448,1,removed_rules;added_rules;added_facts
implicit,190,2,814,1,removed_facts;added_rules
implicit,190,3,1232,1,removed_rules;added_rules
implicit,190,4,1644,1,removed_rules;added_rules
implicit,190,5,2102,0,removed_facts;removed_rules;added_rules
implicit,190,6,2609,1,removed_rules;added_rules
implicit,190,7,3061,1,added_rules
implicit,76,1,495,1,added_facts
implicit,76,2,819,1,removed_facts;added_facts
implicit,76,3,1130,1,removed_facts;added_rules
implicit,76,4,1559,1,removed_rules;added_facts
implicit,76,5,1863,1,added_rules;added_facts
implicit,76,6,2270,1,removed_facts;removed_rules;added_rules
implicit,76,7,2623,1,removed_rules;added_rules
implicit,109,1,433,1,added_facts
implicit,109,2,685,1,added_facts
implicit,109,3,1012,1,removed_rules;added_rules;added_facts
implicit,109,4,1414,1,removed_facts;removed_rules;added_rules
implicit,109,5,1841,1,removed_rules;added_rules
implicit,109,6,2164,1,removed_rules;added_rules
implicit,109,7,2500,1,removed_rules;added_rules
implicit,101,1,478,1,removed_rules;added_rules
implicit,101,2,755,1,added_rules;added_facts
implicit,101,3,1089,1,removed_facts;removed_rules;added_rules;added_facts
implicit,101,4,1357,1,removed_facts;removed_rules;added_rules
implicit,101,5,1765,1,added_rules;added_facts
implicit,101,6,2100,1,removed_rules;added_rules
implicit,101,7,2413,1,removed_rules;added_rules
implicit,183,1,466,1,removed_rules;added_rules
implicit,183,2,913,1,removed_rules;added_facts
implicit,183,3,1339,1,removed_facts;added_facts
implicit,183,4,1806,1,added_rules;added_facts
implicit,183,5,2301,1,added_rules;added_facts
implicit,183,6,2611,1,removed_rules;added_rules
implicit,183,7,2939,1,removed_facts;added_rules
implicit,42,1,501,1,removed_facts;added_rules;added_facts
implicit,42,2,1022,1,removed_rules;added_rules
implicit,42,3,1372,1,added_rules
implicit,42,4,1863,1,removed_rules;added_rules;added_facts
implicit,42,5,2271,1,added_rules
implicit,42,6,2809,1,added_facts
implicit,42,7,3309,1,removed_rules;added_facts
implicit,169,1,471,1,added_rules
implicit,169,2,982,1,removed_facts;added_facts
implicit,169,3,1384,1,removed_facts;removed_rules;added_facts
implicit,169,4,1717,1,removed_facts;added_rules
implicit,169,5,2194,1,removed_rules;added_rules;added_facts
implicit,169,6,2529,1,removed_facts;added_rules
implicit,169,7,2994,1,added_rules;added_facts
implicit,3,1,428,1,added_facts
implicit,3,2,743,1,removed_rules;added_rules;added_facts
implicit,3,3,1042,1,added_rules;added_facts
implicit,3,4,1421,1,added_rules;added_facts
implicit,3,5,1850,1,added_rules;added_facts
implicit,3,6,2328,1,added_rules
implicit,3,7,2842,1,removed_facts;removed_rules;added_rules
implicit,118,1,550,1,removed_facts;added_facts
implicit,118,2,1023,1,removed_facts;added_facts
implicit,118,3,1417,1,added_rules;added_facts
implicit,118,4,1784,1,removed_rules;added_rules
implicit,118,5,2151,0,removed_facts;added_rules;added_facts
implicit,118,6,2616,1,added_facts
