track,chain_idx,step,token_count,correct,tags
implicit,41,5,1880,1,added_rules;added_facts
implicit,41,6,2247,1,removed_rules;added_rules;added_facts
implicit,41,7,2613,1,added_rules
implicit,172,1,450,1,removed_rules;added_rules
implicit,172,2,683,1,added_facts
implicit,172,3,941,1,removed_rules;added_rules
implicit,172,4,1234,1,added_rules
implicit,172,5,1538,1,removed_rules;added_rules;added_facts
implicit,172,6,1876,1,removed_rules;added_rules
implicit,172,7,2197,1,added_rules
implicit,139,1,378,1,removed_rules;added_rules;added_facts
implicit,139,2,624,1,removed_rules;added_rules;added_facts
implicit,139,3,921,1,added_facts
implicit,139,4,1222,1,removed_rules;added_rules
implicit,139,5,1555,1,added_rules;added_facts
implicit,139,6,1855,1,added_facts
implicit,139,7,2210,1,removed_facts;removed_rules;added_rules
implicit,199,1,617,1,removed_facts;added_rules
implicit,199,2,973,1,added_rules
implicit,199,3,1303,1,added_rules
implicit,199,4,1677,1,removed_facts;added_rules
implicit,199,5,2132,1,added_rules;added_facts
implicit,199,6,2550,1,added_rules;added_facts
implicit,199,7,3019,1,removed_facts;removed_rules;added_rules
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,871,1,added_facts
implicit,115,3,1264,1,removed_rules;added_rules
implicit,115,4,1638,1,added_rules;added_facts
implicit,115,5,1989,1,removed_rules;added_rules
implicit,115,6,2343,1,removed_rules;added_rules
implicit,115,7,2678,1,removed_rules;added_rules;added_facts
implicit,143,1,496,1,removed_rules;added_facts
implicit,143,2,774,1,removed_rules;added_rules;added_facts
implicit,143,3,1100,1,removed_facts;added_facts
implicit,143,4,1431,1,removed_facts;removed_rules;added_rules;added_facts
implicit,143,5,1800,1,removed_facts;added_rules;added_facts
implicit,143,6,2293,1,removed_rules;added_rules
implicit,143,7,2833,1,removed_rules;added_rules
implicit,5,1,631,1,removed_facts;added_facts
implicit,5,2,1007,1,added_facts
implicit,5,3,1382,1,removed_facts;added_facts
implicit,5,4,1741,1,removed_facts;added_facts
implicit,5,5,2168,1,removed_facts;removed_rules;added_rules
implicit,5,6,2624,1,added_facts
implicit,5,7,2803,1,removed_facts;added_rules;added_facts
implicit,37,1,596,1,removed_facts;added_rules
implicit,37,2,1050,1,added_facts
implicit,37,3,1403,1,removed_facts;added_facts
implicit,37,4,1613,1,removed_facts;added_facts
implicit,37,5,1887,1,removed_rules;added_rules
implicit,37,6,2139,1,removed_rules;added_rules
implicit,37,7,2365,1,removed_rules;added_rules
implicit,15,1,448,1,removed_rules;added_rules;added_facts
implicit,15,2,697,1,removed_rules;added_rules
implicit,15,3,967,1,removed_rules;added_rules
implicit,15,4,1220,1,added_facts
implicit,15,5,1490,1,removed_rules;added_rules;added_facts
implicit,15,6,1838,1,removed_rules;added_rules;added_facts
implicit,15,7,2095,1,removed_facts;removed_rules;added_rules
implicit,81,1,540,1,added_rules
implicit,81,2,917,1,removed_facts;added_facts
implicit,81,3,1308,1,removed_rules;added_rules
implicit,81,4,1659,1,added_rules;added_facts
implicit,81,5,2143,1,added_rules;added_facts
implicit,81,6,2639,1,removed_facts;removed_rules;added_rules
implicit,81,7,3203,1,added_rules;added_facts
implicit,106,1,439,1,removed_rules;added_rules
implicit,106,2,1238,1,added_rules;added_facts
implicit,106,3,1947,1,added_rules;added_facts
implicit,106,4,2337,1,removed_facts;removed_rules;added_facts
implicit,106,5,2683,1,removed_rules;added_rules;added_facts
implicit,106,6,2970,1,removed_rules;added_rules
implicit,106,7,3286,1,removed_facts;removed_rules;added_rules
implicit,133,1,489,1,removed_rules;added_rules;added_facts
implicit,133,2,846,1,added_rules;added_facts
implicit,133,3,1250,1,removed_rules;added_rules;added_facts
implicit,133,4,1552,1,removed_facts;removed_rules;added_rules
implicit,133,5,1935,1,removed_rules;added_rules
implicit,133,6,2279,1,added_rules
implicit,133,7,2672,1,removed_rules;added_rules
implicit,75,1,618,1,removed_rules;added_rules;added_facts
implicit,75,2,1829,1,removed_rules;added_rules
implicit,75,3,2197,1,removed_rules;added_rules;added_facts
implicit,75,4,2593,1,added_rules;added_facts
implicit,75,5,2955,1,added_rules;added_facts
implicit,75,6,3339,1,removed_rules;added_rules
implicit,75,7,3719,1,removed_facts;removed_rules;added_rules
implicit,26,1,597,1,added_rules;added_facts
implicit,26,2,1597,1,removed_rules;added_rules
implicit,26,3,1970,1,removed_rules;added_rules
implicit,26,4,2344,1,added_rules;added_facts
implicit,26,5,2777,1,added_rules
implicit,26,6,3302,1,removed_facts;removed_rules;added_rules
implicit,26,7,3868,1,removed_rules;added_rules
implicit,30,1,456,1,removed_rules;added_rules
implicit,30,2,752,1,removed_rules;added_rules
implicit,30,3,994,1,removed_rules;added_rules
implicit,30,4,1268,1,added_rules;added_facts
implicit,30,5,1586,1,no_change
implicit,30,6,1910,1,added_rules;added_facts
implicit,30,7,2331,1,added_facts
implicit,120,1,578,1,added_facts
implicit,120,2,1065,1,removed_facts;removed_rules;added_rules
implicit,120,3,1431,1,added_rules;added_facts
implicit,120,4,1827,1,added_facts
implicit,120,5,2244,1,added_rules
implicit,120,6,2712,1,added_rules;added_facts
implicit,120,7,3144,1,added_facts
implicit,59,1,623,1,removed_facts;added_facts
implicit,59,2,1079,1,removed_rules;added_rules;added_facts
implicit,59,3,1522,1,removed_facts;removed_rules;added_rules
implicit,59,4,2164,1,removed_rules;added_rules;added_facts
implicit,59,5,2736,1,removed_facts;removed_rules;added_facts
implicit,59,6,3181,1,removed_facts;added_facts
implicit,59,7,3729,1,added_rules;added_facts
implicit,161,1,698,1,removed_facts;added_rules;added_facts
implicit,161,2,1120,1,removed_facts;added_rules;added_facts
implicit,161,3,1636,1,added_facts
implicit,161,4,2159,1,removed_facts;added_facts
implicit,161,5,2722,1,removed_rules;added_rules;added_facts
implicit,161,6,3222,1,removed_rules;added_rules;added_facts
implicit,161,7,3761,1,added_rules
implicit,86,1,526,1,added_facts
implicit,86,2,1073,1,added_rules;added_facts
implicit,86,3,1644,1,no_change
implicit,86,4,1941,1,removed_rules;added_rules
implicit,86,5,2256,1,removed_rules;added_rules
implicit,86,6,2567,1,added_facts
implicit,86,7,2866,1,added_rules;added_facts
implicit,76,1,495,1,added_facts
implicit,76,2,807,1,removed_facts;added_facts
implicit,76,3,1135,1,removed_facts;added_rules
implicit,76,4,1463,1,removed_rules;added_facts
implicit,76,5,1823,1,added_rules;added_facts
implicit,76,6,2226,1,removed_facts;removed_rules;added_rules
implicit,76,7,2544,1,removed_rules;added_rules
implicit,99,1,510,1,added_facts
implicit,99,2,861,1,removed_facts;removed_rules;added_rules
implicit,99,3,1392,1,added_rules
implicit,99,4,1947,1,added_rules;added_facts
implicit,99,5,2484,1,added_facts
implicit,99,6,3126,1,added_rules;added_facts
implicit,99,7,3875,1,removed_rules;added_rules
implicit,178,1,513,1,removed_rules;added_rules;added_facts
implicit,178,2,1175,1,added_rules
implicit,178,3,1604,1,removed_rules;added_rules
implicit,178,4,1906,1,added_rules;added_facts
implicit,178,5,2223,1,removed_facts;removed_rules;added_rules
implicit,178,6,2571,1,removed_rules;added_rules
implicit,178,7,2865,1,removed_rules;added_rules
implicit,202,1,455,1,added_facts
implicit,202,2,949,1,removed_facts;removed_rules;added_rules
implicit,202,3,1394,1,removed_rules;added_rules
implicit,202,4,1700,1,removed_rules;added_rules
implicit,202,5,2065,1,removed_rules;added_rules
implicit,202,6,2384,1,removed_rules;added_rules;added_facts
implicit,202,7,2712,1,added_facts
implicit,38,1,633,1,removed_facts;removed_rules;added_rules
implicit,38,2,935,1,removed_rules;added_rules
implicit,38,3,1239,1,added_rules;added_facts
implicit,38,4,1604,1,added_rules
implicit,38,5,2002,1,added_rules;added_facts
implicit,38,6,2398,1,removed_facts;removed_rules;added_rules
implicit,38,7,2770,1,added_rules;added_facts
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,807,1,removed_rules;added_rules
implicit,177,3,1235,1,added_rules;added_facts
implicit,177,4,1703,1,added_rules
implicit,177,5,2162,1,added_rules;added_facts
implicit,177,6,2638,1,added_rules
implicit,177,7,3151,1,added_rules
implicit,39,1,558,1,removed_rules;added_rules;added_facts
implicit,39,2,1000,1,removed_rules;added_rules;added_facts
implicit,39,3,1397,1,removed_facts;removed_rules;added_rules;added_facts
implicit,39,4,1766,1,removed_facts;added_rules
implicit,39,5,2334,1,added_rules
implicit,39,6,3012,1,removed_rules;added_rules
implicit,39,7,3583,1,removed_rules;added_facts
implicit,138,1,592,1,removed_rules;added_rules;added_facts
implicit,138,2,1321,1,removed_rules;added_rules
implicit,138,3,1682,1,removed_rules;added_rules;added_facts
implicit,138,4,2043,1,removed_facts;removed_rules;added_rules
implicit,138,5,2393,1,removed_rules;added_rules
implicit,138,6,2748,1,removed_rules;added_rules
implicit,138,7,3112,1,added_rules
implicit,185,1,388,1,removed_rules;added_rules
implicit,185,2,632,1,removed_facts;added_rules
implicit,185,3,901,1,removed_rules;added_rules
implicit,185,4,1172,1,added_rules;added_facts
implicit,185,5,1516,1,removed_rules;added_rules
implicit,185,6,1792,1,removed_facts;added_rules;added_facts
implicit,185,7,2102,1,removed_facts;added_rules
implicit,28,1,549,1,removed_rules;added_rules
implicit,28,2,1286,1,removed_rules;added_rules;added_facts
implicit,28,3,2114,1,removed_rules;added_rules;added_facts
implicit,28,4,2509,1,removed_facts;removed_rules;added_rules
implicit,28,5,3082,1,removed_rules;added_rules
implicit,28,6,3652,1,removed_rules;added_rules
implicit,28,7,4099,1,added_rules;added_facts
implicit,200,1,540,1,added_rules;added_facts
implicit,200,2,910,1,removed_rules;added_rules;added_facts
implicit,200,3,1369,1,removed_rules;added_rules;added_facts
implicit,200,4,1716,1,added_rules
implicit,200,5,2115,1,removed_facts;removed_rules;added_rules
implicit,200,6,2476,1,added_rules;added_facts
implicit,200,7,2938,1,added_rules
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,943,1,removed_facts;removed_rules;added_rules
implicit,182,3,1354,1,added_rules;added_facts
implicit,182,4,1834,1,removed_facts;added_rules;added_facts
implicit,182,5,2304,1,removed_rules;added_rules
implicit,182,6,2801,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,3374,1,removed_rules;added_rules;added_facts
implicit,45,1,545,1,added_rules;added_facts
implicit,45,2,1383,1,removed_rules;added_rules;added_facts
implicit,45,3,1856,1,removed_rules;added_rules
implicit,45,4,2325,1,added_rules;added_facts
implicit,45,5,2809,1,added_facts
implicit,45,6,3242,1,added_rules
implicit,45,7,3712,1,removed_facts;removed_rules;added_facts
implicit,12,1,533,1,removed_facts;added_rules
implicit,12,2,799,1,removed_rules;added_rules
implicit,12,3,1359,1,removed_rules;added_rules;added_facts
implicit,12,4,1911,1,removed_rules;added_rules;added_facts
implicit,12,5,2253,1,added_rules;added_facts
implicit,12,6,2577,1,added_rules
implicit,12,7,2910,1,added_rules;added_facts
implicit,70,1,469,1,removed_rules;added_rules
implicit,70,2,754,1,added_rules
implicit,70,3,1132,1,added_rules
implicit,70,4,1587,1,removed_rules;added_rules
implicit,70,5,2001,1,added_rules
implicit,70,6,2541,1,added_rules
implicit,70,7,3064,0,removed_rules;added_rules
implicit,164,1,437,1,added_rules;added_facts
implicit,164,2,745,1,added_rules
implicit,164,3,1104,1,removed_rules;added_rules
implicit,164,4,1468,1,removed_rules;added_rules
implicit,164,5,1850,1,removed_rules;added_rules
implicit,164,6,2262,1,removed_rules;added_rules
implicit,164,7,2806,1,no_change
implicit,192,1,520,1,removed_rules;added_rules;added_facts
implicit,192,2,971,1,removed_rules;added_rules;added_facts
implicit,192,3,1321,1,removed_rules;added_rules;added_facts
implicit,192,4,1737,1,removed_facts;added_facts
implicit,192,5,2297,1,removed_facts;added_facts
implicit,192,6,2694,1,added_rules;added_facts
implicit,192,7,3035,1,added_rules;added_facts
implicit,167,1,574,1,removed_rules;added_rules;added_facts
implicit,167,2,1302,1,removed_rules;added_rules;added_facts
implicit,167,3,1704,1,added_rules;added_facts
implicit,167,4,2138,1,removed_facts;removed_rules;added_rules;added_facts
implicit,167,5,2614,1,removed_rules;added_rules
implicit,167,6,3026,1,added_rules
implicit,167,7,3481,0,removed_facts;removed_rules;added_rules
implicit,29,1,520,1,removed_rules;added_rules;added_facts
implicit,29,2,957,1,removed_rules;added_rules;added_facts
implicit,29,3,1419,1,added_rules;added_facts
implicit,29,4,1924,1,removed_facts;added_rules
implicit,29,5,2749,1,added_rules;added_facts
implicit,29,6,3557,1,added_rules;added_facts
implicit,29,7,4593,1,removed_facts;removed_rules;added_rules
implicit,165,1,520,1,removed_rules;added_rules;added_facts
implicit,165,2,911,1,added_facts
implicit,165,3,1442,1,removed_rules;added_rules;added_facts
implicit,165,4,1928,1,removed_facts;added_rules
implicit,165,5,2305,1,removed_rules;added_rules;added_facts
implicit,165,6,2758,1,added_rules
implicit,165,7,3241,1,removed_facts;removed_rules;added_facts
implicit,149,1,550,1,removed_facts;added_rules
implicit,149,2,830,1,removed_rules;added_rules
implicit,149,3,1136,1,removed_rules;added_rules
implicit,149,4,1619,1,removed_rules;added_rules;added_facts
implicit,149,5,2133,1,removed_rules;added_facts
implicit,149,6,2686,1,removed_rules;added_rules;added_facts
implicit,149,7,3072,1,removed_rules;added_facts
implicit,42,1,501,1,removed_facts;added_rules;added_facts
implicit,42,2,828,1,removed_rules;added_rules
implicit,42,3,1152,1,added_rules
implicit,42,4,1549,1,removed_rules;added_rules;added_facts
implicit,42,5,1950,1,added_rules
implicit,42,6,2350,1,added_facts
implicit,42,7,2757,1,removed_rules;added_facts
implicit,155,1,632,1,added_rules
implicit,155,2,1812,1,removed_rules;added_rules
implicit,155,3,2198,1,removed_rules;added_rules;added_facts
implicit,155,4,2555,1,added_facts
implicit,155,5,2943,1,removed_rules;added_rules
implicit,155,6,3350,1,removed_rules;added_rules
implicit,155,7,3805,1,removed_rules;added_rules
implicit,125,1,526,1,added_facts
implicit,125,2,893,1,removed_rules;added_rules
implicit,125,3,1350,1,removed_rules;added_rules
implicit,125,4,1875,1,removed_rules;added_rules
implicit,125,5,2463,1,removed_rules;added_rules
implicit,125,6,3012,1,removed_rules;added_rules
implicit,125,7,3563,1,removed_rules;added_rules
implicit,22,1,604,1,added_rules;added_facts
implicit,22,2,1578,0,removed_facts;added_facts
implicit,22,3,2039,1,removed_rules;added_rules
implicit,22,4,3065,1,added_rules;added_facts
implicit,22,5,3531,1,removed_facts;removed_rules;added_facts
implicit,22,6,3927,1,added_facts
implicit,22,7,4336,1,added_rules;added_facts
implicit,61,1,532,1,removed_rules;added_rules;added_facts
implicit,61,2,1204,1,added_facts
implicit,61,3,1760,1,removed_rules;added_rules;added_facts
implicit,61,4,2180,1,removed_facts;added_rules
implicit,61,5,2535,1,added_rules;added_facts
implicit,61,6,2917,1,removed_facts;removed_rules;added_rules;added_facts
implicit,61,7,3087,1,removed_facts;added_rules
implicit,34,1,454,1,removed_rules;added_rules
implicit,34,2,1067,1,removed_facts;added_rules;added_facts
implicit,34,3,1308,1,removed_rules;added_rules;added_facts
implicit,34,4,1562,1,removed_rules;added_rules
implicit,34,5,1820,0,removed_facts;removed_rules;added_rules
implicit,34,6,2210,1,removed_rules
implicit,34,7,2534,1,added_rules;added_facts
implicit,0,1,562,1,added_rules
implicit,0,2,992,1,added_rules
implicit,0,3,1503,1,added_rules;added_facts
implicit,0,4,2029,1,removed_rules;added_rules;added_facts
implicit,0,5,2409,1,removed_facts;added_rules;added_facts
implicit,0,6,2859,1,removed_rules;added_rules;added_facts
implicit,0,7,3357,1,removed_rules;added_rules;added_facts
implicit,116,1,506,1,removed_rules;added_rules
implicit,116,2,882,1,removed_facts;added_facts
implicit,116,3,1338,1,added_rules;added_facts
implicit,116,4,1859,1,removed_facts;added_rules
implicit,116,5,2417,1,added_facts
implicit,116,6,3143,1,added_rules;added_facts
implicit,116,7,3821,1,removed_facts;removed_rules;added_facts
implicit,46,1,680,1,removed_facts;added_facts
implicit,46,2,944,1,removed_facts;added_rules
implicit,46,3,1297,1,removed_rules;added_rules;added_facts
implicit,46,4,1795,1,added_facts
implicit,46,5,2259,1,added_rules
implicit,46,6,2724,1,added_rules;added_facts
implicit,46,7,3240,1,removed_facts;removed_rules;added_rules
implicit,160,1,546,1,removed_rules;added_rules
implicit,160,2,1334,1,added_facts
implicit,160,3,2263,1,added_rules;added_facts
implicit,160,4,2828,1,removed_facts;removed_rules;added_rules
implicit,160,5,3474,1,removed_rules;added_rules
implicit,160,6,4094,1,removed_facts;added_facts
implicit,160,7,4831,1,removed_facts;added_rules
implicit,102,1,580,1,added_rules;added_facts
implicit,102,2,1116,1,added_rules
implicit,102,3,1642,1,removed_rules;added_rules
implicit,102,4,2115,1,removed_rules;added_rules
implicit,102,5,2621,1,added_facts
implicit,102,6,3369,1,added_facts
implicit,102,7,3820,1,removed_facts;removed_rules;added_rules
implicit,104,1,511,1,removed_rules;added_rules
implicit,104,2,1005,1,removed_rules;added_rules;added_facts
implicit,104,3,1569,1,added_facts
implicit,104,4,2540,1,removed_facts;removed_rules;added_rules
implicit,104,5,3404,1,added_rules;added_facts
implicit,104,6,4038,1,removed_rules;added_rules
implicit,104,7,4691,1,removed_rules;added_rules
implicit,101,1,478,1,removed_rules;added_rules
implicit,101,2,750,1,added_rules;added_facts
implicit,101,3,1012,1,removed_facts;removed_rules;added_rules;added_facts
implicit,101,4,1280,0,removed_facts;removed_rules;added_rules
implicit,101,5,1647,1,added_rules;added_facts
implicit,101,6,2049,1,removed_rules;added_rules
implicit,101,7,2370,1,removed_rules;added_rules
implicit,11,1,414,1,removed_rules;added_rules
implicit,11,2,1069,1,removed_rules;added_rules
implicit,11,3,1624,1,added_facts
implicit,11,4,2029,1,removed_facts;removed_rules;added_rules
implicit,11,5,2687,1,removed_rules;added_rules
implicit,11,6,3104,1,removed_rules;added_facts
implicit,11,7,3712,1,added_facts
implicit,92,1,456,1,removed_facts;added_rules;added_facts
implicit,92,2,821,1,added_facts
implicit,92,3,1106,1,removed_rules;added_rules;added_facts
implicit,92,4,1381,1,removed_facts;removed_rules;added_rules
implicit,92,5,1783,1,added_rules
implicit,92,6,2276,1,removed_rules;added_rules
implicit,92,7,2609,1,removed_facts;removed_rules;added_rules
implicit,129,1,497,1,removed_rules;added_rules
implicit,129,2,1450,1,removed_rules;added_rules;added_facts
implicit,129,3,1948,1,removed_facts;removed_rules;added_facts
implicit,129,4,2586,1,removed_rules;added_rules;added_facts
implicit,129,5,3051,1,removed_rules;added_rules
implicit,129,6,3512,1,removed_rules;added_rules
implicit,129,7,3989,1,added_rules
implicit,168,1,597,1,removed_rules;added_rules
implicit,168,2,908,1,removed_rules;added_rules
implicit,168,3,1266,1,removed_rules;added_rules;added_facts
implicit,168,4,1604,1,added_rules
implicit,168,5,2010,1,added_rules
implicit,168,6,2570,1,removed_rules;added_rules
implicit,168,7,2957,1,removed_rules;added_rules
implicit,18,1,602,1,removed_facts;added_facts
implicit,18,2,1075,1,added_rules;added_facts
implicit,18,3,1592,1,added_rules
implicit,18,4,2044,1,added_facts
implicit,18,5,2643,1,removed_facts;removed_rules;added_rules;added_facts
implicit,18,6,3064,1,removed_rules;added_rules
implicit,18,7,3482,1,removed_rules;added_rules
implicit,35,1,564,1,removed_rules;added_rules;added_facts
implicit,35,2,1237,1,added_facts
implicit,35,3,1586,1,added_rules
implicit,35,4,1962,1,removed_rules;added_rules
implicit,35,5,2353,1,removed_rules;added_rules;added_facts
implicit,35,6,2793,1,removed_rules;added_rules
implicit,35,7,3251,1,removed_rules;added_rules
implicit,57,1,438,1,added_facts
implicit,57,2,994,1,added_rules
implicit,57,3,1735,1,removed_facts;added_rules
implicit,57,4,2213,1,removed_rules;added_rules
implicit,57,5,2737,1,removed_rules;added_rules
implicit,57,6,3405,1,removed_facts;removed_rules;added_rules
implicit,57,7,4069,1,removed_rules;added_rules;added_facts
implicit,103,1,480,1,removed_rules;added_facts
implicit,103,2,1354,1,removed_facts;removed_rules;added_rules;added_facts
implicit,103,3,2237,1,removed_rules;added_rules
implicit,103,4,2830,1,added_rules;added_facts
implicit,103,5,3098,1,removed_facts;removed_rules;added_rules
implicit,103,6,3490,1,removed_rules;added_rules
implicit,103,7,3899,1,removed_rules;added_rules
implicit,208,1,590,1,added_rules;added_facts
implicit,208,2,1459,1,removed_rules;added_rules
implicit,208,3,2458,1,removed_rules;added_rules;added_facts
implicit,208,4,2898,1,removed_rules;added_rules;added_facts
implicit,208,5,3423,1,removed_facts;removed_rules;added_rules;added_facts
implicit,208,6,3608,1,removed_rules;added_rules;added_facts
implicit,208,7,3909,1,removed_facts;added_rules;added_facts
implicit,105,1,488,1,removed_rules;added_rules;added_facts
implicit,105,2,1055,1,added_rules;added_facts
implicit,105,3,1576,1,removed_rules;added_rules;added_facts
implicit,105,4,2053,1,removed_rules;added_rules
implicit,105,5,2379,1,removed_facts;removed_rules;added_facts
implicit,105,6,2707,1,removed_rules;added_rules
implicit,105,7,3236,0,removed_rules;added_rules
implicit,58,1,525,1,removed_rules;added_rules;added_facts
implicit,58,2,991,1,removed_rules;added_rules
implicit,58,3,1667,1,removed_rules;added_rules
implicit,58,4,2384,1,removed_rules;added_rules;added_facts
implicit,58,5,2922,1,removed_facts;removed_rules;added_facts
implicit,58,6,3397,1,added_rules
implicit,58,7,3845,1,added_facts
implicit,190,1,448,1,removed_rules;added_rules;added_facts
implicit,190,2,1280,1,removed_facts;added_rules
implicit,190,3,1689,1,removed_rules;added_rules
implicit,190,4,2067,1,removed_rules;added_rules
implicit,190,5,2519,1,removed_facts;removed_rules;added_rules
implicit,190,6,2980,1,removed_rules;added_rules
implicit,190,7,3458,1,added_rules
implicit,32,1,370,1,removed_facts;added_rules;added_facts
implicit,32,2,629,1,removed_facts;added_facts
implicit,32,3,947,1,added_facts
implicit,32,4,1324,1,removed_facts;added_rules
implicit,32,5,1662,1,removed_rules;added_rules
implicit,32,6,1989,1,removed_rules;added_rules
implicit,32,7,2346,1,removed_rules;added_rules;added_facts
implicit,187,1,592,1,removed_facts;removed_rules;added_rules;added_facts
implicit,187,2,915,1,added_rules;added_facts
implicit,187,3,1280,1,added_rules;added_facts
implicit,187,4,1757,1,removed_facts;removed_rules;added_rules
implicit,187,5,2276,1,added_rules
implicit,187,6,2847,1,added_rules
implicit,187,7,3666,1,removed_rules;added_rules
implicit,196,1,506,1,removed_rules;added_rules;added_facts
implicit,196,2,1309,1,added_rules;added_facts
implicit,196,3,2222,1,removed_facts;removed_rules;added_rules
implicit,196,4,2392,1,removed_rules;added_facts
implicit,196,5,2552,1,removed_facts;added_facts
