track,chain_idx,step,token_count,correct,tags
implicit,46,1,680,1,removed_facts;added_facts
implicit,46,2,933,1,removed_facts;added_rules
implicit,46,3,1229,1,removed_rules;added_rules;added_facts
implicit,46,4,1535,1,added_facts
implicit,46,5,1879,1,added_rules
implicit,46,6,2236,1,added_rules;added_facts
implicit,46,7,2669,1,removed_facts;removed_rules;added_rules
implicit,72,1,616,1,removed_rules;added_rules
implicit,72,2,924,1,removed_rules;added_rules
implicit,72,3,1235,1,removed_rules;added_rules
implicit,72,4,1551,1,removed_rules;added_rules
implicit,72,5,1870,1,added_rules
implicit,72,6,2175,1,added_rules;added_facts
implicit,72,7,2524,1,removed_facts;removed_rules;added_rules
implicit,191,1,546,1,removed_rules;added_rules
implicit,191,2,836,1,removed_rules;added_rules;added_facts
implicit,191,3,1121,1,removed_rules;added_rules
implicit,191,4,1400,1,removed_rules;added_rules
implicit,191,5,1706,1,added_facts
implicit,191,6,2021,1,added_rules;added_facts
implicit,191,7,2374,1,removed_facts;removed_rules;added_rules
implicit,84,1,449,1,removed_facts;removed_rules;added_rules;added_facts
implicit,84,2,682,1,added_facts
implicit,84,3,954,1,added_facts
implicit,84,4,1233,1,removed_facts;removed_rules;added_rules
implicit,84,5,1482,1,removed_rules;added_rules
implicit,84,6,1746,0,removed_rules;added_rules
implicit,84,7,2013,1,added_rules;added_facts
implicit,208,1,590,1,added_rules;added_facts
implicit,208,2,1030,1,removed_rules;added_rules
implicit,208,3,1419,1,removed_rules;added_rules;added_facts
implicit,208,4,1841,1,removed_rules;added_rules;added_facts
implicit,208,5,2306,1,removed_facts;removed_rules;added_rules;added_facts
implicit,208,6,2437,1,removed_rules;added_rules;added_facts
implicit,208,7,2588,1,removed_facts;added_rules;added_facts
implicit,151,1,628,1,removed_facts;added_rules;added_facts
implicit,151,2,1009,1,removed_rules;added_rules
implicit,151,3,1295,1,added_rules;added_facts
implicit,151,4,1639,1,removed_facts;removed_rules;added_rules
implicit,151,5,1983,1,removed_rules;added_rules
implicit,151,6,2317,1,added_rules;added_facts
implicit,151,7,2703,1,removed_rules;added_rules
implicit,104,1,511,1,removed_rules;added_rules
implicit,104,2,848,1,removed_rules;added_rules;added_facts
implicit,104,3,1081,1,added_facts
implicit,104,4,1374,1,removed_facts;removed_rules;added_rules
implicit,104,5,1725,1,added_rules;added_facts
implicit,104,6,2113,1,removed_rules;added_rules
implicit,104,7,2477,1,removed_rules;added_rules
implicit,24,1,553,1,removed_facts;added_rules
implicit,24,2,818,1,added_facts
implicit,24,3,1143,1,removed_rules;added_rules;added_facts
implicit,24,4,1501,1,added_rules;added_facts
implicit,24,5,1928,1,removed_facts;removed_rules;added_rules
implicit,24,6,2363,1,added_rules
implicit,24,7,2824,1,removed_facts;added_rules
implicit,32,1,370,1,removed_facts;added_rules;added_facts
implicit,32,2,574,1,removed_facts;added_facts
implicit,32,3,793,1,added_facts
implicit,32,4,1049,1,removed_facts;added_rules
implicit,32,5,1339,1,removed_rules;added_rules
implicit,32,6,1597,1,removed_rules;added_rules
implicit,32,7,1852,1,removed_rules;added_rules;added_facts
implicit,201,1,414,1,added_rules;added_facts
implicit,201,2,663,1,removed_facts;added_rules;added_facts
implicit,201,3,906,1,added_facts
implicit,201,4,1173,1,removed_rules;added_rules
implicit,201,5,1428,1,removed_rules;added_rules
implicit,201,6,1687,1,removed_rules;added_rules;added_facts
implicit,201,7,1990,1,removed_facts;removed_rules;added_facts
implicit,167,1,574,1,removed_rules;added_rules;added_facts
implicit,167,2,954,1,removed_rules;added_rules;added_facts
implicit,167,3,1305,1,added_rules;added_facts
implicit,167,4,1681,1,removed_facts;removed_rules;added_rules;added_facts
implicit,167,5,2055,1,removed_rules;added_rules
implicit,167,6,2405,1,added_rules
implicit,167,7,2791,1,removed_facts;removed_rules;added_rules
implicit,92,1,456,1,removed_facts;added_rules;added_facts
implicit,92,2,676,1,added_facts
implicit,92,3,909,1,removed_rules;added_rules;added_facts
implicit,92,4,1169,1,removed_facts;removed_rules;added_rules
implicit,92,5,1437,1,added_rules
implicit,92,6,1754,1,removed_rules;added_rules
implicit,92,7,2026,1,removed_facts;removed_rules;added_rules
implicit,124,1,498,1,added_rules;added_facts
implicit,124,2,852,1,removed_facts;added_facts
implicit,124,3,1181,1,removed_rules;added_rules;added_facts
implicit,124,4,1570,1,removed_facts;added_rules
implicit,124,5,1982,1,added_rules;added_facts
implicit,124,6,2268,1,added_rules;added_facts
implicit,124,7,2558,1,removed_facts;removed_rules;added_rules
implicit,35,1,564,1,removed_rules;added_rules;added_facts
implicit,35,2,942,1,added_facts
implicit,35,3,1226,1,added_rules
implicit,35,4,1540,1,removed_rules;added_rules
implicit,35,5,1857,1,removed_rules;added_rules;added_facts
implicit,35,6,2200,1,removed_rules;added_rules
implicit,35,7,2548,1,removed_rules;added_rules
implicit,61,1,532,1,removed_rules;added_rules;added_facts
implicit,61,2,955,1,added_facts
implicit,61,3,1294,1,removed_rules;added_rules;added_facts
implicit,61,4,1642,1,removed_facts;added_rules
implicit,61,5,1981,1,added_rules;added_facts
implicit,61,6,2321,1,removed_facts;removed_rules;added_rules;added_facts
implicit,61,7,2473,1,removed_facts;added_rules
implicit,193,1,495,1,added_rules;added_facts
implicit,193,2,914,1,removed_rules;added_rules;added_facts
implicit,193,3,1259,1,added_rules;added_facts
implicit,193,4,1561,1,removed_facts;removed_rules;added_rules
implicit,193,5,1858,1,removed_rules;added_rules
implicit,193,6,2165,1,added_rules;added_facts
implicit,193,7,2503,1,added_rules;added_facts
implicit,19,1,540,1,added_facts
implicit,19,2,878,1,added_facts
implicit,19,3,1174,1,added_rules;added_facts
implicit,19,4,1604,1,removed_rules;added_rules
implicit,19,5,2028,1,removed_facts;added_rules;added_facts
implicit,19,6,2405,1,added_rules
implicit,19,7,2854,1,added_rules
implicit,129,1,497,1,removed_rules;added_rules
implicit,129,2,790,1,removed_rules;added_rules;added_facts
implicit,129,3,1087,1,removed_facts;removed_rules;added_facts
implicit,129,4,1379,1,removed_rules;added_rules;added_facts
implicit,129,5,1681,1,removed_rules;added_rules
implicit,129,6,2050,1,removed_rules;added_rules
implicit,129,7,2396,1,added_rules
implicit,1,1,448,1,removed_rules;added_rules
implicit,1,2,675,1,removed_rules;added_rules;added_facts
implicit,1,3,878,1,added_rules;added_facts
implicit,1,4,1139,1,added_rules
implicit,1,5,1472,1,removed_facts;removed_rules;added_rules
implicit,1,6,1753,1,removed_rules;added_rules
implicit,1,7,2019,1,removed_rules;added_rules
implicit,181,1,546,1,added_rules;added_facts
implicit,181,2,867,1,removed_rules;added_rules
implicit,181,3,1308,1,removed_rules;added_rules
implicit,181,4,1598,1,removed_rules;added_rules
implicit,181,5,1998,1,removed_rules;added_rules;added_facts
implicit,181,6,2331,1,removed_facts;added_rules
implicit,181,7,2632,1,removed_rules;added_facts
implicit,34,1,454,1,removed_rules;added_rules
implicit,34,2,786,1,removed_facts;added_rules;added_facts
implicit,34,3,1004,1,removed_rules;added_rules;added_facts
implicit,34,4,1261,1,removed_rules;added_rules
implicit,34,5,1524,0,removed_facts;removed_rules;added_rules
implicit,34,6,1857,1,removed_rules
implicit,34,7,2132,1,added_rules;added_facts
implicit,170,1,549,1,removed_facts;added_rules;added_facts
implicit,170,2,813,1,removed_rules;added_rules
implicit,170,3,1076,1,added_rules;added_facts
implicit,170,4,1359,1,removed_facts;removed_rules;added_rules
implicit,170,5,1641,1,added_rules
implicit,170,6,1939,1,added_facts
implicit,170,7,2244,1,added_rules;added_facts
implicit,60,1,480,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,2,764,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,3,1067,1,removed_rules;added_rules;added_facts
implicit,60,4,1441,1,added_facts
implicit,60,5,1745,1,removed_rules;added_rules
implicit,60,6,2102,1,removed_rules;added_rules
implicit,60,7,2421,1,removed_rules;added_rules
implicit,6,1,548,1,removed_rules;added_rules
implicit,6,2,794,1,removed_rules;added_rules
implicit,6,3,1025,1,added_rules;added_facts
implicit,6,4,1291,1,added_rules
implicit,6,5,1601,1,removed_facts;removed_rules;added_rules
implicit,6,6,1921,1,added_rules
implicit,6,7,2287,0,removed_rules;added_rules
implicit,139,1,378,1,removed_rules;added_rules;added_facts
implicit,139,2,667,1,removed_rules;added_rules;added_facts
implicit,139,3,969,1,added_facts
implicit,139,4,1322,1,removed_rules;added_rules
implicit,139,5,1657,1,added_rules;added_facts
implicit,139,6,1966,1,added_facts
implicit,139,7,2310,0,removed_facts;removed_rules;added_rules
implicit,25,1,406,1,removed_rules;added_rules;added_facts
implicit,25,2,677,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,3,992,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,4,1277,1,removed_rules;added_rules
implicit,25,5,1500,1,removed_rules;added_rules
implicit,25,6,1740,1,removed_rules;added_rules
implicit,25,7,1979,1,added_rules;added_facts
implicit,149,1,550,1,removed_facts;added_rules
implicit,149,2,806,1,removed_rules;added_rules
implicit,149,3,1060,1,removed_rules;added_rules
implicit,149,4,1344,1,removed_rules;added_rules;added_facts
implicit,149,5,1715,1,removed_rules;added_facts
implicit,149,6,2033,1,removed_rules;added_rules;added_facts
implicit,149,7,2323,1,removed_rules;added_facts
implicit,114,1,466,1,removed_facts;added_rules;added_facts
implicit,114,2,716,1,removed_rules;added_rules
implicit,114,3,959,1,added_rules
implicit,114,4,1241,1,added_rules;added_facts
implicit,114,5,1584,1,added_facts
implicit,114,6,1910,1,added_rules
implicit,114,7,2245,1,added_rules;added_facts
implicit,8,1,524,1,added_facts
implicit,8,2,1067,1,removed_facts;added_rules;added_facts
implicit,8,3,1365,1,removed_rules;added_rules;added_facts
implicit,8,4,1687,1,added_rules;added_facts
implicit,8,5,2109,1,removed_facts;removed_rules;added_rules
implicit,8,6,2506,1,removed_rules;added_rules
implicit,8,7,2907,1,added_rules
implicit,183,1,466,1,removed_rules;added_rules
implicit,183,2,705,1,removed_rules;added_facts
implicit,183,3,951,1,removed_facts;added_facts
implicit,183,4,1207,1,added_rules;added_facts
implicit,183,5,1518,1,added_rules;added_facts
implicit,183,6,1806,1,removed_rules;added_rules
implicit,183,7,2106,1,removed_facts;added_rules
implicit,69,1,520,1,added_rules
implicit,69,2,906,1,removed_facts;added_facts
implicit,69,3,1192,1,removed_facts;added_facts
implicit,69,4,1520,1,added_facts
implicit,69,5,1842,1,removed_facts;added_rules
implicit,69,6,2142,1,removed_rules;added_rules;added_facts
implicit,69,7,2441,1,added_rules
implicit,195,1,388,1,added_rules;added_facts
implicit,195,2,693,1,removed_rules;added_rules
implicit,195,3,938,1,added_rules;added_facts
implicit,195,4,1199,1,removed_rules;added_rules
implicit,195,5,1442,1,removed_rules;added_rules
implicit,195,6,1705,1,added_rules;added_facts
implicit,195,7,2043,1,removed_rules;added_rules;added_facts
implicit,179,1,426,1,no_change
implicit,179,2,762,1,removed_rules;added_rules;added_facts
implicit,179,3,988,1,removed_rules;added_rules
implicit,179,4,1215,1,added_rules
implicit,179,5,1570,1,removed_rules;added_rules
implicit,179,6,1850,1,removed_rules;added_rules
implicit,179,7,2114,1,removed_rules;added_rules
implicit,65,1,581,1,added_rules;added_facts
implicit,65,2,1063,1,added_rules
implicit,65,3,1438,1,removed_rules;added_rules
implicit,65,4,1826,1,removed_rules;added_rules
implicit,65,5,2210,1,added_rules
implicit,65,6,2790,1,removed_rules;added_rules
implicit,65,7,3459,1,added_rules
implicit,120,1,578,1,added_facts
implicit,120,2,910,1,removed_facts;removed_rules;added_rules
implicit,120,3,1209,1,added_rules;added_facts
implicit,120,4,1537,1,added_facts
implicit,120,5,1906,1,added_rules
implicit,120,6,2303,1,added_rules;added_facts
implicit,120,7,2703,1,added_facts
implicit,15,1,448,1,removed_rules;added_rules;added_facts
implicit,15,2,684,1,removed_rules;added_rules
implicit,15,3,916,1,removed_rules;added_rules
implicit,15,4,1163,1,added_facts
implicit,15,5,1400,1,removed_rules;added_rules;added_facts
implicit,15,6,1667,1,removed_rules;added_rules;added_facts
implicit,15,7,1915,1,removed_facts;removed_rules;added_rules
implicit,97,1,420,1,removed_rules;added_rules;added_facts
implicit,97,2,759,1,added_rules;added_facts
implicit,97,3,1031,1,removed_facts;removed_rules;added_rules
implicit,97,4,1390,1,removed_rules;added_rules
implicit,97,5,1731,1,removed_rules;added_rules
implicit,97,6,2121,1,added_facts
implicit,97,7,2487,1,removed_facts;removed_rules;added_rules
implicit,156,1,582,1,added_rules;added_facts
implicit,156,2,910,1,removed_facts;removed_rules;added_rules
implicit,156,3,1244,1,removed_rules;added_rules
implicit,156,4,1579,1,added_rules;added_facts
implicit,156,5,1986,1,added_rules;added_facts
implicit,156,6,2394,1,added_rules;added_facts
implicit,156,7,2878,1,removed_facts;removed_rules;added_rules
implicit,55,1,645,1,removed_rules;added_rules;added_facts
implicit,55,2,960,1,removed_rules;added_rules
implicit,55,3,1299,1,removed_rules;added_rules;added_facts
implicit,55,4,1658,1,removed_rules;added_rules
implicit,55,5,1981,1,removed_rules;added_rules
implicit,55,6,2304,1,added_rules;added_facts
implicit,55,7,2660,1,added_rules;added_facts
implicit,166,1,498,1,added_rules;added_facts
implicit,166,2,904,1,added_rules;added_facts
implicit,166,3,1279,1,removed_rules;added_rules
implicit,166,4,1607,1,removed_rules;added_rules;added_facts
implicit,166,5,1987,1,added_rules;added_facts
implicit,166,6,2439,1,removed_rules;added_rules
implicit,166,7,2953,1,added_rules
implicit,141,1,607,1,removed_facts;added_rules;added_facts
implicit,141,2,887,1,added_facts
implicit,141,3,1165,1,removed_rules;added_rules
implicit,141,4,1475,1,removed_rules;added_rules;added_facts
implicit,141,5,1811,1,removed_rules;added_rules
implicit,141,6,2161,1,removed_rules;added_rules
implicit,141,7,2512,1,removed_rules;added_rules
implicit,42,1,501,1,removed_facts;added_rules;added_facts
implicit,42,2,825,1,removed_rules;added_rules
implicit,42,3,1095,1,added_rules
implicit,42,4,1410,1,removed_rules;added_rules;added_facts
implicit,42,5,1751,1,added_rules
implicit,42,6,2094,1,added_facts
implicit,42,7,2456,0,removed_rules;added_facts
implicit,180,1,649,1,added_rules
implicit,180,2,1065,1,added_facts
implicit,180,3,1489,1,removed_rules;added_rules
implicit,180,4,1841,1,added_rules;added_facts
implicit,180,5,2314,1,added_rules;added_facts
implicit,180,6,2893,1,removed_rules
implicit,180,7,3384,1,added_rules
implicit,147,1,524,1,removed_rules;added_rules;added_facts
implicit,147,2,866,1,removed_rules;added_rules
implicit,147,3,1120,1,removed_rules;added_facts
implicit,147,4,1357,1,removed_rules;added_rules;added_facts
implicit,147,5,1615,1,removed_rules;added_rules;added_facts
implicit,147,6,1940,1,removed_facts;added_rules
implicit,147,7,2311,1,removed_rules;added_rules
implicit,125,1,526,1,added_facts
implicit,125,2,851,1,removed_rules;added_rules
implicit,125,3,1137,1,removed_rules;added_rules
implicit,125,4,1418,1,removed_rules;added_rules
implicit,125,5,1723,1,removed_rules;added_rules
implicit,125,6,2011,1,removed_rules;added_rules
implicit,125,7,2333,1,removed_rules;added_rules
implicit,164,1,437,1,added_rules;added_facts
implicit,164,2,719,1,added_rules
implicit,164,3,1042,1,removed_rules;added_rules
implicit,164,4,1361,1,removed_rules;added_rules
implicit,164,5,1687,1,removed_rules;added_rules
implicit,164,6,2021,1,removed_rules;added_rules
implicit,164,7,2471,1,no_change
implicit,39,1,558,1,removed_rules;added_rules;added_facts
implicit,39,2,871,1,removed_rules;added_rules;added_facts
implicit,39,3,1207,1,removed_facts;removed_rules;added_rules;added_facts
implicit,39,4,1523,1,removed_facts;added_rules
implicit,39,5,1878,1,added_rules
implicit,39,6,2299,1,removed_rules;added_rules
implicit,39,7,2726,1,removed_rules;added_facts
implicit,128,1,522,1,removed_rules;added_rules;added_facts
implicit,128,2,857,1,removed_rules;added_rules;added_facts
implicit,128,3,1194,1,added_rules
implicit,128,4,1555,1,removed_rules;added_rules
implicit,128,5,1850,1,added_facts
implicit,128,6,2132,1,removed_rules;added_rules
implicit,128,7,2409,1,added_rules
implicit,118,1,550,1,removed_facts;added_facts
implicit,118,2,841,1,removed_facts;added_facts
implicit,118,3,1115,1,added_rules;added_facts
implicit,118,4,1396,1,removed_rules;added_rules
implicit,118,5,1684,1,removed_facts;added_rules;added_facts
implicit,118,6,1993,1,added_facts
implicit,118,7,2271,1,removed_facts;removed_rules;added_rules
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,850,1,removed_rules;added_rules
implicit,177,3,1234,1,added_rules;added_facts
implicit,177,4,1596,1,added_rules
implicit,177,5,2005,1,added_rules;added_facts
implicit,177,6,2418,1,added_rules
implicit,177,7,2869,1,added_rules
implicit,106,1,439,1,removed_rules;added_rules
implicit,106,2,706,1,added_rules;added_facts
implicit,106,3,988,1,added_rules;added_facts
implicit,106,4,1335,1,removed_facts;removed_rules;added_facts
implicit,106,5,1584,1,removed_rules;added_rules;added_facts
implicit,106,6,1866,1,removed_rules;added_rules
implicit,106,7,2144,1,removed_facts;removed_rules;added_rules
implicit,158,1,510,1,removed_rules;added_rules;added_facts
implicit,158,2,789,1,removed_facts;removed_rules;added_rules
implicit,158,3,1059,1,removed_facts;removed_rules;added_rules
implicit,158,4,1340,1,removed_rules;added_rules
implicit,158,5,1609,1,added_rules;added_facts
implicit,158,6,1869,1,removed_rules;added_rules
implicit,158,7,2133,1,added_rules;added_facts
implicit,16,1,662,1,added_rules;added_facts
implicit,16,2,1085,1,removed_facts;added_rules
implicit,16,3,1435,1,removed_rules;added_rules
implicit,16,4,1793,1,added_rules;added_facts
implicit,16,5,2193,1,removed_facts;removed_rules;added_rules
implicit,16,6,2568,0,added_rules;added_facts
implicit,16,7,3046,1,removed_rules;added_rules
implicit,33,1,632,1,added_facts
implicit,33,2,1010,1,removed_rules;added_rules
implicit,33,3,1353,1,added_rules
implicit,33,4,1732,1,added_rules;added_facts
implicit,33,5,2157,1,added_facts
implicit,33,6,2581,1,removed_rules;added_rules
implicit,33,7,3010,1,added_rules;added_facts
