track,chain_idx,step,token_count,correct,tags
implicit,121,7,2422,1,removed_rules;added_rules
implicit,123,1,518,1,removed_facts;added_rules
implicit,123,2,765,1,added_rules;added_facts
implicit,123,3,1086,1,added_rules
implicit,123,4,1463,1,added_rules
implicit,123,5,1944,1,added_rules;added_facts
implicit,123,6,2408,1,removed_facts;removed_rules;added_rules
implicit,123,7,2927,1,removed_rules;added_rules
implicit,53,1,530,1,added_rules;added_facts
implicit,53,2,796,1,added_rules
implicit,53,3,1146,1,removed_facts;removed_rules;added_rules
implicit,53,4,1473,1,removed_rules;added_rules
implicit,53,5,1801,1,added_facts
implicit,53,6,2152,1,removed_rules;added_rules
implicit,53,7,2521,1,added_rules;added_facts
implicit,125,1,526,1,added_facts
implicit,125,2,821,1,removed_rules;added_rules
implicit,125,3,1153,1,removed_rules;added_rules
implicit,125,4,1487,1,removed_rules;added_rules
implicit,125,5,1813,1,removed_rules;added_rules
implicit,125,6,2147,1,removed_rules;added_rules
implicit,125,7,2481,1,removed_rules;added_rules
implicit,84,1,449,1,removed_facts;removed_rules;added_rules;added_facts
implicit,84,2,811,1,added_facts
implicit,84,3,1207,1,added_facts
implicit,84,4,1555,1,removed_facts;removed_rules;added_rules
implicit,84,5,1870,1,removed_rules;added_rules
implicit,84,6,2194,1,removed_rules;added_rules
implicit,84,7,2509,1,added_rules;added_facts
implicit,172,1,450,1,removed_rules;added_rules
implicit,172,2,697,1,added_facts
implicit,172,3,967,1,removed_rules;added_rules
implicit,172,4,1236,1,added_rules
implicit,172,5,1564,1,removed_rules;added_rules;added_facts
implicit,172,6,1866,1,removed_rules;added_rules
implicit,172,7,2167,1,added_rules
implicit,206,1,456,1,added_facts
implicit,206,2,725,1,added_rules
implicit,206,3,1005,1,removed_rules;added_rules
implicit,206,4,1280,1,added_rules;added_facts
implicit,206,5,1552,1,added_rules;added_facts
implicit,206,6,1892,1,added_rules;added_facts
implicit,206,7,2287,1,removed_facts;removed_rules;added_rules
implicit,30,1,456,1,removed_rules;added_rules
implicit,30,2,786,1,removed_rules;added_rules
implicit,30,3,1099,1,removed_rules;added_rules
implicit,30,4,1380,1,added_rules;added_facts
implicit,30,5,1665,1,no_change
implicit,30,6,1958,1,added_rules;added_facts
implicit,30,7,2382,1,added_facts
implicit,166,1,498,1,added_rules;added_facts
implicit,166,2,800,1,added_rules;added_facts
implicit,166,3,1122,1,removed_rules;added_rules
implicit,166,4,1474,1,removed_rules;added_rules;added_facts
implicit,166,5,1895,1,added_rules;added_facts
implicit,166,6,2376,0,removed_rules;added_rules
implicit,166,7,2866,1,added_rules
implicit,156,1,582,1,added_rules;added_facts
implicit,156,2,874,1,removed_facts;removed_rules;added_rules
implicit,156,3,1219,1,removed_rules;added_rules
implicit,156,4,1554,1,added_rules;added_facts
implicit,156,5,1952,1,added_rules;added_facts
implicit,156,6,2362,1,added_rules;added_facts
implicit,156,7,2859,1,removed_facts;removed_rules;added_rules
implicit,201,1,414,1,added_rules;added_facts
implicit,201,2,702,1,removed_facts;added_rules;added_facts
implicit,201,3,1003,1,added_facts
implicit,201,4,1295,1,removed_rules;added_rules
implicit,201,5,1627,1,removed_rules;added_rules
implicit,201,6,1917,1,removed_rules;added_rules;added_facts
implicit,201,7,2283,1,removed_facts;removed_rules;added_facts
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,976,1,removed_facts;removed_rules;added_rules
implicit,182,3,1319,1,added_rules;added_facts
implicit,182,4,1706,1,removed_facts;added_rules;added_facts
implicit,182,5,2100,1,removed_rules;added_rules
implicit,182,6,2514,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,2939,1,removed_rules;added_rules;added_facts
implicit,184,1,472,1,removed_rules;added_rules;added_facts
implicit,184,2,858,1,removed_rules;added_rules;added_facts
implicit,184,3,1140,1,added_rules;added_facts
implicit,184,4,1490,1,removed_facts;added_rules;added_facts
implicit,184,5,1849,1,removed_facts;added_facts
implicit,184,6,2214,1,added_rules
implicit,184,7,2603,1,removed_rules;added_rules
implicit,90,1,474,1,added_rules
implicit,90,2,908,1,removed_rules;added_facts
implicit,90,3,1196,1,removed_rules;added_rules;added_facts
implicit,90,4,1462,1,removed_facts;added_rules
implicit,90,5,1765,1,removed_rules;added_rules;added_facts
implicit,90,6,2114,1,removed_rules;added_rules
implicit,90,7,2460,1,removed_rules;added_rules
implicit,161,1,698,1,removed_facts;added_rules;added_facts
implicit,161,2,1086,1,removed_facts;added_rules;added_facts
implicit,161,3,1518,1,added_facts
implicit,161,4,1990,0,removed_facts;added_facts
implicit,161,5,2470,0,removed_rules;added_rules;added_facts
implicit,161,6,3019,0,removed_rules;added_rules;added_facts
implicit,161,7,3562,0,added_rules
implicit,76,1,495,1,added_facts
implicit,76,2,778,1,removed_facts;added_facts
implicit,76,3,1057,1,removed_facts;added_rules
implicit,76,4,1370,1,removed_rules;added_facts
implicit,76,5,1674,1,added_rules;added_facts
implicit,76,6,1999,1,removed_facts;removed_rules;added_rules
implicit,76,7,2306,1,removed_rules;added_rules
implicit,105,1,488,1,removed_rules;added_rules;added_facts
implicit,105,2,858,1,added_rules;added_facts
implicit,105,3,1191,1,removed_rules;added_rules;added_facts
implicit,105,4,1591,1,removed_rules;added_rules
implicit,105,5,1907,1,removed_facts;removed_rules;added_facts
implicit,105,6,2227,1,removed_rules;added_rules
implicit,105,7,2500,1,removed_rules;added_rules
implicit,133,1,489,1,removed_rules;added_rules;added_facts
implicit,133,2,804,1,added_rules;added_facts
implicit,133,3,1146,1,removed_rules;added_rules;added_facts
implicit,133,4,1463,1,removed_facts;removed_rules;added_rules
implicit,133,5,1799,1,removed_rules;added_rules
implicit,133,6,2108,1,added_rules
implicit,133,7,2472,1,removed_rules;added_rules
implicit,68,1,596,1,removed_rules;added_rules
implicit,68,2,955,1,added_rules;added_facts
implicit,68,3,1306,1,removed_facts;removed_rules;added_rules
implicit,68,4,1685,1,added_facts
implicit,68,5,2071,1,removed_facts;removed_rules;added_facts
implicit,68,6,2444,1,added_rules
implicit,68,7,2842,1,added_rules
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,783,1,removed_rules;added_rules
implicit,177,3,1112,1,added_rules;added_facts
implicit,177,4,1500,1,added_rules
implicit,177,5,1922,1,added_rules;added_facts
implicit,177,6,2363,1,added_rules
implicit,177,7,2829,1,added_rules
implicit,145,1,590,1,removed_rules;added_rules;added_facts
implicit,145,2,883,1,removed_rules;added_rules;added_facts
implicit,145,3,1192,1,removed_rules;added_rules;added_facts
implicit,145,4,1543,1,removed_facts;removed_rules;added_rules;added_facts
implicit,145,5,1698,1,added_rules
implicit,145,6,1886,1,removed_facts;added_facts
implicit,145,7,2112,1,removed_facts;added_facts
implicit,118,1,550,1,removed_facts;added_facts
implicit,118,2,919,1,removed_facts;added_facts
implicit,118,3,1197,1,added_rules;added_facts
implicit,118,4,1467,1,removed_rules;added_rules
implicit,118,5,1763,1,removed_facts;added_rules;added_facts
implicit,118,6,2106,1,added_facts
implicit,118,7,2438,1,removed_facts;removed_rules;added_rules
implicit,47,1,653,1,added_rules;added_facts
implicit,47,2,974,1,removed_rules;added_rules
implicit,47,3,1343,1,removed_rules;added_rules;added_facts
implicit,47,4,1797,1,removed_facts;removed_rules;added_rules
implicit,47,5,2177,1,added_rules;added_facts
implicit,47,6,2584,1,removed_facts;removed_rules;added_rules
implicit,47,7,2985,1,added_rules;added_facts
implicit,185,1,388,1,removed_rules;added_rules
implicit,185,2,562,1,removed_facts;added_rules
implicit,185,3,744,1,removed_rules;added_rules
implicit,185,4,938,1,added_rules;added_facts
implicit,185,5,1166,0,removed_rules;added_rules
implicit,185,6,1429,1,removed_facts;added_rules;added_facts
implicit,185,7,1684,1,removed_facts;added_rules
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,862,1,added_facts
implicit,115,3,1237,1,removed_rules;added_rules
implicit,115,4,1578,1,added_rules;added_facts
implicit,115,5,1937,1,removed_rules;added_rules
implicit,115,6,2260,1,removed_rules;added_rules
implicit,115,7,2628,1,removed_rules;added_rules;added_facts
implicit,34,1,454,1,removed_rules;added_rules
implicit,34,2,795,1,removed_facts;added_rules;added_facts
implicit,34,3,1068,1,removed_rules;added_rules;added_facts
implicit,34,4,1359,1,removed_rules;added_rules
implicit,34,5,1651,1,removed_facts;removed_rules;added_rules
implicit,34,6,1997,1,removed_rules
implicit,34,7,2301,1,added_rules;added_facts
implicit,59,1,623,1,removed_facts;added_facts
implicit,59,2,1001,1,removed_rules;added_rules;added_facts
implicit,59,3,1408,1,removed_facts;removed_rules;added_rules
implicit,59,4,1863,1,removed_rules;added_rules;added_facts
implicit,59,5,2273,1,removed_facts;removed_rules;added_facts
implicit,59,6,2660,1,removed_facts;added_facts
implicit,59,7,3027,1,added_rules;added_facts
implicit,103,1,480,1,removed_rules;added_facts
implicit,103,2,712,1,removed_facts;removed_rules;added_rules;added_facts
implicit,103,3,950,1,removed_rules;added_rules
implicit,103,4,1195,1,added_rules;added_facts
implicit,103,5,1486,1,removed_facts;removed_rules;added_rules
implicit,103,6,1774,0,removed_rules;added_rules
implicit,103,7,2072,1,removed_rules;added_rules
implicit,189,1,495,1,removed_rules;added_rules;added_facts
implicit,189,2,834,1,removed_rules;added_rules;added_facts
implicit,189,3,1173,1,removed_facts;removed_rules;added_rules
implicit,189,4,1513,1,removed_rules;added_rules
implicit,189,5,1842,1,removed_rules;added_rules
implicit,189,6,2157,1,removed_rules;added_rules
implicit,189,7,2482,1,removed_rules;added_rules
implicit,58,1,525,1,removed_rules;added_rules;added_facts
implicit,58,2,827,1,removed_rules;added_rules
implicit,58,3,1113,1,removed_rules;added_rules
implicit,58,4,1390,1,removed_rules;added_rules;added_facts
implicit,58,5,1716,1,removed_facts;removed_rules;added_facts
implicit,58,6,2018,1,added_rules
implicit,58,7,2360,1,added_facts
implicit,204,1,473,1,removed_rules;added_rules
implicit,204,2,744,1,added_facts
implicit,204,3,1008,0,removed_facts;added_rules
implicit,204,4,1324,0,added_facts
implicit,204,5,1702,0,removed_rules;added_rules
implicit,204,6,2051,0,removed_rules;added_rules;added_facts
implicit,204,7,2434,0,removed_rules;added_rules;added_facts
implicit,24,1,553,1,removed_facts;added_rules
implicit,24,2,854,1,added_facts
implicit,24,3,1193,1,removed_rules;added_rules;added_facts
implicit,24,4,1597,1,added_rules;added_facts
implicit,24,5,2104,1,removed_facts;removed_rules;added_rules
implicit,24,6,2586,1,added_rules
implicit,24,7,3141,1,removed_facts;added_rules
implicit,112,1,570,1,added_rules;added_facts
implicit,112,2,947,1,removed_rules;added_rules
implicit,112,3,1299,1,removed_rules;added_rules;added_facts
implicit,112,4,1686,1,added_rules
implicit,112,5,2123,1,removed_rules;added_rules;added_facts
implicit,112,6,2560,0,removed_facts;removed_rules;added_rules
implicit,112,7,3078,1,removed_rules;added_rules
implicit,101,1,478,1,removed_rules;added_rules
implicit,101,2,741,1,added_rules;added_facts
implicit,101,3,1038,1,removed_facts;removed_rules;added_rules;added_facts
implicit,101,4,1291,1,removed_facts;removed_rules;added_rules
implicit,101,5,1552,1,added_rules;added_facts
implicit,101,6,1896,1,removed_rules;added_rules
implicit,101,7,2210,1,removed_rules;added_rules
implicit,124,1,498,1,added_rules;added_facts
implicit,124,2,948,1,removed_facts;added_facts
implicit,124,3,1325,1,removed_rules;added_rules;added_facts
implicit,124,4,1695,1,removed_facts;added_rules
implicit,124,5,2104,1,added_rules;added_facts
implicit,124,6,2448,1,added_rules;added_facts
implicit,124,7,2782,1,removed_facts;removed_rules;added_rules
implicit,40,1,434,1,added_rules
implicit,40,2,756,1,removed_facts;added_rules
implicit,40,3,1048,1,removed_rules;added_rules
implicit,40,4,1324,1,removed_rules;added_rules
implicit,40,5,1597,1,removed_rules;added_rules
implicit,40,6,1876,1,removed_rules;added_rules;added_facts
implicit,40,7,2176,1,removed_rules;added_rules
implicit,29,1,520,1,removed_rules;added_rules;added_facts
implicit,29,2,844,1,removed_rules;added_rules;added_facts
implicit,29,3,1181,1,added_rules;added_facts
implicit,29,4,1599,1,removed_facts;added_rules
implicit,29,5,2039,1,added_rules;added_facts
implicit,29,6,2572,1,added_rules;added_facts
implicit,29,7,3134,1,removed_facts;removed_rules;added_rules
implicit,74,1,600,1,removed_rules;added_facts
implicit,74,2,1106,1,added_facts
implicit,74,3,1548,0,removed_rules;added_rules
implicit,74,4,2087,1,added_rules
implicit,74,5,2668,1,added_facts
implicit,74,6,3238,1,no_change
implicit,74,7,3793,1,added_facts
implicit,128,1,522,1,removed_rules;added_rules;added_facts
implicit,128,2,888,1,removed_rules;added_rules;added_facts
implicit,128,3,1192,1,added_rules
implicit,128,4,1531,1,removed_rules;added_rules
implicit,128,5,1810,1,added_facts
implicit,128,6,2130,1,removed_rules;added_rules
implicit,128,7,2446,1,added_rules
implicit,69,1,520,1,added_rules
implicit,69,2,990,1,removed_facts;added_facts
implicit,69,3,1299,1,removed_facts;added_facts
implicit,69,4,1590,1,added_facts
implicit,69,5,1895,1,removed_facts;added_rules
implicit,69,6,2232,1,removed_rules;added_rules;added_facts
implicit,69,7,2553,1,added_rules
implicit,160,1,546,1,removed_rules;added_rules
implicit,160,2,874,1,added_facts
implicit,160,3,1190,1,added_rules;added_facts
implicit,160,4,1557,0,removed_facts;removed_rules;added_rules
implicit,160,5,1938,1,removed_rules;added_rules
implicit,160,6,2343,1,removed_facts;added_facts
implicit,160,7,2738,1,removed_facts;added_rules
implicit,136,1,570,1,added_rules;added_facts
implicit,136,2,912,1,removed_facts;added_rules
implicit,136,3,1339,0,removed_rules;added_facts
implicit,136,4,1630,1,added_rules;added_facts
implicit,136,5,1977,1,removed_facts;added_rules;added_facts
implicit,136,6,2304,1,removed_rules;added_rules;added_facts
implicit,136,7,2703,1,added_rules
implicit,7,1,509,1,added_facts
implicit,7,2,858,1,added_rules
implicit,7,3,1401,1,added_rules
implicit,7,4,1939,0,removed_rules;added_rules
implicit,7,5,2508,1,removed_rules;added_rules
implicit,7,6,3050,1,added_rules
implicit,7,7,3663,1,added_rules
implicit,36,1,458,1,added_rules;added_facts
implicit,36,2,753,1,removed_rules;added_rules;added_facts
implicit,36,3,1055,1,added_rules;added_facts
implicit,36,4,1392,1,removed_rules;added_rules
implicit,36,5,1719,1,removed_rules;added_rules;added_facts
implicit,36,6,2074,0,removed_facts;removed_rules;added_rules
implicit,36,7,2458,1,added_rules;added_facts
implicit,208,1,590,1,added_rules;added_facts
implicit,208,2,986,1,removed_rules;added_rules
implicit,208,3,1369,1,removed_rules;added_rules;added_facts
implicit,208,4,1812,1,removed_rules;added_rules;added_facts
implicit,208,5,2319,1,removed_facts;removed_rules;added_rules;added_facts
implicit,208,6,2485,1,removed_rules;added_rules;added_facts
implicit,208,7,2700,1,removed_facts;added_rules;added_facts
implicit,33,1,632,1,added_facts
implicit,33,2,979,1,removed_rules;added_rules
implicit,33,3,1335,1,added_rules
implicit,33,4,1735,1,added_rules;added_facts
implicit,33,5,2177,1,added_facts
implicit,33,6,2626,1,removed_rules;added_rules
implicit,33,7,3113,1,added_rules;added_facts
implicit,6,1,548,1,removed_rules;added_rules
implicit,6,2,815,1,removed_rules;added_rules
implicit,6,3,1070,1,added_rules;added_facts
implicit,6,4,1386,1,added_rules
implicit,6,5,1746,0,removed_facts;removed_rules;added_rules
implicit,6,6,2151,1,added_rules
implicit,6,7,2573,1,removed_rules;added_rules
implicit,97,1,420,1,removed_rules;added_rules;added_facts
implicit,97,2,660,1,added_rules;added_facts
implicit,97,3,970,0,removed_facts;removed_rules;added_rules
implicit,97,4,1292,1,removed_rules;added_rules
implicit,97,5,1632,1,removed_rules;added_rules
implicit,97,6,1943,1,added_facts
implicit,97,7,2272,1,removed_facts;removed_rules;added_rules
implicit,25,1,406,1,removed_rules;added_rules;added_facts
implicit,25,2,701,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,3,943,1,removed_facts;removed_rules;added_rules;added_facts
implicit,25,4,1178,1,removed_rules;added_rules
implicit,25,5,1419,1,removed_rules;added_rules
implicit,25,6,1671,1,removed_rules;added_rules
implicit,25,7,1931,1,added_rules;added_facts
implicit,169,1,471,1,added_rules
implicit,169,2,882,1,removed_facts;added_facts
implicit,169,3,1198,1,removed_facts;removed_rules;added_facts
implicit,169,4,1500,1,removed_facts;added_rules
implicit,169,5,1849,1,removed_rules;added_rules;added_facts
implicit,169,6,2159,1,removed_facts;added_rules
implicit,169,7,2508,1,added_rules;added_facts
implicit,179,1,426,1,no_change
implicit,179,2,693,1,removed_rules;added_rules;added_facts
implicit,179,3,997,1,removed_rules;added_rules
implicit,179,4,1281,1,added_rules
implicit,179,5,1596,1,removed_rules;added_rules
implicit,179,6,1869,0,removed_rules;added_rules
implicit,179,7,2143,1,removed_rules;added_rules
implicit,41,1,452,1,added_facts
implicit,41,2,722,1,added_facts
implicit,41,3,990,1,removed_facts;removed_rules;added_rules
implicit,41,4,1265,1,added_rules;added_facts
implicit,41,5,1585,1,added_rules;added_facts
implicit,41,6,1971,1,removed_rules;added_rules;added_facts
implicit,41,7,2352,1,added_rules
implicit,77,1,616,1,removed_rules;added_rules
implicit,77,2,1048,1,added_rules;added_facts
implicit,77,3,1485,1,removed_rules;added_rules
implicit,77,4,1846,1,removed_rules;added_rules
implicit,77,5,2184,1,removed_rules;added_rules
implicit,77,6,2518,1,added_rules
implicit,77,7,2917,1,added_facts
implicit,129,1,497,1,removed_rules;added_rules
implicit,129,2,811,1,removed_rules;added_rules;added_facts
implicit,129,3,1145,1,removed_facts;removed_rules;added_facts
implicit,129,4,1440,1,removed_rules;added_rules;added_facts
implicit,129,5,1763,1,removed_rules;added_rules
implicit,129,6,2165,1,removed_rules;added_rules
implicit,129,7,2535,1,added_rules
implicit,19,1,540,1,added_facts
implicit,19,2,901,1,added_facts
implicit,19,3,1231,1,added_rules;added_facts
implicit,19,4,1640,1,removed_rules;added_rules
implicit,19,5,2058,1,removed_facts;added_rules;added_facts
implicit,19,6,2481,1,added_rules
implicit,19,7,2973,1,added_rules
implicit,95,1,565,1,added_facts
implicit,95,2,950,1,removed_facts;removed_rules;added_rules
implicit,95,3,1315,1,added_rules;added_facts
implicit,95,4,1739,1,removed_rules;added_rules
implicit,95,5,2136,1,removed_rules;added_rules;added_facts
implicit,95,6,2627,0,removed_facts;added_rules
implicit,95,7,3095,1,removed_rules;added_rules
implicit,116,1,506,0,removed_rules;added_rules
implicit,116,2,884,1,removed_facts;added_facts
implicit,116,3,1236,1,added_rules;added_facts
implicit,116,4,1722,1,removed_facts;added_rules
implicit,116,5,2192,1,added_facts
implicit,116,6,2671,1,added_rules;added_facts
implicit,116,7,3168,1,removed_facts;removed_rules;added_facts
implicit,78,1,494,1,added_rules;added_facts
implicit,78,2,839,1,removed_rules;added_rules
implicit,78,3,1109,1,removed_rules;added_rules
implicit,78,4,1394,1,added_rules
implicit,78,5,1719,1,removed_rules;added_rules
implicit,78,6,1984,1,added_rules;added_facts
implicit,78,7,2417,0,removed_facts;added_rules
implicit,31,1,564,1,removed_facts;added_facts
implicit,31,2,1114,1,added_rules
implicit,31,3,1570,1,added_rules;added_facts
implicit,31,4,1969,1,added_rules
implicit,31,5,2485,1,removed_facts;removed_rules;added_facts
implicit,31,6,2978,1,removed_facts;added_rules
implicit,31,7,3479,1,removed_rules;added_rules;added_facts
implicit,173,1,485,1,removed_rules;added_rules
implicit,173,2,772,0,removed_rules;added_rules
implicit,173,3,1127,1,added_rules;added_facts
implicit,173,4,1469,0,removed_rules;added_rules
implicit,173,5,1800,1,removed_rules;added_rules
implicit,173,6,2128,0,removed_rules;added_facts
implicit,173,7,2411,0,added_rules
implicit,148,1,700,1,removed_rules;added_rules;added_facts
implicit,148,2,1057,1,added_rules;added_facts
implicit,148,3,1495,0,removed_facts;added_rules
implicit,148,4,1997,1,removed_rules;added_rules
implicit,148,5,2461,1,removed_rules;added_rules;added_facts
implicit,148,6,2936,1,removed_facts;removed_rules;added_rules
implicit,148,7,3378,1,added_facts
implicit,199,1,617,1,removed_facts;added_rules
implicit,199,2,922,1,added_rules
implicit,199,3,1219,1,added_rules
implicit,199,4,1581,1,removed_facts;added_rules
implicit,199,5,1959,1,added_rules;added_facts
implicit,199,6,2365,1,added_rules;added_facts
implicit,199,7,2805,0,removed_facts;removed_rules;added_rules
implicit,92,1,456,1,removed_facts;added_rules;added_facts
implicit,92,2,834,1,added_facts
implicit,92,3,1092,1,removed_rules;added_rules;added_facts
implicit,92,4,1388,1,removed_facts;removed_rules;added_rules
implicit,92,5,1744,1,added_rules
implicit,92,6,2106,1,removed_rules;added_rules
implicit,92,7,2449,0,removed_facts;removed_rules;added_rules
implicit,96,1,555,1,removed_rules;added_rules
implicit,96,2,937,0,removed_rules;added_rules
implicit,96,3,1309,1,removed_rules;added_rules;added_facts
implicit,96,4,1653,1,removed_rules;added_rules
implicit,96,5,1992,0,removed_facts;removed_rules;added_rules
implicit,96,6,2411,1,added_rules;added_facts
implicit,96,7,2820,1,removed_rules;added_rules;added_facts
implicit,144,1,557,1,removed_facts;added_rules;added_facts
implicit,144,2,920,1,added_rules;added_facts
implicit,144,3,1308,1,added_rules
implicit,144,4,1730,1,added_rules
implicit,144,5,2190,1,removed_facts;removed_rules;added_facts
implicit,144,6,2666,1,removed_facts;added_facts
implicit,144,7,3087,1,removed_facts;added_rules
implicit,70,1,469,1,removed_rules;added_rules
implicit,70,2,832,1,added_rules
implicit,70,3,1205,1,added_rules
implicit,70,4,1661,1,removed_rules;added_rules
implicit,70,5,2067,1,added_rules
implicit,70,6,2561,1,added_rules
implicit,70,7,3044,0,removed_rules;added_rules
implicit,139,1,378,1,removed_rules;added_rules;added_facts
implicit,139,2,566,1,removed_rules;added_rules;added_facts
implicit,139,3,799,1,added_facts
implicit,139,4,1049,0,removed_rules;added_rules
implicit,139,5,1359,1,added_rules;added_facts
implicit,139,6,1664,1,added_facts
implicit,139,7,2036,1,removed_facts;removed_rules;added_rules
implicit,134,1,542,1,added_facts
implicit,134,2,882,0,removed_rules;added_rules;added_facts
implicit,134,3,1390,1,removed_facts;removed_rules;added_rules;added_facts
implicit,134,4,1741,1,added_facts
implicit,134,5,2098,1,added_facts
implicit,134,6,2476,1,removed_facts;removed_rules;added_rules
implicit,134,7,2863,1,removed_facts;added_facts
implicit,83,1,687,1,removed_rules;added_rules
implicit,83,2,1060,1,removed_rules;added_rules
implicit,83,3,1519,1,removed_rules;added_rules
implicit,83,4,1958,1,removed_rules;added_facts
implicit,83,5,2376,1,removed_rules;added_rules
implicit,83,6,2755,1,removed_rules;added_rules
implicit,83,7,3168,1,removed_rules;added_rules;added_facts
implicit,109,1,433,1,added_facts
implicit,109,2,679,1,added_facts
implicit,109,3,962,1,removed_rules;added_rules;added_facts
implicit,109,4,1292,1,removed_facts;removed_rules;added_rules
implicit,109,5,1671,1,removed_rules;added_rules
implicit,109,6,1976,1,removed_rules;added_rules
implicit,109,7,2299,1,removed_rules;added_rules
