track,chain_idx,step,token_count,correct,tags
implicit,32,2,558,1,removed_facts;added_facts
implicit,32,3,758,1,added_facts
implicit,32,4,998,1,removed_facts;added_rules
implicit,32,5,1259,1,removed_rules;added_rules
implicit,32,6,1516,1,removed_rules;added_rules
implicit,32,7,1777,1,removed_rules;added_rules;added_facts
implicit,76,1,495,1,added_facts
implicit,76,2,753,1,removed_facts;added_facts
implicit,76,3,1019,1,removed_facts;added_rules
implicit,76,4,1269,1,removed_rules;added_facts
implicit,76,5,1528,1,added_rules;added_facts
implicit,76,6,1794,1,removed_facts;removed_rules;added_rules
implicit,76,7,2030,1,removed_rules;added_rules
implicit,102,1,580,1,added_rules;added_facts
implicit,102,2,912,1,added_rules
implicit,102,3,1273,1,removed_rules;added_rules
implicit,102,4,1605,1,removed_rules;added_rules
implicit,102,5,1929,1,added_facts
implicit,102,6,2342,1,added_facts
implicit,102,7,2727,1,removed_facts;removed_rules;added_rules
implicit,15,1,448,1,removed_rules;added_rules;added_facts
implicit,15,2,668,1,removed_rules;added_rules
implicit,15,3,887,1,removed_rules;added_rules
implicit,15,4,1104,1,added_facts
implicit,15,5,1328,1,removed_rules;added_rules;added_facts
implicit,15,6,1608,1,removed_rules;added_rules;added_facts
implicit,15,7,1859,1,removed_facts;removed_rules;added_rules
implicit,147,1,524,0,removed_rules;added_rules;added_facts
implicit,147,2,787,1,removed_rules;added_rules
implicit,147,3,1078,1,removed_rules;added_facts
implicit,147,4,1329,1,removed_rules;added_rules;added_facts
implicit,147,5,1602,1,removed_rules;added_rules;added_facts
implicit,147,6,1940,1,removed_facts;added_rules
implicit,147,7,2301,1,removed_rules;added_rules
implicit,123,1,518,1,removed_facts;added_rules
implicit,123,2,802,1,added_rules;added_facts
implicit,123,3,1111,1,added_rules
implicit,123,4,1476,1,added_rules
implicit,123,5,1902,1,added_rules;added_facts
implicit,123,6,2355,1,removed_facts;removed_rules;added_rules
implicit,123,7,2810,1,removed_rules;added_rules
implicit,202,1,455,0,added_facts
implicit,202,2,712,1,removed_facts;removed_rules;added_rules
implicit,202,3,1000,1,removed_rules;added_rules
implicit,202,4,1263,1,removed_rules;added_rules
implicit,202,5,1545,1,removed_rules;added_rules
implicit,202,6,1811,1,removed_rules;added_rules;added_facts
implicit,202,7,2134,1,added_facts
implicit,185,1,388,1,removed_rules;added_rules
implicit,185,2,570,1,removed_facts;added_rules
implicit,185,3,743,1,removed_rules;added_rules
implicit,185,4,955,1,added_rules;added_facts
implicit,185,5,1172,1,removed_rules;added_rules
implicit,185,6,1376,1,removed_facts;added_rules;added_facts
implicit,185,7,1625,1,removed_facts;added_rules
implicit,67,1,402,1,removed_rules;added_facts
implicit,67,2,567,1,added_facts
implicit,67,3,773,1,removed_facts;added_facts
implicit,67,4,978,1,added_facts
implicit,67,5,1200,1,removed_rules;added_rules
implicit,67,6,1460,1,removed_facts;removed_rules;added_rules
implicit,67,7,1715,1,added_rules;added_facts
implicit,60,1,480,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,2,757,1,removed_facts;removed_rules;added_rules;added_facts
implicit,60,3,983,1,removed_rules;added_rules;added_facts
implicit,60,4,1255,1,added_facts
implicit,60,5,1547,1,removed_rules;added_rules
implicit,60,6,1812,1,removed_rules;added_rules
implicit,60,7,2080,1,removed_rules;added_rules
implicit,121,1,519,1,removed_rules;added_rules;added_facts
implicit,121,2,795,1,removed_rules;added_rules
implicit,121,3,1075,1,removed_facts;added_rules
implicit,121,4,1358,1,removed_rules;added_rules
implicit,121,5,1638,1,removed_rules;added_rules
implicit,121,6,1931,1,added_rules;added_facts
implicit,121,7,2244,1,removed_rules;added_rules
implicit,92,1,456,1,removed_facts;added_rules;added_facts
implicit,92,2,858,1,added_facts
implicit,92,3,1083,1,removed_rules;added_rules;added_facts
implicit,92,4,1330,1,removed_facts;removed_rules;added_rules
implicit,92,5,1587,1,added_rules
implicit,92,6,1870,1,removed_rules;added_rules
implicit,92,7,2122,1,removed_facts;removed_rules;added_rules
implicit,52,1,443,1,removed_facts;added_rules
implicit,52,2,660,1,added_rules;added_facts
implicit,52,3,909,1,added_rules;added_facts
implicit,52,4,1191,1,removed_facts;removed_rules;added_rules
implicit,52,5,1486,1,added_rules
implicit,52,6,1832,1,removed_rules;added_rules
implicit,52,7,2164,1,added_rules
implicit,78,1,494,0,added_rules;added_facts
implicit,78,2,757,1,removed_rules;added_rules
implicit,78,3,1007,0,removed_rules;added_rules
implicit,78,4,1254,0,added_rules
implicit,78,5,1514,1,removed_rules;added_rules
implicit,78,6,1764,1,added_rules;added_facts
implicit,78,7,2044,0,removed_facts;added_rules
implicit,145,1,590,1,removed_rules;added_rules;added_facts
implicit,145,2,834,1,removed_rules;added_rules;added_facts
implicit,145,3,1131,1,removed_rules;added_rules;added_facts
implicit,145,4,1441,1,removed_facts;removed_rules;added_rules;added_facts
implicit,145,5,1555,1,added_rules
implicit,145,6,1707,1,removed_facts;added_facts
implicit,145,7,1860,1,removed_facts;added_facts
implicit,206,1,456,1,added_facts
implicit,206,2,716,1,added_rules
implicit,206,3,996,1,removed_rules;added_rules
implicit,206,4,1276,1,added_rules;added_facts
implicit,206,5,1553,0,added_rules;added_facts
implicit,206,6,1875,1,added_rules;added_facts
implicit,206,7,2262,1,removed_facts;removed_rules;added_rules
implicit,79,1,447,1,removed_rules;added_rules
implicit,79,2,656,1,added_rules
implicit,79,3,947,1,removed_rules;added_rules
implicit,79,4,1244,1,removed_rules;added_rules;added_facts
implicit,79,5,1563,1,removed_rules;added_rules
implicit,79,6,1870,1,added_rules;added_facts
implicit,79,7,2266,1,removed_rules;added_rules;added_facts
implicit,201,1,414,1,added_rules;added_facts
implicit,201,2,650,1,removed_facts;added_rules;added_facts
implicit,201,3,897,1,added_facts
implicit,201,4,1159,1,removed_rules;added_rules
implicit,201,5,1395,1,removed_rules;added_rules
implicit,201,6,1652,1,removed_rules;added_rules;added_facts
implicit,201,7,1964,1,removed_facts;removed_rules;added_facts
implicit,24,1,553,1,removed_facts;added_rules
implicit,24,2,819,1,added_facts
implicit,24,3,1135,1,removed_rules;added_rules;added_facts
implicit,24,4,1487,1,added_rules;added_facts
implicit,24,5,1901,1,removed_facts;removed_rules;added_rules
implicit,24,6,2327,0,added_rules
implicit,24,7,2769,1,removed_facts;added_rules
implicit,177,1,485,1,removed_rules;added_rules;added_facts
implicit,177,2,761,1,removed_rules;added_rules
implicit,177,3,1136,1,added_rules;added_facts
implicit,177,4,1482,1,added_rules
implicit,177,5,1856,0,added_rules;added_facts
implicit,177,6,2242,0,added_rules
implicit,177,7,2685,0,added_rules
implicit,5,1,631,1,removed_facts;added_facts
implicit,5,2,905,1,added_facts
implicit,5,3,1201,1,removed_facts;added_facts
implicit,5,4,1479,1,removed_facts;added_facts
implicit,5,5,1771,1,removed_facts;removed_rules;added_rules
implicit,5,6,2093,1,added_facts
implicit,5,7,2216,1,removed_facts;added_rules;added_facts
implicit,144,1,557,1,removed_facts;added_rules;added_facts
implicit,144,2,863,1,added_rules;added_facts
implicit,144,3,1180,1,added_rules
implicit,144,4,1529,1,added_rules
implicit,144,5,1916,1,removed_facts;removed_rules;added_facts
implicit,144,6,2295,1,removed_facts;added_facts
implicit,144,7,2670,0,removed_facts;added_rules
implicit,125,1,526,1,added_facts
implicit,125,2,834,1,removed_rules;added_rules
implicit,125,3,1146,1,removed_rules;added_rules
implicit,125,4,1438,0,removed_rules;added_rules
implicit,125,5,1743,1,removed_rules;added_rules
implicit,125,6,2053,0,removed_rules;added_rules
implicit,125,7,2376,1,removed_rules;added_rules
implicit,156,1,582,1,added_rules;added_facts
implicit,156,2,890,1,removed_facts;removed_rules;added_rules
implicit,156,3,1237,1,removed_rules;added_rules
implicit,156,4,1584,1,added_rules;added_facts
implicit,156,5,1987,1,added_rules;added_facts
implicit,156,6,2361,1,added_rules;added_facts
implicit,156,7,2803,1,removed_facts;removed_rules;added_rules
implicit,192,1,520,1,removed_rules;added_rules;added_facts
implicit,192,2,978,1,removed_rules;added_rules;added_facts
implicit,192,3,1254,1,removed_rules;added_rules;added_facts
implicit,192,4,1566,1,removed_facts;added_facts
implicit,192,5,1862,1,removed_facts;added_facts
implicit,192,6,2167,1,added_rules;added_facts
implicit,192,7,2470,1,added_rules;added_facts
implicit,195,1,388,0,added_rules;added_facts
implicit,195,2,710,1,removed_rules;added_rules
implicit,195,3,968,1,added_rules;added_facts
implicit,195,4,1228,1,removed_rules;added_rules
implicit,195,5,1485,1,removed_rules;added_rules
implicit,195,6,1745,1,added_rules;added_facts
implicit,195,7,2055,1,removed_rules;added_rules;added_facts
implicit,51,1,479,1,removed_rules;added_rules
implicit,51,2,730,1,removed_rules;added_rules
implicit,51,3,960,1,removed_rules;added_rules
implicit,51,4,1230,1,removed_facts;removed_rules;added_rules
implicit,51,5,1470,1,removed_rules;added_rules;added_facts
implicit,51,6,1713,1,removed_rules;added_rules
implicit,51,7,1975,1,added_rules;added_facts
implicit,61,1,532,0,removed_rules;added_rules;added_facts
implicit,61,2,1022,1,added_facts
implicit,61,3,1422,1,removed_rules;added_rules;added_facts
implicit,61,4,1761,1,removed_facts;added_rules
implicit,61,5,2097,1,added_rules;added_facts
implicit,61,6,2446,1,removed_facts;removed_rules;added_rules;added_facts
implicit,61,7,2606,1,removed_facts;added_rules
implicit,186,1,403,1,added_rules;added_facts
implicit,186,2,652,1,removed_rules;added_rules;added_facts
implicit,186,3,864,1,removed_facts;added_facts
implicit,186,4,1074,0,removed_facts;removed_rules;added_rules;added_facts
implicit,186,5,1284,1,removed_rules;added_rules
implicit,186,6,1714,1,removed_facts;added_rules;added_facts
implicit,186,7,1982,1,removed_rules;added_rules
implicit,86,1,526,0,added_facts
implicit,86,2,954,1,added_rules;added_facts
implicit,86,3,1278,1,no_change
implicit,86,4,1547,1,removed_rules;added_rules
implicit,86,5,1819,1,removed_rules;added_rules
implicit,86,6,2088,1,added_facts
implicit,86,7,2372,1,added_rules;added_facts
implicit,33,1,632,1,added_facts
implicit,33,2,1069,1,removed_rules;added_rules
implicit,33,3,1405,1,added_rules
implicit,33,4,1760,1,added_rules;added_facts
implicit,33,5,2205,1,added_facts
implicit,33,6,2613,1,removed_rules;added_rules
implicit,33,7,3024,1,added_rules;added_facts
implicit,140,1,440,1,added_rules;added_facts
implicit,140,2,708,1,removed_rules;added_rules
implicit,140,3,984,1,added_rules;added_facts
implicit,140,4,1313,1,added_rules;added_facts
implicit,140,5,1671,1,added_facts
implicit,140,6,2058,1,removed_facts;removed_rules;added_rules
implicit,140,7,2363,1,added_facts
implicit,204,1,473,1,removed_rules;added_rules
implicit,204,2,745,1,added_facts
implicit,204,3,975,1,removed_facts;added_rules
implicit,204,4,1221,0,added_facts
implicit,204,5,1486,1,removed_rules;added_rules
implicit,204,6,1762,1,removed_rules;added_rules;added_facts
implicit,204,7,2075,1,removed_rules;added_rules;added_facts
implicit,19,1,540,1,added_facts
implicit,19,2,933,1,added_facts
implicit,19,3,1224,1,added_rules;added_facts
implicit,19,4,1614,1,removed_rules;added_rules
implicit,19,5,2019,1,removed_facts;added_rules;added_facts
implicit,19,6,2383,1,added_rules
implicit,19,7,2837,1,added_rules
implicit,18,1,602,0,removed_facts;added_facts
implicit,18,2,883,0,added_rules;added_facts
implicit,18,3,1214,1,added_rules
implicit,18,4,1601,1,added_facts
implicit,18,5,2018,1,removed_facts;removed_rules;added_rules;added_facts
implicit,18,6,2364,1,removed_rules;added_rules
implicit,18,7,2747,1,removed_rules;added_rules
implicit,175,1,589,1,added_rules;added_facts
implicit,175,2,1152,1,added_rules;added_facts
implicit,175,3,1511,1,added_rules
implicit,175,4,1857,1,removed_facts;removed_rules;added_rules;added_facts
implicit,175,5,2182,0,removed_facts;added_facts
implicit,175,6,2544,1,removed_rules;added_rules;added_facts
implicit,175,7,2904,1,removed_rules;added_rules;added_facts
implicit,134,1,542,1,added_facts
implicit,134,2,888,1,removed_rules;added_rules;added_facts
implicit,134,3,1311,1,removed_facts;removed_rules;added_rules;added_facts
implicit,134,4,1639,1,added_facts
implicit,134,5,1952,1,added_facts
implicit,134,6,2291,1,removed_facts;removed_rules;added_rules
implicit,134,7,2653,1,removed_facts;added_facts
implicit,161,1,698,1,removed_facts;added_rules;added_facts
implicit,161,2,1072,1,removed_facts;added_rules;added_facts
implicit,161,3,1494,1,added_facts
implicit,161,4,1965,1,removed_facts;added_facts
implicit,161,5,2435,1,removed_rules;added_rules;added_facts
implicit,161,6,2904,1,removed_rules;added_rules;added_facts
implicit,161,7,3365,1,added_rules
implicit,141,1,607,1,removed_facts;added_rules;added_facts
implicit,141,2,890,1,added_facts
implicit,141,3,1182,1,removed_rules;added_rules
implicit,141,4,1512,1,removed_rules;added_rules;added_facts
implicit,141,5,1845,1,removed_rules;added_rules
implicit,141,6,2208,1,removed_rules;added_rules
implicit,141,7,2561,1,removed_rules;added_rules
implicit,165,1,520,1,removed_rules;added_rules;added_facts
implicit,165,2,972,1,added_facts
implicit,165,3,1248,1,removed_rules;added_rules;added_facts
implicit,165,4,1560,1,removed_facts;added_rules
implicit,165,5,1877,1,removed_rules;added_rules;added_facts
implicit,165,6,2237,1,added_rules
implicit,165,7,2661,1,removed_facts;removed_rules;added_facts
implicit,142,1,564,1,added_rules;added_facts
implicit,142,2,898,1,removed_rules;added_rules;added_facts
implicit,142,3,1234,1,added_rules;added_facts
implicit,142,4,1548,1,added_rules;added_facts
implicit,142,5,1890,1,added_facts
implicit,142,6,2244,1,removed_rules;added_rules
implicit,142,7,2648,1,added_facts
implicit,55,1,645,1,removed_rules;added_rules;added_facts
implicit,55,2,978,1,removed_rules;added_rules
implicit,55,3,1348,1,removed_rules;added_rules;added_facts
implicit,55,4,1745,1,removed_rules;added_rules
implicit,55,5,2070,1,removed_rules;added_rules
implicit,55,6,2395,1,added_rules;added_facts
implicit,55,7,2753,1,added_rules;added_facts
implicit,34,1,454,0,removed_rules;added_rules
implicit,34,2,849,1,removed_facts;added_rules;added_facts
implicit,34,3,1079,1,removed_rules;added_rules;added_facts
implicit,34,4,1320,1,removed_rules;added_rules
implicit,34,5,1570,1,removed_facts;removed_rules;added_rules
implicit,34,6,1835,1,removed_rules
implicit,34,7,2089,1,added_rules;added_facts
implicit,182,1,630,1,removed_rules;added_rules;added_facts
implicit,182,2,898,1,removed_facts;removed_rules;added_rules
implicit,182,3,1202,1,added_rules;added_facts
implicit,182,4,1541,1,removed_facts;added_rules;added_facts
implicit,182,5,1885,1,removed_rules;added_rules
implicit,182,6,2261,1,removed_facts;removed_rules;added_rules;added_facts
implicit,182,7,2637,1,removed_rules;added_rules;added_facts
implicit,35,1,564,1,removed_rules;added_rules;added_facts
implicit,35,2,897,1,added_facts
implicit,35,3,1190,1,added_rules
implicit,35,4,1498,1,removed_rules;added_rules
implicit,35,5,1825,1,removed_rules;added_rules;added_facts
implicit,35,6,2172,1,removed_rules;added_rules
implicit,35,7,2513,1,removed_rules;added_rules
implicit,197,1,548,0,removed_rules;added_rules;added_facts
implicit,197,2,853,1,removed_facts;added_facts
implicit,197,3,1178,1,removed_rules;added_rules;added_facts
implicit,197,4,1533,1,removed_rules;added_rules;added_facts
implicit,197,5,1931,1,added_facts
implicit,197,6,2335,0,removed_facts;removed_rules;added_rules
implicit,197,7,2713,1,removed_rules;added_rules
implicit,130,1,622,0,removed_rules;added_rules
implicit,130,2,914,1,added_facts
implicit,130,3,1250,1,removed_rules;added_rules;added_facts
implicit,130,4,1612,1,removed_facts;removed_rules;added_facts
implicit,130,5,1962,1,removed_facts;added_rules
implicit,130,6,2321,1,removed_rules;added_facts
implicit,130,7,2664,1,added_rules;added_facts
implicit,127,1,647,1,removed_facts;added_rules;added_facts
implicit,127,2,1109,1,removed_facts;added_rules
implicit,127,3,1429,1,removed_rules;added_rules
implicit,127,4,1801,1,removed_rules;added_rules
implicit,127,5,2118,1,added_rules;added_facts
implicit,127,6,2551,1,removed_facts;removed_rules;added_rules
implicit,127,7,2967,1,removed_rules;added_rules;added_facts
implicit,100,1,520,1,added_rules;added_facts
implicit,100,2,889,0,added_rules
implicit,100,3,1316,1,no_change
implicit,100,4,1693,0,removed_facts;added_facts
implicit,100,5,2064,1,removed_facts;added_facts
implicit,100,6,2406,1,added_rules;added_facts
implicit,100,7,2756,1,added_facts
implicit,50,1,596,1,added_rules;added_facts
implicit,50,2,983,1,removed_rules;added_rules;added_facts
implicit,50,3,1306,1,removed_rules;added_rules;added_facts
implicit,50,4,1637,1,removed_rules;added_rules
implicit,50,5,1933,1,removed_rules;added_rules
implicit,50,6,2226,1,removed_rules;added_facts
implicit,50,7,2541,1,removed_rules;added_rules
implicit,68,1,596,0,removed_rules;added_rules
implicit,68,2,1134,0,added_rules;added_facts
implicit,68,3,1478,1,removed_facts;removed_rules;added_rules
implicit,68,4,1833,1,added_facts
implicit,68,5,2205,0,removed_facts;removed_rules;added_facts
implicit,68,6,2562,0,added_rules
implicit,68,7,2949,0,added_rules
implicit,99,1,510,1,added_facts
implicit,99,2,799,1,removed_facts;removed_rules;added_rules
implicit,99,3,1095,1,added_rules
implicit,99,4,1452,1,added_rules;added_facts
implicit,99,5,1835,1,added_facts
implicit,99,6,2254,1,added_rules;added_facts
implicit,99,7,2724,1,removed_rules;added_rules
implicit,168,1,597,1,removed_rules;added_rules
implicit,168,2,860,1,removed_rules;added_rules
implicit,168,3,1153,1,removed_rules;added_rules;added_facts
implicit,168,4,1421,1,added_rules
implicit,168,5,1700,1,added_rules
implicit,168,6,2073,1,removed_rules;added_rules
implicit,168,7,2416,0,removed_rules;added_rules
implicit,200,1,540,1,added_rules;added_facts
implicit,200,2,972,1,removed_rules;added_rules;added_facts
implicit,200,3,1259,1,removed_rules;added_rules;added_facts
implicit,200,4,1562,1,added_rules
implicit,200,5,1922,1,removed_facts;removed_rules;added_rules
implicit,200,6,2218,1,added_rules;added_facts
implicit,200,7,2637,1,added_rules
implicit,191,1,546,1,removed_rules;added_rules
implicit,191,2,1024,1,removed_rules;added_rules;added_facts
implicit,191,3,1294,1,removed_rules;added_rules
implicit,191,4,1564,1,removed_rules;added_rules
implicit,191,5,1937,1,added_facts
implicit,191,6,2193,1,added_rules;added_facts
implicit,191,7,2537,1,removed_facts;removed_rules;added_rules
implicit,115,1,506,1,added_rules;added_facts
implicit,115,2,922,1,added_facts
implicit,115,3,1250,1,removed_rules;added_rules
implicit,115,4,1557,1,added_rules;added_facts
implicit,115,5,1861,1,removed_rules;added_rules
implicit,115,6,2173,1,removed_rules;added_rules
implicit,115,7,2455,1,removed_rules;added_rules;added_facts
implicit,70,1,469,1,removed_rules;added_rules
implicit,70,2,722,1,added_rules
implicit,70,3,1038,1,added_rules
implicit,70,4,1444,1,removed_rules;added_rules
implicit,70,5,1818,1,added_rules
implicit,70,6,2245,1,added_rules
implicit,70,7,2699,1,removed_rules;added_rules
implicit,152,1,575,1,removed_rules;added_rules;added_facts
implicit,152,2,1123,1,removed_facts;removed_rules;added_rules;added_facts
implicit,152,3,1451,1,removed_rules;added_rules;added_facts
implicit,152,4,1814,1,added_rules;added_facts
implicit,152,5,2206,1,added_rules
implicit,152,6,2651,1,removed_facts;added_rules
implicit,152,7,3112,1,removed_rules;added_rules
implicit,80,1,492,1,added_rules;added_facts
implicit,80,2,822,0,removed_facts;removed_rules;added_rules
implicit,80,3,1144,1,added_rules;added_facts
implicit,80,4,1498,1,added_facts
implicit,80,5,1864,1,added_rules
implicit,80,6,2244,1,removed_facts;added_rules
implicit,80,7,2661,1,no_change
implicit,12,1,533,1,removed_facts;added_rules
implicit,12,2,777,1,removed_rules;added_rules
implicit,12,3,1161,1,removed_rules;added_rules;added_facts
implicit,12,4,1560,1,removed_rules;added_rules;added_facts
implicit,12,5,1841,1,added_rules;added_facts
implicit,12,6,2116,1,added_rules
implicit,12,7,2416,1,added_rules;added_facts
implicit,198,1,600,1,added_rules
implicit,198,2,1127,1,removed_facts;added_facts
implicit,198,3,1402,1,added_facts
implicit,198,4,1730,1,added_rules;added_facts
implicit,198,5,2052,1,added_facts
implicit,198,6,2389,1,added_facts
implicit,198,7,2793,1,removed_rules;added_rules;added_facts
implicit,173,1,485,1,removed_rules;added_rules
implicit,173,2,837,1,removed_rules;added_rules
implicit,173,3,1043,1,added_rules;added_facts
implicit,173,4,1360,1,removed_rules;added_rules
implicit,173,5,1599,1,removed_rules;added_rules
implicit,173,6,1847,1,removed_rules;added_facts
implicit,173,7,2146,1,added_rules
implicit,155,1,632,0,added_rules
implicit,155,2,1250,1,removed_rules;added_rules
implicit,155,3,1650,1,removed_rules;added_rules;added_facts
implicit,155,4,1979,1,added_facts
implicit,155,5,2329,1,removed_rules;added_rules
implicit,155,6,2685,1,removed_rules;added_rules
implicit,155,7,3085,1,removed_rules;added_rules
implicit,31,1,564,1,removed_facts;added_facts
implicit,31,2,900,1,added_rules
implicit,31,3,1265,1,added_rules;added_facts
implicit,31,4,1604,1,added_rules
implicit,31,5,2047,1,removed_facts;removed_rules;added_facts
implicit,31,6,2468,1,removed_facts;added_rules
implicit,31,7,2937,0,removed_rules;added_rules;added_facts
implicit,22,1,604,1,added_rules;added_facts
implicit,22,2,1201,1,removed_facts;added_facts
implicit,22,3,1508,1,removed_rules;added_rules
implicit,22,4,1823,1,added_rules;added_facts
implicit,22,5,2209,1,removed_facts;removed_rules;added_facts
implicit,22,6,2551,1,added_facts
implicit,22,7,2921,1,added_rules;added_facts
implicit,88,1,544,1,added_rules
implicit,88,2,959,1,removed_rules;added_rules;added_facts
implicit,88,3,1250,1,removed_rules;added_rules
implicit,88,4,1551,1,removed_rules;added_rules
implicit,88,5,1855,1,removed_rules;added_rules
implicit,88,6,2187,1,added_rules
implicit,88,7,2555,1,removed_rules;added_rules;added_facts
implicit,1,1,448,1,removed_rules;added_rules
implicit,1,2,840,1,removed_rules;added_rules;added_facts
implicit,1,3,1051,1,added_rules;added_facts
implicit,1,4,1299,1,added_rules
implicit,1,5,1596,1,removed_facts;removed_rules;added_rules
implicit,1,6,1857,1,removed_rules;added_rules
implicit,1,7,2125,1,removed_rules;added_rules
implicit,45,1,545,0,added_rules;added_facts
implicit,45,2,894,1,removed_rules;added_rules;added_facts
implicit,45,3,1266,1,removed_rules;added_rules
implicit,45,4,1658,1,added_rules;added_facts
implicit,45,5,2069,1,added_facts
implicit,45,6,2487,1,added_rules
implicit,45,7,2942,1,removed_facts;removed_rules;added_facts
implicit,26,1,597,1,added_rules;added_facts
implicit,26,2,1178,1,removed_rules;added_rules
implicit,26,3,1490,1,removed_rules;added_rules
implicit,26,4,1789,1,added_rules;added_facts
implicit,26,5,2171,1,added_rules
implicit,26,6,2654,1,removed_facts;removed_rules;added_rules
implicit,26,7,3145,1,removed_rules;added_rules
implicit,64,1,672,1,added_rules;added_facts
implicit,64,2,1015,1,removed_rules;added_rules
implicit,64,3,1355,1,removed_facts;added_rules
implicit,64,4,1706,1,removed_rules;added_facts
implicit,64,5,2046,1,removed_rules;added_rules;added_facts
implicit,64,6,2432,1,removed_facts;removed_rules;added_rules
implicit,64,7,2850,1,removed_rules;added_rules
implicit,10,1,664,0,added_rules;added_facts
implicit,10,2,1090,1,removed_rules;added_rules
implicit,10,3,1470,1,added_rules;added_facts
implicit,10,4,1869,1,removed_rules;added_rules
implicit,10,5,2330,1,removed_rules;added_rules
implicit,10,6,2729,1,removed_rules;added_rules
implicit,10,7,3145,1,added_rules;added_facts
implicit,3,1,428,1,added_facts
implicit,3,2,695,1,removed_rules;added_rules;added_facts
implicit,3,3,957,1,added_rules;added_facts
implicit,3,4,1273,1,added_rules;added_facts
implicit,3,5,1584,1,added_rules;added_facts
implicit,3,6,1955,1,added_rules
implicit,3,7,2364,0,removed_facts;removed_rules;added_rules
implicit,126,1,597,1,added_facts
implicit,126,2,980,1,added_rules;added_facts
implicit,126,3,1397,0,removed_rules;added_rules
implicit,126,4,1828,0,removed_rules;added_rules
implicit,126,5,2254,1,added_rules;added_facts
implicit,126,6,2673,1,added_rules;added_facts
implicit,126,7,3080,1,removed_facts;added_rules
implicit,128,1,522,1,removed_rules;added_rules;added_facts
implicit,128,2,974,1,removed_rules;added_rules;added_facts
implicit,128,3,1251,1,added_rules
implicit,128,4,1539,1,removed_rules;added_rules
implicit,128,5,1803,1,added_facts
implicit,128,6,2088,1,removed_rules;added_rules
implicit,128,7,2376,0,added_rules
implicit,101,1,478,1,removed_rules;added_rules
