track,chain_idx,step,token_count,correct,tags
implicit_no_reasoning_no_correction,79,5,1519,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,79,6,1890,1,added_rules;added_facts
implicit_no_reasoning_no_correction,79,7,2399,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,95,1,282,1,added_facts
implicit_no_reasoning_no_correction,95,2,608,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,95,3,960,1,added_rules;added_facts
implicit_no_reasoning_no_correction,95,4,1374,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,95,5,1794,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,95,6,2282,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,95,7,2725,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,109,1,235,1,added_facts
implicit_no_reasoning_no_correction,109,2,495,1,added_facts
implicit_no_reasoning_no_correction,109,3,763,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,109,4,1065,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,109,5,1889,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,109,6,2250,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,109,7,2621,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,3,1,221,1,added_facts
implicit_no_reasoning_no_correction,3,2,480,0,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,3,3,781,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,4,1176,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,5,1523,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,6,1967,1,added_rules
implicit_no_reasoning_no_correction,3,7,2411,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,107,1,289,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,107,2,717,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,107,3,1077,0,added_facts
implicit_no_reasoning_no_correction,107,4,1466,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,107,5,1802,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,107,6,2197,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,107,7,2555,1,added_facts
implicit_no_reasoning_no_correction,168,1,292,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,168,2,582,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,168,3,924,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,168,4,1209,1,added_rules
implicit_no_reasoning_no_correction,168,5,1533,1,added_rules
implicit_no_reasoning_no_correction,168,6,1982,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,168,7,2363,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,5,1,304,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,5,2,610,1,added_facts
implicit_no_reasoning_no_correction,5,3,969,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,5,4,1316,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,5,5,1686,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,5,6,2073,1,added_facts
implicit_no_reasoning_no_correction,5,7,2210,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,101,1,248,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,101,2,524,1,added_rules;added_facts
implicit_no_reasoning_no_correction,101,3,798,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,101,4,1042,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,101,5,1330,1,added_rules;added_facts
implicit_no_reasoning_no_correction,101,6,1653,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,101,7,1937,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,64,1,321,1,added_rules;added_facts
implicit_no_reasoning_no_correction,64,2,750,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,64,3,1166,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,64,4,1645,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,64,5,2076,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,64,6,2584,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,64,7,3125,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,1,263,1,added_rules;added_facts
implicit_no_reasoning_no_correction,115,2,676,1,added_facts
implicit_no_reasoning_no_correction,115,3,1019,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,4,1356,1,added_rules;added_facts
implicit_no_reasoning_no_correction,115,5,1695,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,6,2129,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,7,2443,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,39,1,279,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,39,2,693,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,39,3,1040,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,39,4,1408,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,39,5,1805,1,added_rules
implicit_no_reasoning_no_correction,39,6,2211,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,39,7,2637,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,127,1,307,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,127,2,684,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,127,3,1064,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,127,4,1485,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,127,5,1862,1,added_rules;added_facts
implicit_no_reasoning_no_correction,127,6,2316,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,127,7,2791,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,182,1,300,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,182,2,599,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,182,3,984,1,added_rules;added_facts
implicit_no_reasoning_no_correction,182,4,1383,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,182,5,1783,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,182,6,2296,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,182,7,2748,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,170,1,278,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,170,2,548,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,170,3,828,1,added_rules;added_facts
implicit_no_reasoning_no_correction,170,4,1109,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,170,5,1409,1,added_rules
implicit_no_reasoning_no_correction,170,6,1768,1,added_facts
implicit_no_reasoning_no_correction,170,7,2255,1,added_rules;added_facts
implicit_no_reasoning_no_correction,145,1,286,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,2,554,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,3,861,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,4,1186,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,5,1363,1,added_rules
implicit_no_reasoning_no_correction,145,6,1568,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,145,7,1796,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,41,1,248,1,added_facts
implicit_no_reasoning_no_correction,41,2,553,1,added_facts
implicit_no_reasoning_no_correction,41,3,802,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,41,4,1129,1,added_rules;added_facts
implicit_no_reasoning_no_correction,41,5,1479,1,added_rules;added_facts
implicit_no_reasoning_no_correction,41,6,1846,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,41,7,2190,1,added_rules
implicit_no_reasoning_no_correction,70,1,256,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,70,2,542,1,added_rules
implicit_no_reasoning_no_correction,70,3,899,1,added_rules
implicit_no_reasoning_no_correction,70,4,1354,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,70,5,1764,1,added_rules
implicit_no_reasoning_no_correction,70,6,2220,1,added_rules
implicit_no_reasoning_no_correction,70,7,2706,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,97,1,224,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,97,2,497,1,added_rules;added_facts
implicit_no_reasoning_no_correction,97,3,785,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,97,4,1091,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,97,5,1421,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,97,6,1713,1,added_facts
implicit_no_reasoning_no_correction,97,7,2012,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,120,1,296,1,added_facts
implicit_no_reasoning_no_correction,120,2,710,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,120,3,1067,1,added_rules;added_facts
implicit_no_reasoning_no_correction,120,4,1438,1,added_facts
implicit_no_reasoning_no_correction,120,5,1844,1,added_rules
implicit_no_reasoning_no_correction,120,6,2282,1,added_rules;added_facts
implicit_no_reasoning_no_correction,120,7,2710,1,added_facts
implicit_no_reasoning_no_correction,121,1,277,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,121,2,635,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,121,3,972,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,121,4,1351,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,121,5,1683,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,121,6,2026,1,added_rules;added_facts
implicit_no_reasoning_no_correction,121,7,2380,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,156,1,283,1,added_rules;added_facts
implicit_no_reasoning_no_correction,156,2,577,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,156,3,974,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,156,4,1395,1,added_rules;added_facts
implicit_no_reasoning_no_correction,156,5,1869,1,added_rules;added_facts
implicit_no_reasoning_no_correction,156,6,2272,1,added_rules;added_facts
implicit_no_reasoning_no_correction,156,7,2746,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,13,1,264,1,added_rules;added_facts
implicit_no_reasoning_no_correction,13,2,621,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,13,3,955,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,13,4,1312,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,13,5,1686,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,13,6,2020,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,13,7,2465,1,added_facts
implicit_no_reasoning_no_correction,185,1,201,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,2,391,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,185,3,623,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,4,839,1,added_rules;added_facts
implicit_no_reasoning_no_correction,185,5,1162,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,6,1425,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,185,7,1693,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,205,1,290,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,2,549,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,3,855,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,205,4,1127,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,205,5,1430,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,6,1723,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,7,2021,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,201,1,221,1,added_rules;added_facts
implicit_no_reasoning_no_correction,201,2,514,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,201,3,773,1,added_facts
implicit_no_reasoning_no_correction,201,4,1100,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,201,5,1440,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,201,6,1745,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,201,7,2208,1,removed_facts;removed_rules;added_facts
implicit_no_reasoning_no_correction,92,1,245,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,92,2,511,1,added_facts
implicit_no_reasoning_no_correction,92,3,750,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,92,4,1008,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,92,5,1303,1,added_rules
implicit_no_reasoning_no_correction,92,6,1618,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,92,7,1903,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,139,1,203,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,139,2,425,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,139,3,698,1,added_facts
implicit_no_reasoning_no_correction,139,4,990,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,139,5,1303,1,added_rules;added_facts
implicit_no_reasoning_no_correction,139,6,1594,1,added_facts
implicit_no_reasoning_no_correction,139,7,1947,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,195,1,210,1,added_rules;added_facts
implicit_no_reasoning_no_correction,195,2,794,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,195,3,1121,1,added_rules;added_facts
implicit_no_reasoning_no_correction,195,4,1442,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,195,5,1771,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,195,6,2087,1,added_rules;added_facts
implicit_no_reasoning_no_correction,195,7,2437,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,30,1,229,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,2,524,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,3,793,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,4,1062,1,added_rules;added_facts
implicit_no_reasoning_no_correction,30,5,1348,1,no_change
implicit_no_reasoning_no_correction,30,6,1638,1,added_rules;added_facts
implicit_no_reasoning_no_correction,30,7,2029,1,added_facts
implicit_no_reasoning_no_correction,153,1,262,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,153,2,503,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,153,3,779,1,added_facts
implicit_no_reasoning_no_correction,153,4,1079,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,153,5,1491,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,153,6,1829,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,153,7,2234,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,187,1,291,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,187,2,643,1,added_rules;added_facts
implicit_no_reasoning_no_correction,187,3,987,1,added_rules;added_facts
implicit_no_reasoning_no_correction,187,4,1416,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,187,5,1854,1,added_rules
implicit_no_reasoning_no_correction,187,6,2379,1,added_rules
implicit_no_reasoning_no_correction,187,7,3120,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,1,1,224,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,1,2,794,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,1,3,1033,1,added_rules;added_facts
implicit_no_reasoning_no_correction,1,4,1312,1,added_rules
implicit_no_reasoning_no_correction,1,5,1631,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,1,6,1931,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,1,7,2231,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,114,1,249,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,114,2,533,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,114,3,804,1,added_rules
implicit_no_reasoning_no_correction,114,4,1098,1,added_rules;added_facts
implicit_no_reasoning_no_correction,114,5,1465,1,added_facts
implicit_no_reasoning_no_correction,114,6,1844,1,added_rules
implicit_no_reasoning_no_correction,114,7,2223,1,added_rules;added_facts
implicit_no_reasoning_no_correction,24,1,281,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,24,2,619,1,added_facts
implicit_no_reasoning_no_correction,24,3,1014,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,24,4,1425,1,added_rules;added_facts
implicit_no_reasoning_no_correction,24,5,1859,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,24,6,2350,0,added_rules
implicit_no_reasoning_no_correction,24,7,2925,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,192,1,257,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,192,2,690,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,192,3,1029,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,192,4,1372,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,192,5,1842,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,192,6,2196,1,added_rules;added_facts
implicit_no_reasoning_no_correction,192,7,2537,1,added_rules;added_facts
implicit_no_reasoning_no_correction,113,1,212,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,113,2,610,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,3,843,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,4,1092,1,added_rules
implicit_no_reasoning_no_correction,113,5,1367,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,6,1618,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,7,1891,1,added_rules
implicit_no_reasoning_no_correction,146,1,278,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,146,2,672,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,3,969,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,4,1393,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,146,5,1982,1,added_rules;added_facts
implicit_no_reasoning_no_correction,146,6,2538,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,7,3102,0,added_facts
implicit_no_reasoning_no_correction,32,1,206,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,32,2,427,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,32,3,683,1,added_facts
implicit_no_reasoning_no_correction,32,4,978,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,32,5,1271,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,32,6,1631,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,32,7,1965,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,200,1,280,1,added_rules;added_facts
implicit_no_reasoning_no_correction,200,2,732,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,200,3,1152,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,200,4,1460,1,added_rules
implicit_no_reasoning_no_correction,200,5,1850,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,200,6,2188,1,added_rules;added_facts
implicit_no_reasoning_no_correction,200,7,2670,1,added_rules
implicit_no_reasoning_no_correction,43,1,212,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,2,714,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,3,1112,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,4,1400,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,5,1707,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,6,2102,1,added_facts
implicit_no_reasoning_no_correction,43,7,2518,1,added_rules
implicit_no_reasoning_no_correction,25,1,223,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,25,2,966,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,25,3,1259,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,25,4,1575,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,25,5,1868,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,25,6,2172,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,25,7,2507,1,added_rules;added_facts
implicit_no_reasoning_no_correction,141,1,294,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,141,2,630,1,added_facts
implicit_no_reasoning_no_correction,141,3,984,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,141,4,1863,0,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,141,5,2240,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,141,6,2621,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,141,7,3112,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,78,1,257,1,added_rules;added_facts
implicit_no_reasoning_no_correction,78,2,590,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,78,3,888,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,78,4,1185,1,added_rules
implicit_no_reasoning_no_correction,78,5,1541,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,78,6,1811,1,added_rules;added_facts
implicit_no_reasoning_no_correction,78,7,2153,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,7,1,265,1,added_facts
implicit_no_reasoning_no_correction,7,2,666,1,added_rules
implicit_no_reasoning_no_correction,7,3,1295,1,added_rules
implicit_no_reasoning_no_correction,7,4,1836,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,7,5,2318,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,7,6,2912,1,added_rules
implicit_no_reasoning_no_correction,7,7,3500,1,added_rules
implicit_no_reasoning_no_correction,38,1,307,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,38,2,627,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,38,3,934,1,added_rules;added_facts
implicit_no_reasoning_no_correction,38,4,1277,1,added_rules
