track,chain_idx,step,token_count,correct,tags
implicit_no_reasoning_no_correction,114,2,505,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,114,3,757,1,added_rules
implicit_no_reasoning_no_correction,114,4,1068,1,added_rules;added_facts
implicit_no_reasoning_no_correction,114,5,1419,1,added_facts
implicit_no_reasoning_no_correction,114,6,1798,0,added_rules
implicit_no_reasoning_no_correction,114,7,2080,1,added_rules;added_facts
implicit_no_reasoning_no_correction,205,1,290,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,2,547,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,3,805,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,205,4,1052,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,205,5,1336,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,6,1610,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,205,7,1878,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,6,1,274,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,6,2,529,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,6,3,769,1,added_rules;added_facts
implicit_no_reasoning_no_correction,6,4,1057,1,added_rules
implicit_no_reasoning_no_correction,6,5,1402,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,6,6,1743,1,added_rules
implicit_no_reasoning_no_correction,6,7,2125,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,191,1,269,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,191,2,616,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,191,3,902,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,191,4,1217,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,191,5,1553,1,added_facts
implicit_no_reasoning_no_correction,191,6,1835,1,added_rules;added_facts
implicit_no_reasoning_no_correction,191,7,2206,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,94,1,308,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,94,2,604,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,94,3,905,1,added_rules;added_facts
implicit_no_reasoning_no_correction,94,4,1212,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,94,5,1502,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,94,6,1786,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,94,7,2081,0,added_rules
implicit_no_reasoning_no_correction,76,1,253,1,added_facts
implicit_no_reasoning_no_correction,76,2,516,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,76,3,782,0,removed_facts;added_rules
implicit_no_reasoning_no_correction,76,4,1099,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,76,5,1371,1,added_rules;added_facts
implicit_no_reasoning_no_correction,76,6,1641,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,76,7,1887,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,1,278,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,146,2,597,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,3,920,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,4,1279,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,146,5,1636,1,added_rules;added_facts
implicit_no_reasoning_no_correction,146,6,2028,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,146,7,2376,1,added_facts
implicit_no_reasoning_no_correction,172,1,228,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,172,2,405,1,added_facts
implicit_no_reasoning_no_correction,172,3,623,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,172,4,853,1,added_rules
implicit_no_reasoning_no_correction,172,5,1090,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,172,6,1384,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,172,7,1691,1,added_rules
implicit_no_reasoning_no_correction,88,1,273,1,added_rules
implicit_no_reasoning_no_correction,88,2,568,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,88,3,895,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,88,4,1230,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,88,5,1566,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,88,6,1996,1,added_rules
implicit_no_reasoning_no_correction,88,7,2437,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,102,1,285,1,added_rules;added_facts
implicit_no_reasoning_no_correction,102,2,659,1,added_rules
implicit_no_reasoning_no_correction,102,3,1053,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,102,4,1438,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,102,5,1803,1,added_facts
implicit_no_reasoning_no_correction,102,6,2288,1,added_facts
implicit_no_reasoning_no_correction,102,7,2718,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,185,1,201,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,2,389,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,185,3,627,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,4,837,1,added_rules;added_facts
implicit_no_reasoning_no_correction,185,5,1099,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,185,6,1330,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,185,7,1587,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,87,1,311,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,87,2,643,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,87,3,999,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,87,4,1362,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,87,5,1723,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,87,6,2113,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,87,7,2543,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,186,1,222,1,added_rules;added_facts
implicit_no_reasoning_no_correction,186,2,499,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,186,3,733,0,removed_facts;added_facts
implicit_no_reasoning_no_correction,186,4,1029,0,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,186,5,1291,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,186,6,1611,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,186,7,1897,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,67,1,216,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,67,2,395,1,added_facts
implicit_no_reasoning_no_correction,67,3,615,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,67,4,833,1,added_facts
implicit_no_reasoning_no_correction,67,5,1065,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,67,6,1363,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,67,7,1712,1,added_rules;added_facts
implicit_no_reasoning_no_correction,109,1,235,1,added_facts
implicit_no_reasoning_no_correction,109,2,489,1,added_facts
implicit_no_reasoning_no_correction,109,3,761,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,109,4,1082,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,109,5,1430,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,109,6,1763,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,109,7,2112,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,139,1,203,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,139,2,461,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,139,3,715,1,added_facts
implicit_no_reasoning_no_correction,139,4,1046,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,139,5,1366,1,added_rules;added_facts
implicit_no_reasoning_no_correction,139,6,1671,1,added_facts
implicit_no_reasoning_no_correction,139,7,2092,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,3,1,221,1,added_facts
implicit_no_reasoning_no_correction,3,2,498,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,3,3,791,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,4,1126,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,5,1511,1,added_rules;added_facts
implicit_no_reasoning_no_correction,3,6,1985,1,added_rules
implicit_no_reasoning_no_correction,3,7,2483,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,175,1,296,0,added_rules;added_facts
implicit_no_reasoning_no_correction,175,2,745,1,added_rules;added_facts
implicit_no_reasoning_no_correction,175,3,1133,1,added_rules
implicit_no_reasoning_no_correction,175,4,1504,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,175,5,1850,0,removed_facts;added_facts
implicit_no_reasoning_no_correction,175,6,2257,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,175,7,2671,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,92,1,245,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,92,2,488,1,added_facts
implicit_no_reasoning_no_correction,92,3,743,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,92,4,1046,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,92,5,1332,1,added_rules
implicit_no_reasoning_no_correction,92,6,1685,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,92,7,1994,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,30,1,229,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,2,462,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,3,685,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,30,4,918,1,added_rules;added_facts
implicit_no_reasoning_no_correction,30,5,1217,1,no_change
implicit_no_reasoning_no_correction,30,6,1527,1,added_rules;added_facts
implicit_no_reasoning_no_correction,30,7,1941,1,added_facts
implicit_no_reasoning_no_correction,43,1,212,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,2,502,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,3,795,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,4,1004,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,5,1226,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,43,6,1437,1,added_facts
implicit_no_reasoning_no_correction,43,7,1700,1,added_rules
implicit_no_reasoning_no_correction,93,1,271,1,added_rules;added_facts
implicit_no_reasoning_no_correction,93,2,608,1,added_facts
implicit_no_reasoning_no_correction,93,3,951,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,93,4,1311,1,added_rules
implicit_no_reasoning_no_correction,93,5,1702,0,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,93,6,2141,1,added_facts
implicit_no_reasoning_no_correction,93,7,2545,1,added_facts
implicit_no_reasoning_no_correction,42,1,255,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,42,2,527,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,42,3,888,1,added_rules
implicit_no_reasoning_no_correction,42,4,1258,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,42,5,1608,1,added_rules
implicit_no_reasoning_no_correction,42,6,2010,1,added_facts
implicit_no_reasoning_no_correction,42,7,2468,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,124,1,256,1,added_rules;added_facts
implicit_no_reasoning_no_correction,124,2,646,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,124,3,1037,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,124,4,1341,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,124,5,1663,1,added_rules;added_facts
implicit_no_reasoning_no_correction,124,6,1994,1,added_rules;added_facts
implicit_no_reasoning_no_correction,124,7,2338,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,72,1,294,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,72,2,612,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,72,3,929,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,72,4,1251,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,72,5,1584,0,added_rules
implicit_no_reasoning_no_correction,72,6,2036,1,added_rules;added_facts
implicit_no_reasoning_no_correction,72,7,2470,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,140,1,242,1,added_rules;added_facts
implicit_no_reasoning_no_correction,140,2,516,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,140,3,806,1,added_rules;added_facts
implicit_no_reasoning_no_correction,140,4,1147,1,added_rules;added_facts
implicit_no_reasoning_no_correction,140,5,1588,1,added_facts
implicit_no_reasoning_no_correction,140,6,2042,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,140,7,2379,1,added_facts
implicit_no_reasoning_no_correction,150,1,251,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,150,2,584,1,added_facts
implicit_no_reasoning_no_correction,150,3,889,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,150,4,1196,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,150,5,1511,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,150,6,1823,1,added_rules;added_facts
implicit_no_reasoning_no_correction,150,7,2178,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,8,1,261,1,added_facts
implicit_no_reasoning_no_correction,8,2,573,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,8,3,872,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,8,4,1201,1,added_rules;added_facts
implicit_no_reasoning_no_correction,8,5,1661,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,8,6,2181,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,8,7,2617,1,added_rules
implicit_no_reasoning_no_correction,80,1,246,1,added_rules;added_facts
implicit_no_reasoning_no_correction,80,2,600,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,80,3,937,1,added_rules;added_facts
implicit_no_reasoning_no_correction,80,4,1318,1,added_facts
implicit_no_reasoning_no_correction,80,5,1753,1,added_rules
implicit_no_reasoning_no_correction,80,6,2204,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,80,7,2689,0,no_change
implicit_no_reasoning_no_correction,158,1,261,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,158,2,531,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,158,3,818,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,158,4,1126,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,158,5,1430,1,added_rules;added_facts
implicit_no_reasoning_no_correction,158,6,1787,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,158,7,2129,1,added_rules;added_facts
implicit_no_reasoning_no_correction,53,1,272,1,added_rules;added_facts
implicit_no_reasoning_no_correction,53,2,552,1,added_rules
implicit_no_reasoning_no_correction,53,3,914,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,53,4,1316,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,53,5,1638,1,added_facts
implicit_no_reasoning_no_correction,53,6,2008,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,53,7,2428,1,added_rules;added_facts
implicit_no_reasoning_no_correction,145,1,286,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,2,545,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,3,852,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,4,1204,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,145,5,1329,1,added_rules
implicit_no_reasoning_no_correction,145,6,1509,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,145,7,1701,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,165,1,267,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,165,2,593,1,added_facts
implicit_no_reasoning_no_correction,165,3,903,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,165,4,1304,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,165,5,1671,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,165,6,2084,1,added_rules
implicit_no_reasoning_no_correction,165,7,2596,0,removed_facts;removed_rules;added_facts
implicit_no_reasoning_no_correction,199,1,309,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,199,2,610,1,added_rules
implicit_no_reasoning_no_correction,199,3,923,1,added_rules
implicit_no_reasoning_no_correction,199,4,1278,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,199,5,1681,1,added_rules;added_facts
implicit_no_reasoning_no_correction,199,6,2116,1,added_rules;added_facts
implicit_no_reasoning_no_correction,199,7,2608,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,116,1,254,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,116,2,620,1,removed_facts;added_facts
implicit_no_reasoning_no_correction,116,3,979,1,added_rules;added_facts
implicit_no_reasoning_no_correction,116,4,1443,1,removed_facts;added_rules
implicit_no_reasoning_no_correction,116,5,1907,1,added_facts
implicit_no_reasoning_no_correction,116,6,2437,1,added_rules;added_facts
implicit_no_reasoning_no_correction,116,7,2970,1,removed_facts;removed_rules;added_facts
implicit_no_reasoning_no_correction,103,1,242,1,removed_rules;added_facts
implicit_no_reasoning_no_correction,103,2,476,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,103,3,707,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,103,4,984,1,added_rules;added_facts
implicit_no_reasoning_no_correction,103,5,1218,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,103,6,1446,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,103,7,1736,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,1,263,1,added_facts
implicit_no_reasoning_no_correction,125,2,552,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,3,844,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,4,1153,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,5,1467,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,6,1822,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,125,7,2191,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,1,263,1,added_rules;added_facts
implicit_no_reasoning_no_correction,115,2,683,1,added_facts
implicit_no_reasoning_no_correction,115,3,1119,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,4,1480,1,added_rules;added_facts
implicit_no_reasoning_no_correction,115,5,1842,0,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,6,2078,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,115,7,2380,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,79,1,244,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,79,2,468,1,added_rules
implicit_no_reasoning_no_correction,79,3,796,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,79,4,1099,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,79,5,1458,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,79,6,1804,1,added_rules;added_facts
implicit_no_reasoning_no_correction,79,7,2278,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,36,1,237,0,added_rules;added_facts
implicit_no_reasoning_no_correction,36,2,650,0,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,36,3,968,1,added_rules;added_facts
implicit_no_reasoning_no_correction,36,4,1325,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,36,5,1702,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,36,6,2096,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,36,7,2425,1,added_rules;added_facts
implicit_no_reasoning_no_correction,101,1,248,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,101,2,521,1,added_rules;added_facts
implicit_no_reasoning_no_correction,101,3,791,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,101,4,1036,0,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,101,5,1311,1,added_rules;added_facts
implicit_no_reasoning_no_correction,101,6,1647,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,101,7,1967,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,55,1,315,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,55,2,663,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,55,3,1017,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,55,4,1437,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,55,5,1795,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,55,6,2152,1,added_rules;added_facts
implicit_no_reasoning_no_correction,55,7,2610,1,added_rules;added_facts
implicit_no_reasoning_no_correction,113,1,212,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,113,2,512,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,3,730,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,4,957,1,added_rules
implicit_no_reasoning_no_correction,113,5,1281,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,6,1578,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,113,7,1870,1,added_rules
implicit_no_reasoning_no_correction,84,1,241,1,removed_facts;removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,84,2,508,1,added_facts
implicit_no_reasoning_no_correction,84,3,790,1,added_facts
implicit_no_reasoning_no_correction,84,4,1185,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,84,5,1524,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,84,6,1856,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,84,7,2188,1,added_rules;added_facts
implicit_no_reasoning_no_correction,164,1,242,1,added_rules;added_facts
implicit_no_reasoning_no_correction,164,2,555,1,added_rules
implicit_no_reasoning_no_correction,164,3,913,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,164,4,1309,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,164,5,1684,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,164,6,2064,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,164,7,2639,1,no_change
implicit_no_reasoning_no_correction,170,1,278,1,removed_facts;added_rules;added_facts
implicit_no_reasoning_no_correction,170,2,551,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,170,3,824,1,added_rules;added_facts
implicit_no_reasoning_no_correction,170,4,1146,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,170,5,1482,1,added_rules
implicit_no_reasoning_no_correction,170,6,1911,1,added_facts
implicit_no_reasoning_no_correction,170,7,2290,1,added_rules;added_facts
implicit_no_reasoning_no_correction,138,1,290,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,138,2,660,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,138,3,980,1,removed_rules;added_rules;added_facts
implicit_no_reasoning_no_correction,138,4,1396,1,removed_facts;removed_rules;added_rules
implicit_no_reasoning_no_correction,138,5,1758,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,138,6,2119,1,removed_rules;added_rules
implicit_no_reasoning_no_correction,138,7,2459,1,added_rules
implicit_no_reasoning_no_correction,37,1,284,1,removed_facts;added_rules
